WELL,DEPTH,FACIES,FORMATION,GR,HC,ILD,NPHI,PERM,PHIE,RHOB,SW,VSH
15/9-F-12,1399.032,,Skade Fm,139.358,0.0,1.1662,0.4276,0.0,0.0,1.9306,1.0,1.0
15/9-F-12,1399.1844,,Skade Fm,141.559,0.0,1.1771,0.359,0.0,0.0,1.9647,1.0,1.0
15/9-F-12,1399.3368,,Skade Fm,146.043,0.0,1.1853,0.3124,0.0,0.0,1.9573,1.0,1.0
15/9-F-12,1399.4892,,Skade Fm,150.362,0.0,1.1396,0.3054,0.0,0.0,1.9144,1.0,1.0
15/9-F-12,1399.6416,,Skade Fm,151.16,0.0,1.2034,0.3174,0.0,0.0,1.9033,1.0,1.0
15/9-F-12,1399.794,,Skade Fm,145.493,0.0,1.2447,0.3488,0.0,0.0,1.9182,1.0,1.0
15/9-F-12,1399.9464,,Skade Fm,140.349,0.0,1.2209,0.3453,0.0,0.0,1.9756,1.0,1.0
15/9-F-12,1400.0988,,Skade Fm,144.31,0.0,1.1675,0.3666,0.0,0.0,2.0004,1.0,1.0
15/9-F-12,1400.2512,,Skade Fm,155.396,0.0,1.1333,0.3643,0.0,0.0,2.0184,1.0,1.0
15/9-F-12,1400.4036,,Skade Fm,160.54,0.0,1.2443,0.2995,0.0,0.0,2.0125,1.0,1.0
15/9-F-12,1400.556,,Skade Fm,159.33,0.0,1.1364,0.2852,0.0,0.0,2.0083,1.0,1.0
15/9-F-12,1400.7084,,Skade Fm,157.762,0.0,1.0743,0.2708,0.0,0.0,1.9981,1.0,1.0
15/9-F-12,1400.8608,,Skade Fm,154.626,0.0,1.1146,0.2921,0.0,0.0,1.9665,1.0,1.0
15/9-F-12,1401.0132,,Skade Fm,149.509,0.0,1.0774,0.33,0.0,0.0,1.9546,1.0,1.0
15/9-F-12,1401.1656,,Skade Fm,146.29,0.0,1.0601,0.3716,0.0,0.0,1.9253,1.0,1.0
15/9-F-12,1401.318,,Skade Fm,146.566,0.0,1.083,0.3919,0.0,0.0,1.9415,1.0,1.0
15/9-F-12,1401.4704,,Skade Fm,148.574,0.0,1.1002,0.3705,0.0,0.0,1.9441,1.0,1.0
15/9-F-12,1401.6228,,Skade Fm,148.876,0.0,1.2113,0.3353,0.0,0.0,1.9628,1.0,1.0
15/9-F-12,1401.7752,,Skade Fm,146.676,0.0,1.1531,0.3187,0.0,0.0,1.9493,1.0,1.0
15/9-F-12,1401.9276,,Skade Fm,144.392,0.0,1.3219,0.3058,0.0,0.0,1.9385,1.0,1.0
15/9-F-12,1402.08,,Skade Fm,144.282,0.0,1.2783,0.3372,0.0,0.0,1.9325,1.0,1.0
15/9-F-12,1402.2324,,Skade Fm,142.742,0.0,1.3258,0.3505,0.0,0.0,1.8971,1.0,1.0
15/9-F-12,1402.3848,,Skade Fm,145.493,0.0,1.4022,0.3401,0.0,0.0,1.9092,1.0,1.0
15/9-F-12,1402.5372,,Skade Fm,141.559,0.0,1.2921,0.3081,0.0,0.0,1.9143,1.0,1.0
15/9-F-12,1402.6896,,Skade Fm,142.082,0.0,1.3491,0.3338,0.0,0.0,1.9622,1.0,1.0
15/9-F-12,1402.842,,Skade Fm,139.798,0.0,1.2573,0.3107,0.0,0.0,1.9552,1.0,1.0
15/9-F-12,1402.9944,,Skade Fm,140.706,0.0,1.1602,0.3279,0.0,0.0,1.954,1.0,1.0
15/9-F-12,1403.1468,,Skade Fm,140.624,0.0,1.1501,0.2962,0.0,0.0,1.9404,1.0,1.0
15/9-F-12,1403.2992,,Skade Fm,142.082,0.0,1.124,0.3367,0.0,0.0,1.9356,1.0,1.0
15/9-F-12,1403.4516,,Skade Fm,139.606,0.0,1.1132,0.338,0.0,0.0,1.9383,1.0,1.0
15/9-F-12,1403.604,,Skade Fm,141.064,0.0,1.1537,0.3326,0.0,0.0,1.9432,1.0,1.0
15/9-F-12,1403.7564,,Skade Fm,139.606,0.0,1.2027,0.3296,0.0,0.0,1.9405,1.0,1.0
15/9-F-12,1403.9088,,Skade Fm,143.457,0.0,1.1998,0.3351,0.0,0.0,1.9388,1.0,1.0
15/9-F-12,1404.0612,,Skade Fm,146.786,0.0,1.0609,0.3328,0.0,0.0,1.9447,1.0,1.0
15/9-F-12,1404.2136,,Skade Fm,145.85,0.0,1.2553,0.3289,0.0,0.0,1.961,1.0,1.0
15/9-F-12,1404.366,,Skade Fm,145.768,0.0,1.267,0.3269,0.0,0.0,1.969,1.0,1.0
15/9-F-12,1404.5184,,Skade Fm,141.449,0.0,1.3461,0.3394,0.0,0.0,1.9615,1.0,1.0
15/9-F-12,1404.6708,,Skade Fm,139.331,0.0,1.1008,0.3547,0.0,0.0,1.9563,1.0,1.0
15/9-F-12,1404.8232,,Skade Fm,135.205,0.0,1.0747,0.382,0.0,0.0,1.9389,1.0,1.0
15/9-F-12,1404.9756,,Skade Fm,134.022,0.0,1.0993,0.4092,0.0,0.0,1.9315,1.0,1.0
15/9-F-12,1405.128,,Skade Fm,135.507,0.0,1.0589,0.4289,0.0,0.0,1.9069,1.0,1.0
15/9-F-12,1405.2804,,Skade Fm,132.839,0.0,1.0472,0.4444,0.0,0.0,1.8932,1.0,1.0
15/9-F-12,1405.4328,,Skade Fm,132.839,0.0,1.0638,0.465,0.0,0.0,1.8931,1.0,1.0
15/9-F-12,1405.5852,,Skade Fm,132.921,0.0,1.0532,0.4028,0.0,0.0,1.8921,1.0,1.0
15/9-F-12,1405.7376,,Skade Fm,137.873,0.0,1.0345,0.3637,0.0,0.0,1.9049,1.0,1.0
15/9-F-12,1405.89,,Skade Fm,137.405,0.0,1.0278,0.359,0.0,0.0,1.9109,1.0,1.0
15/9-F-12,1406.0424,,Skade Fm,140.074,0.0,1.0914,0.3551,0.0,0.0,1.9313,1.0,1.0
15/9-F-12,1406.1948,,Skade Fm,142.824,0.0,1.2728,0.357,0.0,0.0,1.9287,1.0,1.0
15/9-F-12,1406.3472,,Skade Fm,145.74,0.0,1.1453,0.3771,0.0,0.0,1.9348,1.0,1.0
15/9-F-12,1406.4996,,Skade Fm,141.889,0.0,1.0054,0.4217,0.0,0.0,1.9257,1.0,1.0
15/9-F-12,1406.652,,Skade Fm,134.104,0.0,1.2127,0.4151,0.0,0.0,1.9233,1.0,1.0
15/9-F-12,1406.8044,,Skade Fm,126.787,0.0,1.0987,0.4243,0.0,0.0,1.9049,1.0,1.0
15/9-F-12,1406.9568,,Skade Fm,125.604,0.0,0.9713,0.4603,0.0,0.0,1.9015,1.0,1.0
15/9-F-12,1407.1092,,Skade Fm,128.823,0.0,0.9911,0.5471,0.0,0.0,1.9185,1.0,1.0
15/9-F-12,1407.2616,,Skade Fm,133.774,0.0,0.9961,0.5754,0.0,0.0,1.9196,1.0,1.0
15/9-F-12,1407.414,,Skade Fm,134.682,0.0,1.0235,0.5001,0.0,0.0,1.9104,1.0,1.0
15/9-F-12,1407.5664,,Skade Fm,131.931,0.0,0.9599,0.4591,0.0,0.0,1.8895,1.0,1.0
15/9-F-12,1407.7188,,Skade Fm,127.062,0.0,0.9555,0.3869,0.0,0.0,1.8843,1.0,1.0
15/9-F-12,1407.8712,,Skade Fm,124.586,0.0,0.9926,0.3932,0.0,0.0,1.8847,1.0,1.0
15/9-F-12,1408.0236,,Skade Fm,125.109,0.0,1.064,0.3908,0.0,0.0,1.8683,1.0,1.0
15/9-F-12,1408.176,,Skade Fm,126.402,0.0,1.0179,0.4254,0.0,0.0,1.8502,1.0,1.0
15/9-F-12,1408.3284,,Skade Fm,125.769,0.0,1.0993,0.4725,0.0,0.0,1.8486,1.0,1.0
15/9-F-12,1408.4808,,Skade Fm,121.753,0.0,1.0424,0.4436,0.0,0.0,1.8542,1.0,1.0
15/9-F-12,1408.6332,,Skade Fm,119.277,0.0,1.026,0.4855,0.0,0.0,1.8576,1.0,0.993428
15/9-F-12,1408.7856,,Skade Fm,118.81,0.0,0.9885,0.454,0.0,0.0,1.8429,1.0,0.989177
15/9-F-12,1408.938,,Skade Fm,122.936,0.0,0.9867,0.5114,0.0,0.0,1.835,1.0,1.0
15/9-F-12,1409.0904,,Skade Fm,124.119,0.0,1.0281,0.4858,0.0,0.0,1.8401,1.0,1.0
15/9-F-12,1409.2428,,Skade Fm,125.659,0.0,1.0346,0.473,0.0,0.0,1.8477,1.0,1.0
15/9-F-12,1409.3952,,Skade Fm,122.908,0.0,1.0357,0.5043,0.0,0.0,1.8266,1.0,1.0
15/9-F-12,1409.5476,,Skade Fm,122.001,0.0,1.0739,0.4333,0.0,0.0,1.8101,1.0,1.0
15/9-F-12,1409.7,,Skade Fm,117.984,0.0,1.1309,0.4563,0.0,0.0,1.7995,1.0,0.981675
15/9-F-12,1409.8524,,Skade Fm,118.617,0.0,1.3147,0.4045,0.0,0.0,1.8,1.0,0.987426
15/9-F-12,1410.0048,,Skade Fm,121.175,0.0,0.9434,0.459,0.0,0.0,1.7945,1.0,1.0
15/9-F-12,1410.1572,,Skade Fm,126.869,0.0,0.9577,0.4794,0.0,0.0,1.7794,1.0,1.0
15/9-F-12,1410.3096,,Skade Fm,127.502,0.0,1.1477,0.5882,0.0,0.0,1.7558,1.0,1.0
15/9-F-12,1410.462,,Skade Fm,124.394,0.0,0.9636,0.5193,0.0,0.0,1.7403,1.0,1.0
15/9-F-12,1410.6144,,Skade Fm,121.533,0.0,1.1024,0.5078,0.0,0.0,1.7208,1.0,1.0
15/9-F-12,1410.7668,,Skade Fm,123.568,0.0,1.1138,0.4459,0.0,0.0,1.7355,1.0,1.0
15/9-F-12,1410.9192,,Skade Fm,127.695,0.0,1.145,0.4259,0.0,0.0,1.7264,1.0,1.0
15/9-F-12,1411.0716,,Skade Fm,131.656,0.0,1.1129,0.3704,0.0,0.0,1.7286,1.0,1.0
15/9-F-12,1411.224,,Skade Fm,135.397,0.0,1.0517,0.3983,0.0,0.0,1.7215,1.0,1.0
15/9-F-12,1411.3764,,Skade Fm,139.881,0.0,1.2256,0.4925,0.0,0.0,1.7367,1.0,1.0
15/9-F-12,1411.5288,,Skade Fm,141.421,0.0,1.2404,0.5858,0.0,0.0,1.7786,1.0,1.0
15/9-F-12,1411.6812,,Skade Fm,138.506,0.0,1.2125,0.6093,0.0,0.0,1.8068,1.0,1.0
15/9-F-12,1411.8336,,Skade Fm,133.086,0.0,1.0645,0.5974,0.0,0.0,1.837,1.0,1.0
15/9-F-12,1411.986,,Skade Fm,130.143,0.0,1.1934,0.5323,0.0,0.0,1.8281,1.0,1.0
15/9-F-12,1412.1384,,Skade Fm,128.658,0.0,1.1942,0.5282,0.0,0.0,1.8301,1.0,1.0
15/9-F-12,1412.2908,,Skade Fm,132.784,0.0,1.2297,0.5419,0.0,0.0,1.8328,1.0,1.0
15/9-F-12,1412.4432,,Skade Fm,134.352,0.0,1.076,0.677,0.0,0.0,1.8416,1.0,1.0
15/9-F-12,1412.5956,,Skade Fm,136.195,0.0,1.2539,0.5489,0.0,0.0,1.8435,1.0,1.0
15/9-F-12,1412.748,,Skade Fm,134.462,0.0,1.0716,0.514,0.0,0.0,1.8314,1.0,1.0
15/9-F-12,1412.9004,,Skade Fm,133.912,0.0,1.3283,0.4755,0.0,0.0,1.8211,1.0,1.0
15/9-F-12,1413.0528,,Skade Fm,134.187,0.0,1.2414,0.5843,0.0,0.0,1.8353,1.0,1.0
15/9-F-12,1413.2052,,Skade Fm,138.148,0.0,1.2285,0.6184,0.0,0.0,1.8648,1.0,1.0
15/9-F-12,1413.3576,,Skade Fm,142.742,0.0,0.88,0.6594,0.0,0.0,1.8885,1.0,1.0
15/9-F-12,1413.51,,Skade Fm,147.776,0.0,1.1411,0.5705,0.0,0.0,1.9062,1.0,1.0
15/9-F-12,1413.6624,,Skade Fm,145.465,0.0,0.8164,0.5004,0.0,0.0,1.9049,1.0,1.0
15/9-F-12,1413.8148,,Skade Fm,142.247,0.0,0.9137,0.3964,0.0,0.0,1.9164,1.0,1.0
15/9-F-12,1413.9672,,Skade Fm,139.881,0.0,0.6633,0.4419,0.0,0.0,1.9099,1.0,1.0
15/9-F-12,1414.1196,,Skade Fm,142.439,0.0,0.8134,0.4334,0.0,0.0,1.9103,1.0,1.0
15/9-F-12,1414.272,,Skade Fm,140.899,0.0,0.686,0.459,0.0,0.0,1.9109,1.0,1.0
15/9-F-12,1414.4244,,Skade Fm,134.847,0.0,0.819,0.4243,0.0,0.0,1.8965,1.0,1.0
15/9-F-12,1414.5768,,Skade Fm,127.337,0.0,0.9305,0.4326,0.0,0.0,1.9019,1.0,1.0
15/9-F-12,1414.7292,,Skade Fm,125.659,0.0,1.1129,0.4393,0.0,0.0,1.8984,1.0,1.0
15/9-F-12,1414.8816,,Skade Fm,126.677,0.0,1.1172,0.4521,0.0,0.0,1.9055,1.0,1.0
15/9-F-12,1415.034,,Skade Fm,128.96,0.0,1.261,0.4621,0.0,0.0,1.8887,1.0,1.0
15/9-F-12,1415.1864,,Skade Fm,128.052,0.0,1.1341,0.5356,0.0,0.0,1.8722,1.0,1.0
15/9-F-12,1415.3388,,Skade Fm,126.292,0.0,1.3591,0.6154,0.0,0.0,1.8572,1.0,1.0
15/9-F-12,1415.4912,,Skade Fm,125.742,0.0,1.123,0.5484,0.0,0.0,1.8669,1.0,1.0
15/9-F-12,1415.6436,,Skade Fm,128.96,0.0,1.2208,0.4893,0.0,0.0,1.8801,1.0,1.0
15/9-F-12,1415.796,,Skade Fm,131.436,0.0,1.1591,0.4793,0.0,0.0,1.9029,1.0,1.0
15/9-F-12,1415.9484,,Skade Fm,132.179,0.0,1.4553,0.4995,0.0,0.0,1.9189,1.0,1.0
15/9-F-12,1416.1008,,Skade Fm,131.546,0.0,1.2441,0.4976,0.0,0.0,1.9386,1.0,1.0
15/9-F-12,1416.2532,,Skade Fm,133.664,0.0,1.2277,0.4202,0.0,0.0,1.9611,1.0,1.0
15/9-F-12,1416.4056,,Skade Fm,136.8,0.0,1.182,0.3737,0.0,0.0,1.9623,1.0,1.0
15/9-F-12,1416.558,,Skade Fm,138.176,0.0,1.1316,0.3211,0.0,0.0,1.9585,1.0,1.0
15/9-F-12,1416.7104,,Skade Fm,134.049,0.0,1.43,0.3404,0.0,0.0,1.9575,1.0,1.0
15/9-F-12,1416.8628,,Skade Fm,129.648,0.0,1.1478,0.3712,0.0,0.0,1.9822,1.0,1.0
15/9-F-12,1417.0152,,Skade Fm,126.347,0.0,1.1309,0.3943,0.0,0.0,2.0287,1.0,1.0
15/9-F-12,1417.1676,,Skade Fm,129.373,0.0,1.3433,0.3587,0.0,0.0,2.057,1.0,1.0
15/9-F-12,1417.32,,Skade Fm,133.197,0.0,0.9922,0.3409,0.0,0.0,2.0617,1.0,1.0
15/9-F-12,1417.4724,,Skade Fm,136.195,0.0,1.0656,0.3815,0.0,0.0,2.052,1.0,1.0
15/9-F-12,1417.6248,,Skade Fm,134.269,0.0,0.8698,0.4228,0.0,0.0,2.0553,1.0,1.0
15/9-F-12,1417.7772,,Skade Fm,131.353,0.0,0.8817,0.432,0.0,0.0,2.0691,1.0,1.0
15/9-F-12,1417.9296,,Skade Fm,132.289,0.0,0.8301,0.419,0.0,0.0,2.0668,1.0,1.0
15/9-F-12,1418.082,,Skade Fm,135.122,0.0,0.8497,0.4361,0.0,0.0,2.0838,1.0,1.0
15/9-F-12,1418.2344,,Skade Fm,137.763,0.0,0.948,0.4018,0.0,0.0,2.1006,1.0,1.0
15/9-F-12,1418.3868,,Skade Fm,135.837,0.0,0.9072,0.3881,0.0,0.0,2.1126,1.0,1.0
15/9-F-12,1418.5392,,Skade Fm,130.886,0.0,0.9498,0.3741,0.0,0.0,2.0918,1.0,1.0
15/9-F-12,1418.6916,,Skade Fm,124.669,0.0,1.0454,0.4391,0.0,0.0,2.0548,1.0,1.0
15/9-F-12,1418.844,,Skade Fm,122.908,0.0,0.9517,0.4052,0.0,0.0,2.0402,1.0,1.0
15/9-F-12,1418.9964,,Skade Fm,124.476,0.0,0.8655,0.4343,0.0,0.0,2.0424,1.0,1.0
15/9-F-12,1419.1488,,Skade Fm,130.968,0.0,0.8396,0.4619,0.0,0.0,2.0355,1.0,1.0
15/9-F-12,1419.3012,,Skade Fm,136.387,0.0,0.898,0.4701,0.0,0.0,2.026,1.0,1.0
15/9-F-12,1419.4536,,Skade Fm,139.028,0.0,0.9591,0.4713,0.0,0.0,1.9948,1.0,1.0
15/9-F-12,1419.606,,Skade Fm,135.837,0.0,1.048,0.4102,0.0,0.0,1.9805,1.0,1.0
15/9-F-12,1419.7584,,Skade Fm,131.436,0.0,1.0677,0.4382,0.0,0.0,1.9451,1.0,1.0
15/9-F-12,1419.9108,,Skade Fm,130.721,0.0,1.0015,0.4201,0.0,0.0,1.9077,1.0,1.0
15/9-F-12,1420.0632,,Skade Fm,129.538,0.0,1.0996,0.4683,0.0,0.0,1.8715,1.0,1.0
15/9-F-12,1420.2156,,Skade Fm,131.463,0.0,1.0888,0.4789,0.0,0.0,1.8694,1.0,1.0
15/9-F-12,1420.368,,Skade Fm,133.197,0.0,1.5093,0.4478,0.0,0.0,1.8948,1.0,1.0
15/9-F-12,1420.5204,,Skade Fm,135.012,0.0,0.8677,0.39,0.0,0.0,1.9258,1.0,1.0
15/9-F-12,1420.6728,,Skade Fm,136.855,0.0,1.0386,0.3262,0.0,0.0,1.922,1.0,1.0
15/9-F-12,1420.8252,,Skade Fm,137.323,0.0,1.1221,0.3178,0.0,0.0,1.9027,1.0,1.0
15/9-F-12,1420.9776,,Skade Fm,137.983,0.0,0.9187,0.3517,0.0,0.0,1.8817,1.0,1.0
15/9-F-12,1421.13,,Skade Fm,135.315,0.0,0.8664,0.4279,0.0,0.0,1.8673,1.0,1.0
15/9-F-12,1421.2824,,Skade Fm,132.371,0.0,1.0316,0.429,0.0,0.0,1.8503,1.0,1.0
15/9-F-12,1421.4348,,Skade Fm,131.711,0.0,1.1176,0.4321,0.0,0.0,1.8507,1.0,1.0
15/9-F-12,1421.5872,,Skade Fm,133.554,0.0,1.1284,0.3326,0.0,0.0,1.8596,1.0,1.0
15/9-F-12,1421.7396,,Skade Fm,137.24,0.0,1.0299,0.3773,0.0,0.0,1.8772,1.0,1.0
15/9-F-12,1421.892,,Skade Fm,140.541,0.0,1.0762,0.3982,0.0,0.0,1.8935,1.0,1.0
15/9-F-12,1422.0444,,Skade Fm,135.315,0.0,0.9047,0.5307,0.0,0.0,1.9002,1.0,1.0
15/9-F-12,1422.1968,,Skade Fm,129.703,0.0,0.9495,0.6031,0.0,0.0,1.8986,1.0,1.0
15/9-F-12,1422.3492,,Skade Fm,121.175,0.0,1.1956,0.5143,0.0,0.0,1.8701,1.0,1.0
15/9-F-12,1422.5016,,Skade Fm,119.332,0.0,0.9697,0.4979,0.0,0.0,1.8484,1.0,0.993928
15/9-F-12,1422.654,,Skade Fm,121.725,0.0,1.0285,0.5363,0.0,0.0,1.8314,1.0,1.0
15/9-F-12,1422.8064,,Skade Fm,129.703,0.0,1.0102,0.5336,0.0,0.0,1.8307,1.0,1.0
15/9-F-12,1422.9588,,Skade Fm,135.755,0.0,0.7973,0.557,0.0,0.0,1.8403,1.0,1.0
15/9-F-12,1423.1112,,Skade Fm,137.02,0.0,0.988,0.4713,0.0,0.0,1.8342,1.0,1.0
15/9-F-12,1423.2636,,Skade Fm,137.57,0.0,1.0791,0.4518,0.0,0.0,1.8175,1.0,1.0
15/9-F-12,1423.416,,Skade Fm,139.138,0.0,0.9598,0.45,0.0,0.0,1.7965,1.0,1.0
15/9-F-12,1423.5684,,Skade Fm,139.606,0.0,1.0571,0.4055,0.0,0.0,1.8116,1.0,1.0
15/9-F-12,1423.7208,,Skade Fm,136.222,0.0,1.0885,0.4133,0.0,0.0,1.869,1.0,1.0
15/9-F-12,1423.8732,,Skade Fm,130.638,0.0,0.9241,0.3795,0.0,0.0,1.9224,1.0,1.0
15/9-F-12,1424.0256,,Skade Fm,124.971,0.0,1.1368,0.4098,0.0,0.0,1.943,1.0,1.0
15/9-F-12,1424.178,,Skade Fm,124.779,0.0,1.1174,0.4012,0.0,0.0,1.94,1.0,1.0
15/9-F-12,1424.3304,,Skade Fm,124.036,0.0,1.1254,0.4908,0.0,0.0,1.9422,1.0,1.0
15/9-F-12,1424.4828,,Skade Fm,124.201,0.0,1.0187,0.5575,0.0,0.0,1.9321,1.0,1.0
15/9-F-12,1424.6352,,Skade Fm,128.245,0.0,1.0522,0.6265,0.0,0.0,1.8977,1.0,1.0
15/9-F-12,1424.7876,,Skade Fm,132.014,0.0,0.846,0.6022,0.0,0.0,1.8722,1.0,1.0
15/9-F-12,1424.94,,Skade Fm,136.415,0.0,0.8592,0.4684,0.0,0.0,1.8627,1.0,1.0
15/9-F-12,1425.0924,,Skade Fm,130.996,0.0,0.7994,0.4482,0.0,0.0,1.855,1.0,1.0
15/9-F-12,1425.2448,,Skade Fm,130.418,0.0,0.8837,0.5022,0.0,0.0,1.8437,1.0,1.0
15/9-F-12,1425.3972,,Skade Fm,133.361,0.0,0.803,0.6392,0.0,0.0,1.8304,1.0,1.0
15/9-F-12,1425.5496,,Skade Fm,131.271,0.0,0.8592,0.7178,0.0,0.0,1.8258,1.0,1.0
15/9-F-12,1425.702,,Skade Fm,130.913,0.0,0.9235,0.5108,0.0,0.0,1.8366,1.0,1.0
15/9-F-12,1425.8544,,Skade Fm,125.054,0.0,0.9411,0.4634,0.0,0.0,1.8605,1.0,1.0
15/9-F-12,1426.0068,,Skade Fm,128.355,0.0,0.9113,0.4091,0.0,0.0,1.8795,1.0,1.0
15/9-F-12,1426.1592,,Skade Fm,126.897,0.0,0.9289,0.3536,0.0,0.0,1.8868,1.0,1.0
15/9-F-12,1426.3116,,Skade Fm,128.905,0.0,0.8853,0.3113,0.0,0.0,1.8845,1.0,1.0
15/9-F-12,1426.464,,Skade Fm,127.777,0.0,0.9719,0.2728,0.0,0.0,1.8641,1.0,1.0
15/9-F-12,1426.6164,,Skade Fm,125.852,0.0,1.072,0.3527,0.0,0.0,1.8312,1.0,1.0
15/9-F-12,1426.7688,,Skade Fm,125.466,0.0,1.0971,0.4218,0.0,0.0,1.8176,1.0,1.0
15/9-F-12,1426.9212,,Skade Fm,128.41,0.0,1.0478,0.441,0.0,0.0,1.8333,1.0,1.0
15/9-F-12,1427.0736,,Skade Fm,135.562,0.0,1.0427,0.3978,0.0,0.0,1.8478,1.0,1.0
15/9-F-12,1427.226,,Skade Fm,137.955,0.0,1.0054,0.3719,0.0,0.0,1.8287,1.0,1.0
15/9-F-12,1427.3784,,Skade Fm,139.056,0.0,1.0565,0.4616,0.0,0.0,1.7816,1.0,1.0
15/9-F-12,1427.5308,,Skade Fm,137.405,0.0,1.0199,0.5669,0.0,0.0,1.7572,1.0,1.0
15/9-F-12,1427.6832,,Skade Fm,136.855,0.0,0.9524,0.8161,0.0,0.0,1.7393,1.0,1.0
15/9-F-12,1427.8356,,Skade Fm,136.222,0.0,0.9142,0.6506,0.0,0.0,1.7297,1.0,1.0
15/9-F-12,1427.988,,Skade Fm,140.981,0.0,0.9822,0.4983,0.0,0.0,1.7225,1.0,1.0
15/9-F-12,1428.1404,,Skade Fm,142.164,0.0,0.9813,0.4798,0.0,0.0,1.713,1.0,1.0
15/9-F-12,1428.2928,,Skade Fm,142.082,0.0,1.0205,0.4884,0.0,0.0,1.7275,1.0,1.0
15/9-F-12,1428.4452,,Skade Fm,138.616,0.0,1.0801,0.5864,0.0,0.0,1.7378,1.0,1.0
15/9-F-12,1428.5976,,Skade Fm,134.682,0.0,1.1915,0.5645,0.0,0.0,1.7585,1.0,1.0
15/9-F-12,1428.75,,Skade Fm,132.096,0.0,1.288,0.6175,0.0,0.0,1.7842,1.0,1.0
15/9-F-12,1428.9024,,Skade Fm,127.42,0.0,1.2778,0.4595,0.0,0.0,1.8071,1.0,1.0
15/9-F-12,1429.0548,,Skade Fm,125.054,0.0,1.3423,0.538,0.0,0.0,1.8259,1.0,1.0
15/9-F-12,1429.2072,,Skade Fm,126.979,0.0,1.3829,0.4852,0.0,0.0,1.8318,1.0,1.0
15/9-F-12,1429.3596,,Skade Fm,128.355,0.0,1.3167,0.4398,0.0,0.0,1.8514,1.0,1.0
15/9-F-12,1429.512,,Skade Fm,132.014,0.0,1.2624,0.3706,0.0,0.0,1.8752,1.0,1.0
15/9-F-12,1429.6644,,Skade Fm,130.005,0.0,1.1539,0.3642,0.0,0.0,1.9075,1.0,1.0
15/9-F-12,1429.8168,,Skade Fm,130.171,0.0,1.221,0.422,0.0,0.0,1.9289,1.0,1.0
15/9-F-12,1429.9692,,Skade Fm,131.271,0.0,1.4033,0.3876,0.0,0.0,1.9387,1.0,1.0
15/9-F-12,1430.1216,,Skade Fm,135.755,0.0,1.2809,0.4048,0.0,0.0,1.9416,1.0,1.0
15/9-F-12,1430.274,,Skade Fm,138.506,0.0,0.9404,0.3599,0.0,0.0,1.9257,1.0,1.0
15/9-F-12,1430.4264,,Skade Fm,137.68,0.0,0.8583,0.3828,0.0,0.0,1.9382,1.0,1.0
15/9-F-12,1430.5788,,Skade Fm,134.572,0.0,0.9804,0.3426,0.0,0.0,1.9622,1.0,1.0
15/9-F-12,1430.7312,,Skade Fm,137.13,0.0,1.0191,0.4337,0.0,0.0,1.9861,1.0,1.0
15/9-F-12,1430.8836,,Skade Fm,140.706,0.0,0.9959,0.3862,0.0,0.0,1.9827,1.0,1.0
15/9-F-12,1431.036,,Skade Fm,146.126,0.0,0.8891,0.421,0.0,0.0,1.9479,1.0,1.0
15/9-F-12,1431.1884,,Skade Fm,144.86,0.0,0.9577,0.388,0.0,0.0,1.9416,1.0,1.0
15/9-F-12,1431.3408,,Skade Fm,145.493,0.0,0.9085,0.4088,0.0,0.0,1.9596,1.0,1.0
15/9-F-12,1431.4932,,Skade Fm,142.549,0.0,1.0351,0.4092,0.0,0.0,2.0077,1.0,1.0
15/9-F-12,1431.6456,,Skade Fm,139.881,0.0,1.0818,0.3567,0.0,0.0,2.0182,1.0,1.0
15/9-F-12,1431.798,,Skade Fm,139.413,0.0,1.0094,0.3938,0.0,0.0,1.9817,1.0,1.0
15/9-F-12,1431.9504,,Skade Fm,139.413,0.0,0.8595,0.3949,0.0,0.0,1.9334,1.0,1.0
15/9-F-12,1432.1028,,Skade Fm,138.973,0.0,0.8712,0.5564,0.0,0.0,1.9007,1.0,1.0
15/9-F-12,1432.2552,,Skade Fm,134.407,0.0,1.0703,0.4755,0.0,0.0,1.8821,1.0,1.0
15/9-F-12,1432.4076,,Skade Fm,130.473,0.0,1.1672,0.5656,0.0,0.0,1.8488,1.0,1.0
15/9-F-12,1432.56,,Skade Fm,130.638,0.0,1.2307,0.4499,0.0,0.0,1.8183,1.0,1.0
15/9-F-12,1432.7124,,Skade Fm,133.114,0.0,1.0561,0.4581,0.0,0.0,1.7763,1.0,1.0
15/9-F-12,1432.8648,,Skade Fm,137.598,0.0,0.9936,0.3654,0.0,0.0,1.7693,1.0,1.0
15/9-F-12,1433.0172,,Skade Fm,140.624,0.0,1.0506,0.3824,0.0,0.0,1.7725,1.0,1.0
15/9-F-12,1433.1696,,Skade Fm,145.933,0.0,1.3862,0.4767,0.0,0.0,1.7833,1.0,1.0
15/9-F-12,1433.322,,Skade Fm,146.676,0.0,1.3657,0.7633,0.0,0.0,1.7888,1.0,1.0
15/9-F-12,1433.4744,,Skade Fm,149.977,0.0,1.403,0.8557,0.0,0.0,1.7913,1.0,1.0
15/9-F-12,1433.6268,,Skade Fm,146.593,0.0,1.1974,0.6245,0.0,0.0,1.7875,1.0,1.0
15/9-F-12,1433.7792,,Skade Fm,142.274,0.0,1.1879,0.4858,0.0,0.0,1.7878,1.0,1.0
15/9-F-12,1433.9316,,Skade Fm,137.405,0.0,1.5539,0.4708,0.0,0.0,1.7907,1.0,1.0
