WELL,DEPTH,FACIES,prediction,prediction_correct
15/9-F-15,2168.1948,,,
15/9-F-15,2168.3472,,,
15/9-F-15,2168.4996,,,
15/9-F-15,2168.652,,,
15/9-F-15,2168.8044,,,
15/9-F-15,2168.9568,,,
15/9-F-15,2169.1092,,,
15/9-F-15,2169.2616,,,
15/9-F-15,2169.4139999999998,,,
15/9-F-15,2169.5664,,,
15/9-F-15,2169.7188,,,
15/9-F-15,2169.8712,,,
15/9-F-15,2170.0236,,,
15/9-F-15,2170.176,,,
15/9-F-15,2170.3284,,,
15/9-F-15,2170.4808,,,
15/9-F-15,2170.6332,,,
15/9-F-15,2170.7856,,,
15/9-F-15,2170.938,,,
15/9-F-15,2171.0904,,,
15/9-F-15,2171.2428,,,
15/9-F-15,2171.3952,,,
15/9-F-15,2171.5476,,,
15/9-F-15,2171.7,,,
15/9-F-15,2171.8524,,,
15/9-F-15,2172.0048,,,
15/9-F-15,2172.1572,,,
15/9-F-15,2172.3096,,,
15/9-F-15,2172.462,,,
15/9-F-15,2172.6144,,,
15/9-F-15,2172.7668,,,
15/9-F-15,2172.9192,,,
15/9-F-15,2173.0716,,,
15/9-F-15,2173.224,,,
15/9-F-15,2173.3764,,,
15/9-F-15,2173.5288,,,
15/9-F-15,2173.6812,,,
15/9-F-15,2173.8336,,,
15/9-F-15,2173.986,,,
15/9-F-15,2174.1384,,,
15/9-F-15,2174.2908,,,
15/9-F-15,2174.4432,,,
15/9-F-15,2174.5956,,,
15/9-F-15,2174.748,,,
15/9-F-15,2174.9004,,,
15/9-F-15,2175.0528,,,
15/9-F-15,2175.2052,,,
15/9-F-15,2175.3576,,,
15/9-F-15,2175.51,,,
15/9-F-15,2175.6624,,,
15/9-F-15,2175.8148,,,
15/9-F-15,2175.9672,,,
15/9-F-15,2176.1196,,,
15/9-F-15,2176.272,,,
15/9-F-15,2176.4244,,,
15/9-F-15,2176.5768,,,
15/9-F-15,2176.7292,,,
15/9-F-15,2176.8816,,,
15/9-F-15,2177.034,,,
15/9-F-15,2177.1864,,,
15/9-F-15,2177.3388,,,
15/9-F-15,2177.4912,,,
15/9-F-15,2177.6436,,,
15/9-F-15,2177.7960000000003,,,
15/9-F-15,2177.9484,,,
15/9-F-15,2178.1008,,,
15/9-F-15,2178.2532,,,
15/9-F-15,2178.4056,,,
15/9-F-15,2178.558,,,
15/9-F-15,2178.7104,,,
15/9-F-15,2178.8628,,,
15/9-F-15,2179.0152,,,
15/9-F-15,2179.1676,,,
15/9-F-15,2179.32,,,
15/9-F-15,2179.4724,,,
15/9-F-15,2179.6248,,,
15/9-F-15,2179.7772,,,
15/9-F-15,2179.9296,,,
15/9-F-15,2180.0820000000003,,,
15/9-F-15,2180.2344,,,
15/9-F-15,2180.3868,,,
15/9-F-15,2180.5392,,,
15/9-F-15,2180.6916,,,
15/9-F-15,2180.844,,,
15/9-F-15,2180.9964,,,
15/9-F-15,2181.1488,,,
15/9-F-15,2181.3012,,,
15/9-F-15,2181.4536,,,
15/9-F-15,2181.606,,,
15/9-F-15,2181.7584,,,
15/9-F-15,2181.9108,,,
15/9-F-15,2182.0632,,,
15/9-F-15,2182.2156,,,
15/9-F-15,2182.368,,,
15/9-F-15,2182.5204,,,
15/9-F-15,2182.6728,,,
15/9-F-15,2182.8252,,,
15/9-F-15,2182.9776,,,
15/9-F-15,2183.13,,,
15/9-F-15,2183.2824,,,
15/9-F-15,2183.4348,,,
15/9-F-15,2183.5872,,,
15/9-F-15,2183.7396,,,
15/9-F-15,2183.8920000000003,,,
15/9-F-15,2184.0444,,,
15/9-F-15,2184.1968,,,
15/9-F-15,2184.3492,,,
15/9-F-15,2184.5016,,,
15/9-F-15,2184.654,,,
15/9-F-15,2184.8064,,,
15/9-F-15,2184.9588,,,
15/9-F-15,2185.1112,,,
15/9-F-15,2185.2636,,,
15/9-F-15,2185.416,,,
15/9-F-15,2185.5684,,,
15/9-F-15,2185.7208,,,
15/9-F-15,2185.8732,,,
15/9-F-15,2186.0256,,,
15/9-F-15,2186.178,,,
15/9-F-15,2186.3304,,,
15/9-F-15,2186.4828,,,
15/9-F-15,2186.6352,,,
15/9-F-15,2186.7876,,,
15/9-F-15,2186.94,,,
15/9-F-15,2187.0924,,,
15/9-F-15,2187.2448,,,
15/9-F-15,2187.3972,,,
15/9-F-15,2187.5496,,,
15/9-F-15,2187.702,,,
15/9-F-15,2187.8544,,,
15/9-F-15,2188.0068,,,
15/9-F-15,2188.1592,,,
15/9-F-15,2188.3116,,,
15/9-F-15,2188.464,,,
15/9-F-15,2188.6164,,,
15/9-F-15,2188.7688,,,
15/9-F-15,2188.9212,,,
15/9-F-15,2189.0736,,,
15/9-F-15,2189.226,,,
15/9-F-15,2189.3784,,,
15/9-F-15,2189.5308,,,
15/9-F-15,2189.6832,,,
15/9-F-15,2189.8356,,,
15/9-F-15,2189.988,,,
15/9-F-15,2190.1404,,,
15/9-F-15,2190.2928,,,
15/9-F-15,2190.4452,,,
15/9-F-15,2190.5976,,,
15/9-F-15,2190.75,,,
15/9-F-15,2190.9024,,,
15/9-F-15,2191.0548,,,
15/9-F-15,2191.2072,,,
15/9-F-15,2191.3596,,,
15/9-F-15,2191.512,,,
15/9-F-15,2191.6644,,,
15/9-F-15,2191.8168,,,
15/9-F-15,2191.9692,,,
15/9-F-15,2192.1216,,,
15/9-F-15,2192.274,,,
15/9-F-15,2192.4264,,,
15/9-F-15,2192.5788,,,
15/9-F-15,2192.7312,,,
15/9-F-15,2192.8836,,,
15/9-F-15,2193.036,,,
15/9-F-15,2193.1884,,,
15/9-F-15,2193.3408,,,
15/9-F-15,2193.4932,,,
15/9-F-15,2193.6456,,,
15/9-F-15,2193.798,,,
15/9-F-15,2193.9504,,,
15/9-F-15,2194.1028,,,
15/9-F-15,2194.2552,,,
15/9-F-15,2194.4076,,,
15/9-F-15,2194.56,,,
15/9-F-15,2194.7124,,,
15/9-F-15,2194.8648,,,
15/9-F-15,2195.0172,,,
15/9-F-15,2195.1696,,,
15/9-F-15,2195.322,,,
15/9-F-15,2195.4744,,,
15/9-F-15,2195.6268,,,
15/9-F-15,2195.7792,,,
15/9-F-15,2195.9316,,,
15/9-F-15,2196.084,,,
15/9-F-15,2196.2364,,,
15/9-F-15,2196.3888,,,
15/9-F-15,2196.5412,,,
15/9-F-15,2196.6936,,,
15/9-F-15,2196.846,,,
15/9-F-15,2196.9984,,,
15/9-F-15,2197.1508,,,
15/9-F-15,2197.3032,,,
15/9-F-15,2197.4556,,,
15/9-F-15,2197.6079999999997,,,
15/9-F-15,2197.7604,,,
15/9-F-15,2197.9128,,,
15/9-F-15,2198.0652,,,
15/9-F-15,2198.2176,,,
15/9-F-15,2198.37,,,
15/9-F-15,2198.5224,,,
15/9-F-15,2198.6748,,,
15/9-F-15,2198.8272,,,
15/9-F-15,2198.9796,,,
15/9-F-15,2199.132,,,
15/9-F-15,2199.2844,,,
15/9-F-15,2199.4368,,,
15/9-F-15,2199.5892,,,
15/9-F-15,2199.7416,,,
15/9-F-15,2199.894,,,
15/9-F-15,2200.0464,,,
15/9-F-15,2200.1988,,,
15/9-F-15,2200.3512,,,
15/9-F-15,2200.5036,,,
15/9-F-15,2200.656,,,
15/9-F-15,2200.8084,,,
15/9-F-15,2200.9608,,,
15/9-F-15,2201.1132,,,
15/9-F-15,2201.2656,,,
15/9-F-15,2201.4179999999997,,,
15/9-F-15,2201.5704,,,
15/9-F-15,2201.7228,,,
15/9-F-15,2201.8752,,,
15/9-F-15,2202.0276,,,
15/9-F-15,2202.18,,,
15/9-F-15,2202.3324,,,
15/9-F-15,2202.4848,,,
15/9-F-15,2202.6372,,,
15/9-F-15,2202.7896,,,
15/9-F-15,2202.942,,,
15/9-F-15,2203.0944,,,
15/9-F-15,2203.2468,,,
15/9-F-15,2203.3992,,,
15/9-F-15,2203.5516,,,
15/9-F-15,2203.7039999999997,,,
15/9-F-15,2203.8564,,,
15/9-F-15,2204.0088,,,
15/9-F-15,2204.1612,,,
15/9-F-15,2204.3136,,,
15/9-F-15,2204.466,,,
15/9-F-15,2204.6184,,,
15/9-F-15,2204.7708,,,
15/9-F-15,2204.9232,,,
15/9-F-15,2205.0756,,,
15/9-F-15,2205.228,,,
15/9-F-15,2205.3804,,,
15/9-F-15,2205.5328,,,
15/9-F-15,2205.6852,,,
15/9-F-15,2205.8376,,,
15/9-F-15,2205.99,,,
15/9-F-15,2206.1424,,,
15/9-F-15,2206.2948,,,
15/9-F-15,2206.4472,,,
15/9-F-15,2206.5996,,,
15/9-F-15,2206.752,,,
15/9-F-15,2206.9044,,,
15/9-F-15,2207.0568,,,
15/9-F-15,2207.2092,,,
15/9-F-15,2207.3616,,,
15/9-F-15,2207.514,,,
15/9-F-15,2207.6664,,,
15/9-F-15,2207.8188,,,
15/9-F-15,2207.9712,,,
15/9-F-15,2208.1236,,,
15/9-F-15,2208.276,,,
15/9-F-15,2208.4284,,,
15/9-F-15,2208.5808,,,
15/9-F-15,2208.7332,,,
15/9-F-15,2208.8856,,,
15/9-F-15,2209.038,,,
15/9-F-15,2209.1904,,,
15/9-F-15,2209.3428,,,
15/9-F-15,2209.4952,,,
15/9-F-15,2209.6476,,,
15/9-F-15,2209.8,,,
15/9-F-15,2209.9524,,,
15/9-F-15,2210.1048,,,
15/9-F-15,2210.2572,,,
15/9-F-15,2210.4096,,,
15/9-F-15,2210.562,,,
15/9-F-15,2210.7144,,,
15/9-F-15,2210.8668,,,
15/9-F-15,2211.0192,,,
15/9-F-15,2211.1716,,,
15/9-F-15,2211.324,,,
15/9-F-15,2211.4764,,,
15/9-F-15,2211.6288,,,
15/9-F-15,2211.7812,,,
15/9-F-15,2211.9336,,,
15/9-F-15,2212.0860000000002,,,
15/9-F-15,2212.2384,,,
15/9-F-15,2212.3908,,,
15/9-F-15,2212.5432,,,
15/9-F-15,2212.6956,,,
15/9-F-15,2212.848,,,
15/9-F-15,2213.0004,,,
15/9-F-15,2213.1528,,,
15/9-F-15,2213.3052,,,
15/9-F-15,2213.4576,,,
15/9-F-15,2213.61,,,
15/9-F-15,2213.7624,,,
15/9-F-15,2213.9148,,,
15/9-F-15,2214.0672,,,
15/9-F-15,2214.2196,,,
15/9-F-15,2214.3720000000003,,,
15/9-F-15,2214.5244,,,
15/9-F-15,2214.6768,,,
15/9-F-15,2214.8292,,,
15/9-F-15,2214.9816,,,
15/9-F-15,2215.134,,,
15/9-F-15,2215.2864,,,
15/9-F-15,2215.4388,,,
15/9-F-15,2215.5912,,,
15/9-F-15,2215.7436,,,
15/9-F-15,2215.896,,,
15/9-F-15,2216.0484,,,
15/9-F-15,2216.2008,,,
15/9-F-15,2216.3532,,,
15/9-F-15,2216.5056,,,
15/9-F-15,2216.658,,,
15/9-F-15,2216.8104,,,
15/9-F-15,2216.9628,,,
15/9-F-15,2217.1152,,,
15/9-F-15,2217.2676,,,
15/9-F-15,2217.42,,,
15/9-F-15,2217.5724,,,
15/9-F-15,2217.7248,,,
15/9-F-15,2217.8772,,,
15/9-F-15,2218.0296,,,
15/9-F-15,2218.1820000000002,,,
15/9-F-15,2218.3344,,,
15/9-F-15,2218.4868,,,
15/9-F-15,2218.6392,,,
15/9-F-15,2218.7916,,,
15/9-F-15,2218.944,,,
15/9-F-15,2219.0964,,,
15/9-F-15,2219.2488,,,
15/9-F-15,2219.4012,,,
15/9-F-15,2219.5536,,,
15/9-F-15,2219.706,,,
15/9-F-15,2219.8584,,,
15/9-F-15,2220.0108,,,
15/9-F-15,2220.1632,,,
15/9-F-15,2220.3156,,,
15/9-F-15,2220.468,,,
15/9-F-15,2220.6204,,,
15/9-F-15,2220.7728,,,
15/9-F-15,2220.9252,,,
15/9-F-15,2221.0776,,,
15/9-F-15,2221.23,,,
15/9-F-15,2221.3824,,,
15/9-F-15,2221.5348,,,
15/9-F-15,2221.6872,,,
15/9-F-15,2221.8396,,,
15/9-F-15,2221.992,,,
15/9-F-15,2222.1444,,,
15/9-F-15,2222.2968,,,
15/9-F-15,2222.4492,,,
15/9-F-15,2222.6016,,,
15/9-F-15,2222.754,,,
15/9-F-15,2222.9064,,,
15/9-F-15,2223.0588,,,
15/9-F-15,2223.2112,,,
15/9-F-15,2223.3636,,,
15/9-F-15,2223.516,,,
15/9-F-15,2223.6684,,,
15/9-F-15,2223.8208,,,
15/9-F-15,2223.9732,,,
15/9-F-15,2224.1256,,,
15/9-F-15,2224.278,,,
15/9-F-15,2224.4304,,,
15/9-F-15,2224.5828,,,
15/9-F-15,2224.7352,,,
15/9-F-15,2224.8876,,,
15/9-F-15,2225.04,,,
15/9-F-15,2225.1924,,,
15/9-F-15,2225.3448,,,
15/9-F-15,2225.4972,,,
15/9-F-15,2225.6496,,,
15/9-F-15,2225.802,,,
15/9-F-15,2225.9544,,,
15/9-F-15,2226.1068,,,
15/9-F-15,2226.2592,,,
15/9-F-15,2226.4116,,,
15/9-F-15,2226.564,,,
15/9-F-15,2226.7164,,,
15/9-F-15,2226.8688,,,
15/9-F-15,2227.0212,,,
15/9-F-15,2227.1736,,,
15/9-F-15,2227.326,,,
15/9-F-15,2227.4784,,,
15/9-F-15,2227.6308,,,
15/9-F-15,2227.7832,,,
15/9-F-15,2227.9356,,,
15/9-F-15,2228.0879999999997,,,
15/9-F-15,2228.2404,,,
15/9-F-15,2228.3928,,,
15/9-F-15,2228.5452,,,
15/9-F-15,2228.6976,,,
15/9-F-15,2228.85,,,
15/9-F-15,2229.0024,,,
15/9-F-15,2229.1548,,,
15/9-F-15,2229.3072,,,
15/9-F-15,2229.4596,,,
15/9-F-15,2229.612,,,
15/9-F-15,2229.7644,,,
15/9-F-15,2229.9168,,,
15/9-F-15,2230.0692,,,
15/9-F-15,2230.2216,,,
15/9-F-15,2230.374,,,
15/9-F-15,2230.5264,,,
15/9-F-15,2230.6788,,,
15/9-F-15,2230.8312,,,
15/9-F-15,2230.9836,,,
15/9-F-15,2231.136,,,
15/9-F-15,2231.2884,,,
15/9-F-15,2231.4408,,,
15/9-F-15,2231.5932,,,
15/9-F-15,2231.7456,,,
15/9-F-15,2231.8979999999997,,,
15/9-F-15,2232.0504,,,
15/9-F-15,2232.2028,,,
15/9-F-15,2232.3552,,,
15/9-F-15,2232.5076,,,
15/9-F-15,2232.66,,,
15/9-F-15,2232.8124,,,
15/9-F-15,2232.9648,,,
15/9-F-15,2233.1172,,,
15/9-F-15,2233.2696,,,
15/9-F-15,2233.422,,,
15/9-F-15,2233.5744,,,
15/9-F-15,2233.7268,,,
15/9-F-15,2233.8792,,,
15/9-F-15,2234.0316,,,
15/9-F-15,2234.1839999999997,,,
15/9-F-15,2234.3364,,,
15/9-F-15,2234.4888,,,
15/9-F-15,2234.6412,,,
15/9-F-15,2234.7936,,,
15/9-F-15,2234.946,,,
15/9-F-15,2235.0984,,,
15/9-F-15,2235.2508,,,
15/9-F-15,2235.4032,,,
15/9-F-15,2235.5556,,,
15/9-F-15,2235.708,,,
15/9-F-15,2235.8604,,,
15/9-F-15,2236.0128,,,
15/9-F-15,2236.1652,,,
15/9-F-15,2236.3176,,,
15/9-F-15,2236.47,,,
15/9-F-15,2236.6224,,,
15/9-F-15,2236.7748,,,
15/9-F-15,2236.9272,,,
15/9-F-15,2237.0796,,,
15/9-F-15,2237.232,,,
15/9-F-15,2237.3844,,,
15/9-F-15,2237.5368,,,
15/9-F-15,2237.6892,,,
15/9-F-15,2237.8416,,,
15/9-F-15,2237.994,,,
15/9-F-15,2238.1464,,,
15/9-F-15,2238.2988,,,
15/9-F-15,2238.4512,,,
15/9-F-15,2238.6036,,,
15/9-F-15,2238.756,,,
15/9-F-15,2238.9084,,,
15/9-F-15,2239.0608,,,
15/9-F-15,2239.2132,,,
15/9-F-15,2239.3656,,,
15/9-F-15,2239.518,,,
15/9-F-15,2239.6704,,,
15/9-F-15,2239.8228,,,
15/9-F-15,2239.9752,,,
15/9-F-15,2240.1276,,,
15/9-F-15,2240.28,,,
15/9-F-15,2240.4324,,,
15/9-F-15,2240.5848,,,
15/9-F-15,2240.7372,,,
15/9-F-15,2240.8896,,,
15/9-F-15,2241.042,,,
15/9-F-15,2241.1944,,,
15/9-F-15,2241.3468,,,
15/9-F-15,2241.4992,,,
15/9-F-15,2241.6516,,,
15/9-F-15,2241.804,,,
15/9-F-15,2241.9564,,,
15/9-F-15,2242.1088,,,
15/9-F-15,2242.2612,,,
15/9-F-15,2242.4136,,,
15/9-F-15,2242.5660000000003,,,
15/9-F-15,2242.7184,,,
15/9-F-15,2242.8708,,,
15/9-F-15,2243.0232,,,
15/9-F-15,2243.1756,,,
15/9-F-15,2243.328,,,
15/9-F-15,2243.4804,,,
15/9-F-15,2243.6328,,,
15/9-F-15,2243.7852,,,
15/9-F-15,2243.9376,,,
15/9-F-15,2244.09,,,
15/9-F-15,2244.2424,,,
15/9-F-15,2244.3948,,,
15/9-F-15,2244.5472,,,
15/9-F-15,2244.6996,,,
15/9-F-15,2244.8520000000003,,,
15/9-F-15,2245.0044,,,
15/9-F-15,2245.1568,,,
15/9-F-15,2245.3092,,,
15/9-F-15,2245.4616,,,
15/9-F-15,2245.614,,,
15/9-F-15,2245.7664,,,
15/9-F-15,2245.9188,,,
15/9-F-15,2246.0712,,,
15/9-F-15,2246.2236,,,
15/9-F-15,2246.376,,,
15/9-F-15,2246.5284,,,
15/9-F-15,2246.6808,,,
15/9-F-15,2246.8332,,,
15/9-F-15,2246.9856,,,
15/9-F-15,2247.138,,,
15/9-F-15,2247.2904,,,
15/9-F-15,2247.4428,,,
15/9-F-15,2247.5952,,,
15/9-F-15,2247.7476,,,
15/9-F-15,2247.9,,,
15/9-F-15,2248.0524,,,
15/9-F-15,2248.2048,,,
15/9-F-15,2248.3572,,,
15/9-F-15,2248.5096,,,
15/9-F-15,2248.6620000000003,,,
15/9-F-15,2248.8144,,,
15/9-F-15,2248.9668,,,
15/9-F-15,2249.1192,,,
15/9-F-15,2249.2716,,,
15/9-F-15,2249.424,,,
15/9-F-15,2249.5764,,,
15/9-F-15,2249.7288,,,
15/9-F-15,2249.8812,,,
15/9-F-15,2250.0336,,,
15/9-F-15,2250.186,,,
15/9-F-15,2250.3384,,,
15/9-F-15,2250.4908,,,
15/9-F-15,2250.6432,,,
15/9-F-15,2250.7956,,,
15/9-F-15,2250.948,,,
15/9-F-15,2251.1004,,,
15/9-F-15,2251.2528,,,
15/9-F-15,2251.4052,,,
15/9-F-15,2251.5576,,,
15/9-F-15,2251.71,,,
15/9-F-15,2251.8624,,,
15/9-F-15,2252.0148,,,
15/9-F-15,2252.1672,,,
15/9-F-15,2252.3196,,,
15/9-F-15,2252.472,,,
15/9-F-15,2252.6244,,,
15/9-F-15,2252.7768,,,
15/9-F-15,2252.9292,,,
15/9-F-15,2253.0816,,,
15/9-F-15,2253.234,,,
15/9-F-15,2253.3864,,,
15/9-F-15,2253.5388,,,
15/9-F-15,2253.6912,,,
15/9-F-15,2253.8436,,,
15/9-F-15,2253.996,,,
15/9-F-15,2254.1484,,,
15/9-F-15,2254.3008,,,
15/9-F-15,2254.4532,,,
15/9-F-15,2254.6056,,,
15/9-F-15,2254.758,,,
15/9-F-15,2254.9104,,,
15/9-F-15,2255.0628,,,
15/9-F-15,2255.2152,,,
15/9-F-15,2255.3676,,,
15/9-F-15,2255.52,,,
15/9-F-15,2255.6724,,,
15/9-F-15,2255.8248,,,
15/9-F-15,2255.9772,,,
15/9-F-15,2256.1296,,,
15/9-F-15,2256.282,,,
15/9-F-15,2256.4344,,,
15/9-F-15,2256.5868,,,
15/9-F-15,2256.7392,,,
15/9-F-15,2256.8916,,,
15/9-F-15,2257.044,,,
15/9-F-15,2257.1964,,,
15/9-F-15,2257.3488,,,
15/9-F-15,2257.5012,,,
15/9-F-15,2257.6536,,,
15/9-F-15,2257.806,,,
15/9-F-15,2257.9584,,,
15/9-F-15,2258.1108,,,
15/9-F-15,2258.2632,,,
15/9-F-15,2258.4156,,,
15/9-F-15,2258.5679999999998,,,
15/9-F-15,2258.7204,,,
15/9-F-15,2258.8728,,,
15/9-F-15,2259.0252,,,
15/9-F-15,2259.1776,,,
15/9-F-15,2259.33,,,
15/9-F-15,2259.4824,,,
15/9-F-15,2259.6348,,,
15/9-F-15,2259.7872,,,
15/9-F-15,2259.9396,,,
15/9-F-15,2260.092,,,
15/9-F-15,2260.2444,,,
15/9-F-15,2260.3968,,,
15/9-F-15,2260.5492,,,
15/9-F-15,2260.7016,,,
15/9-F-15,2260.854,,,
15/9-F-15,2261.0064,,,
15/9-F-15,2261.1588,,,
15/9-F-15,2261.3112,,,
15/9-F-15,2261.4636,,,
15/9-F-15,2261.616,,,
15/9-F-15,2261.7684,,,
15/9-F-15,2261.9208,,,
15/9-F-15,2262.0732,,,
15/9-F-15,2262.2256,,,
15/9-F-15,2262.3779999999997,,,
15/9-F-15,2262.5304,,,
15/9-F-15,2262.6828,,,
15/9-F-15,2262.8352,,,
15/9-F-15,2262.9876,,,
15/9-F-15,2263.14,,,
15/9-F-15,2263.2924,,,
15/9-F-15,2263.4448,,,
15/9-F-15,2263.5972,,,
15/9-F-15,2263.7496,,,
15/9-F-15,2263.902,,,
15/9-F-15,2264.0544,,,
15/9-F-15,2264.2068,,,
15/9-F-15,2264.3592,,,
15/9-F-15,2264.5116,,,
15/9-F-15,2264.6639999999998,,,
15/9-F-15,2264.8164,,,
15/9-F-15,2264.9688,,,
15/9-F-15,2265.1212,,,
15/9-F-15,2265.2736,,,
15/9-F-15,2265.426,,,
15/9-F-15,2265.5784,,,
15/9-F-15,2265.7308,,,
15/9-F-15,2265.8832,,,
15/9-F-15,2266.0356,,,
15/9-F-15,2266.188,,,
15/9-F-15,2266.3404,,,
15/9-F-15,2266.4928,,,
15/9-F-15,2266.6452,,,
15/9-F-15,2266.7976,,,
15/9-F-15,2266.95,,,
15/9-F-15,2267.1024,,,
15/9-F-15,2267.2548,,,
15/9-F-15,2267.4072,,,
15/9-F-15,2267.5596,,,
15/9-F-15,2267.712,,,
15/9-F-15,2267.8644,,,
15/9-F-15,2268.0168,,,
15/9-F-15,2268.1692,,,
15/9-F-15,2268.3216,,,
15/9-F-15,2268.474,,,
15/9-F-15,2268.6264,,,
15/9-F-15,2268.7788,,,
15/9-F-15,2268.9312,,,
15/9-F-15,2269.0836,,,
15/9-F-15,2269.236,,,
15/9-F-15,2269.3884,,,
15/9-F-15,2269.5408,,,
15/9-F-15,2269.6932,,,
15/9-F-15,2269.8456,,,
15/9-F-15,2269.998,,,
15/9-F-15,2270.1504,,,
15/9-F-15,2270.3028,,,
15/9-F-15,2270.4552,,,
15/9-F-15,2270.6076,,,
15/9-F-15,2270.76,,,
15/9-F-15,2270.9124,,,
15/9-F-15,2271.0648,,,
15/9-F-15,2271.2172,,,
15/9-F-15,2271.3696,,,
15/9-F-15,2271.522,,,
15/9-F-15,2271.6744,,,
15/9-F-15,2271.8268,,,
15/9-F-15,2271.9792,,,
15/9-F-15,2272.1316,,,
15/9-F-15,2272.284,,,
15/9-F-15,2272.4364,,,
15/9-F-15,2272.5888,,,
15/9-F-15,2272.7412,,,
15/9-F-15,2272.8936,,,
15/9-F-15,2273.0460000000003,,,
15/9-F-15,2273.1984,,,
15/9-F-15,2273.3508,,,
15/9-F-15,2273.5032,,,
15/9-F-15,2273.6556,,,
15/9-F-15,2273.808,,,
15/9-F-15,2273.9604,,,
15/9-F-15,2274.1128,,,
15/9-F-15,2274.2652,,,
15/9-F-15,2274.4176,,,
15/9-F-15,2274.57,,,
15/9-F-15,2274.7224,,,
15/9-F-15,2274.8748,,,
15/9-F-15,2275.0272,,,
15/9-F-15,2275.1796,,,
15/9-F-15,2275.3320000000003,,,
15/9-F-15,2275.4844,,,
15/9-F-15,2275.6368,,,
15/9-F-15,2275.7892,,,
15/9-F-15,2275.9416,,,
15/9-F-15,2276.094,,,
15/9-F-15,2276.2464,,,
15/9-F-15,2276.3988,,,
15/9-F-15,2276.5512,,,
15/9-F-15,2276.7036,,,
15/9-F-15,2276.856,,,
15/9-F-15,2277.0084,,,
15/9-F-15,2277.1608,,,
15/9-F-15,2277.3132,,,
15/9-F-15,2277.4656,,,
15/9-F-15,2277.618,,,
15/9-F-15,2277.7704,,,
15/9-F-15,2277.9228,,,
15/9-F-15,2278.0752,,,
15/9-F-15,2278.2276,,,
15/9-F-15,2278.38,,,
15/9-F-15,2278.5324,,,
15/9-F-15,2278.6848,,,
15/9-F-15,2278.8372,,,
15/9-F-15,2278.9896,,,
15/9-F-15,2279.1420000000003,,,
15/9-F-15,2279.2944,,,
15/9-F-15,2279.4468,,,
15/9-F-15,2279.5992,,,
15/9-F-15,2279.7516,,,
15/9-F-15,2279.904,,,
15/9-F-15,2280.0564,,,
15/9-F-15,2280.2088,,,
15/9-F-15,2280.3612,,,
15/9-F-15,2280.5136,,,
15/9-F-15,2280.666,,,
15/9-F-15,2280.8184,,,
15/9-F-15,2280.9708,,,
15/9-F-15,2281.1232,,,
15/9-F-15,2281.2756,,,
15/9-F-15,2281.428,,,
15/9-F-15,2281.5804,,,
15/9-F-15,2281.7328,,,
15/9-F-15,2281.8852,,,
15/9-F-15,2282.0376,,,
15/9-F-15,2282.19,,,
15/9-F-15,2282.3424,,,
15/9-F-15,2282.4948,,,
15/9-F-15,2282.6472,,,
15/9-F-15,2282.7996,,,
15/9-F-15,2282.952,,,
15/9-F-15,2283.1044,,,
15/9-F-15,2283.2568,,,
15/9-F-15,2283.4092,,,
15/9-F-15,2283.5616,,,
15/9-F-15,2283.714,,,
15/9-F-15,2283.8664,,,
15/9-F-15,2284.0188,,,
15/9-F-15,2284.1712,,,
15/9-F-15,2284.3236,,,
15/9-F-15,2284.476,,,
15/9-F-15,2284.6284,,,
15/9-F-15,2284.7808,,,
15/9-F-15,2284.9332,,,
15/9-F-15,2285.0856,,,
15/9-F-15,2285.238,,,
15/9-F-15,2285.3904,,,
15/9-F-15,2285.5428,,,
15/9-F-15,2285.6952,,,
15/9-F-15,2285.8476,,,
15/9-F-15,2286.0,,,
15/9-F-15,2286.1524,,,
15/9-F-15,2286.3048,,,
15/9-F-15,2286.4572,,,
15/9-F-15,2286.6096,,,
15/9-F-15,2286.762,,,
15/9-F-15,2286.9144,,,
15/9-F-15,2287.0668,,,
15/9-F-15,2287.2192,,,
15/9-F-15,2287.3716,,,
15/9-F-15,2287.524,,,
15/9-F-15,2287.6764,,,
15/9-F-15,2287.8288,,,
15/9-F-15,2287.9812,,,
15/9-F-15,2288.1336,,,
15/9-F-15,2288.286,,,
15/9-F-15,2288.4384,,,
15/9-F-15,2288.5908,,,
15/9-F-15,2288.7432,,,
15/9-F-15,2288.8956,,,
15/9-F-15,2289.048,,,
15/9-F-15,2289.2004,,,
15/9-F-15,2289.3528,,,
15/9-F-15,2289.5052,,,
15/9-F-15,2289.6576,,,
15/9-F-15,2289.81,,,
15/9-F-15,2289.9624,,,
15/9-F-15,2290.1148,,,
15/9-F-15,2290.2672,,,
15/9-F-15,2290.4196,,,
15/9-F-15,2290.572,,,
15/9-F-15,2290.7244,,,
15/9-F-15,2290.8768,,,
15/9-F-15,2291.0292,,,
15/9-F-15,2291.1816,,,
15/9-F-15,2291.334,,,
15/9-F-15,2291.4864,,,
15/9-F-15,2291.6388,,,
15/9-F-15,2291.7912,,,
15/9-F-15,2291.9436,,,
15/9-F-15,2292.096,,,
15/9-F-15,2292.2484,,,
15/9-F-15,2292.4008,,,
15/9-F-15,2292.5532,,,
15/9-F-15,2292.7056,,,
15/9-F-15,2292.8579999999997,,,
15/9-F-15,2293.0104,,,
15/9-F-15,2293.1628,,,
15/9-F-15,2293.3152,,,
15/9-F-15,2293.4676,,,
15/9-F-15,2293.62,,,
15/9-F-15,2293.7724,,,
15/9-F-15,2293.9248,,,
