WELL,DEPTH,HC,prediction,prediction_correct
15/9-F-15,2276.094,0.0,0.0,True
15/9-F-15,2276.7036,0.0,0.0,True
15/9-F-15,2279.4468,0.0,0.0,True
15/9-F-15,2280.2088,0.0,0.0,True
15/9-F-15,2281.2756,0.0,0.0,True
15/9-F-15,2282.0376,0.0,0.0,True
15/9-F-15,2283.8664,0.0,0.0,True
15/9-F-15,2284.476,0.0,0.0,True
15/9-F-15,2285.8476,0.0,0.0,True
15/9-F-15,2286.1524,0.0,0.0,True
15/9-F-15,2286.6096,0.0,0.0,True
15/9-F-15,2286.762,0.0,0.0,True
15/9-F-15,2287.3716,0.0,0.0,True
15/9-F-15,2287.6764,0.0,0.0,True
15/9-F-15,2287.9812,0.0,0.0,True
15/9-F-15,2288.4384,0.0,0.0,True
15/9-F-15,2288.7432,0.0,0.0,True
15/9-F-15,2288.8956,0.0,0.0,True
15/9-F-15,2289.2004,0.0,0.0,True
15/9-F-15,2289.6576,0.0,0.0,True
15/9-F-15,2290.2672,0.0,0.0,True
15/9-F-15,2290.4196,0.0,0.0,True
15/9-F-15,2290.7244,0.0,0.0,True
15/9-F-15,2291.7912,0.0,0.0,True
15/9-F-15,2293.0104,0.0,0.0,True
15/9-F-15,2294.382,0.0,0.0,True
15/9-F-15,2294.6868,0.0,0.0,True
15/9-F-15,2295.144,0.0,0.0,True
15/9-F-15,2296.0584,0.0,0.0,True
15/9-F-15,2296.6679999999997,0.0,0.0,True
15/9-F-15,2298.0396,0.0,0.0,True
15/9-F-15,2298.192,0.0,0.0,True
15/9-F-15,2298.6492,0.0,0.0,True
15/9-F-15,2298.9539999999997,0.0,0.0,True
15/9-F-15,2299.2588,0.0,0.0,True
15/9-F-15,2302.3068,0.0,0.0,True
15/9-F-15,2302.6116,0.0,0.0,True
15/9-F-15,2302.764,0.0,0.0,True
15/9-F-15,2302.9164,0.0,0.0,True
15/9-F-15,2303.0688,0.0,0.0,True
15/9-F-15,2303.8308,0.0,0.0,True
15/9-F-15,2303.9832,0.0,0.0,True
15/9-F-15,2304.7452,0.0,0.0,True
15/9-F-15,2305.05,0.0,0.0,True
15/9-F-15,2306.2692,0.0,0.0,True
15/9-F-15,2306.8788,0.0,0.0,True
15/9-F-15,2307.7932,0.0,0.0,True
15/9-F-15,2308.7076,0.0,0.0,True
15/9-F-15,2309.4696,0.0,0.0,True
15/9-F-15,2310.2316,0.0,0.0,True
15/9-F-15,2311.2984,0.0,0.0,True
15/9-F-15,2312.3652,0.0,0.0,True
15/9-F-15,2312.5176,0.0,0.0,True
15/9-F-15,2313.4320000000002,0.0,0.0,True
15/9-F-15,2313.7368,0.0,0.0,True
15/9-F-15,2315.2608,0.0,0.0,True
15/9-F-15,2317.0896,0.0,0.0,True
15/9-F-15,2317.6992,0.0,0.0,True
15/9-F-15,2318.004,0.0,0.0,True
15/9-F-15,2318.766,0.0,0.0,True
15/9-F-15,2319.2232,0.0,0.0,True
15/9-F-15,2320.5948,0.0,0.0,True
15/9-F-15,2321.052,0.0,0.0,True
15/9-F-15,2322.1188,0.0,0.0,True
15/9-F-15,2322.4236,0.0,0.0,True
15/9-F-15,2322.576,0.0,0.0,True
15/9-F-15,2322.7284,0.0,0.0,True
15/9-F-15,2324.1,0.0,0.0,True
15/9-F-15,2324.4048,0.0,0.0,True
15/9-F-15,2324.7096,0.0,0.0,True
15/9-F-15,2325.9288,0.0,0.0,True
15/9-F-15,2326.0812,0.0,0.0,True
15/9-F-15,2327.3004,0.0,0.0,True
15/9-F-15,2327.4528,0.0,0.0,True
15/9-F-15,2328.2148,0.0,0.0,True
15/9-F-15,2328.3672,0.0,0.0,True
15/9-F-15,2329.7388,0.0,0.0,True
15/9-F-15,2330.196,0.0,0.0,True
15/9-F-15,2330.6532,0.0,0.0,True
15/9-F-15,2330.958,0.0,0.0,True
15/9-F-15,2331.4152,0.0,0.0,True
15/9-F-15,2331.72,0.0,0.0,True
15/9-F-15,2332.3296,0.0,0.0,True
15/9-F-15,2332.6344,0.0,0.0,True
15/9-F-15,2332.7868,0.0,0.0,True
15/9-F-15,2333.0916,0.0,0.0,True
15/9-F-15,2335.6824,0.0,0.0,True
15/9-F-15,2336.5968,0.0,0.0,True
15/9-F-15,2336.7492,0.0,0.0,True
15/9-F-15,2337.3588,0.0,0.0,True
15/9-F-15,2339.0352,0.0,0.0,True
15/9-F-15,2339.9496,0.0,0.0,True
15/9-F-15,2340.7116,0.0,0.0,True
15/9-F-15,2341.7784,0.0,0.0,True
15/9-F-15,2341.9308,0.0,0.0,True
15/9-F-15,2343.7596,0.0,0.0,True
15/9-F-15,2344.0644,0.0,0.0,True
15/9-F-15,2345.436,0.0,0.0,True
15/9-F-15,2345.8932,0.0,0.0,True
15/9-F-15,2347.1124,0.0,0.0,True
15/9-F-15,2349.0936,0.0,0.0,True
15/9-F-15,2349.7032,0.0,0.0,True
15/9-F-15,2350.9224,0.0,0.0,True
15/9-F-15,2351.0748,0.0,0.0,True
15/9-F-15,2351.8368,0.0,0.0,True
15/9-F-15,2352.7512,0.0,0.0,True
15/9-F-15,2354.2752,0.0,0.0,True
15/9-F-15,2354.4276,0.0,0.0,True
15/9-F-15,2355.342,0.0,0.0,True
15/9-F-15,2355.4944,0.0,0.0,True
15/9-F-15,2357.0184,0.0,0.0,True
15/9-F-15,2357.9328,0.0,0.0,True
15/9-F-15,2358.5424,0.0,0.0,True
15/9-F-15,2359.4568,0.0,0.0,True
15/9-F-15,2361.5904,0.0,0.0,True
15/9-F-15,2362.5048,0.0,0.0,True
15/9-F-15,2362.8096,0.0,0.0,True
15/9-F-15,2363.2668,0.0,0.0,True
15/9-F-15,2363.8764,0.0,0.0,True
15/9-F-15,2364.7908,0.0,0.0,True
15/9-F-15,2365.0956,0.0,0.0,True
15/9-F-15,2366.1624,0.0,0.0,True
15/9-F-15,2367.8388,0.0,0.0,True
15/9-F-15,2369.2104,0.0,0.0,True
15/9-F-15,2369.9724,0.0,0.0,True
15/9-F-15,2370.2772,0.0,0.0,True
15/9-F-15,2370.5820000000003,0.0,0.0,True
15/9-F-15,2370.7344,0.0,0.0,True
15/9-F-15,2371.1916,0.0,0.0,True
15/9-F-15,2371.8012,0.0,0.0,True
15/9-F-15,2371.9536,0.0,0.0,True
15/9-F-15,2372.4108,0.0,0.0,True
15/9-F-15,2373.4776,0.0,0.0,True
15/9-F-15,2375.0016,0.0,0.0,True
15/9-F-15,2375.154,0.0,0.0,True
15/9-F-15,2375.6112,0.0,0.0,True
15/9-F-15,2376.0684,0.0,0.0,True
15/9-F-15,2376.8304,0.0,0.0,True
15/9-F-15,2376.9828,0.0,0.0,True
15/9-F-15,2377.7448,0.0,0.0,True
15/9-F-15,2377.8972,0.0,0.0,True
15/9-F-15,2378.964,0.0,0.0,True
15/9-F-15,2380.6404,0.0,0.0,True
15/9-F-15,2380.7928,0.0,0.0,True
15/9-F-15,2380.9452,0.0,0.0,True
15/9-F-15,2381.0976,0.0,0.0,True
15/9-F-15,2381.8596,0.0,0.0,True
15/9-F-15,2382.4692,0.0,0.0,True
15/9-F-15,2382.774,0.0,0.0,True
15/9-F-15,2383.0788,0.0,0.0,True
15/9-F-15,2383.3836,0.0,0.0,True
15/9-F-15,2384.7552,0.0,0.0,True
15/9-F-15,2385.6696,0.0,0.0,True
15/9-F-15,2386.8888,0.0,0.0,True
15/9-F-15,2387.346,0.0,0.0,True
15/9-F-15,2387.6508,0.0,0.0,True
15/9-F-15,2388.1079999999997,0.0,0.0,True
15/9-F-15,2389.7844,0.0,0.0,True
15/9-F-15,2389.9368,0.0,0.0,True
15/9-F-15,2391.3084,0.0,0.0,True
15/9-F-15,2393.5944,0.0,0.0,True
15/9-F-15,2393.7468,0.0,0.0,True
15/9-F-15,2394.0516,0.0,0.0,True
15/9-F-15,2394.5088,0.0,0.0,True
15/9-F-15,2395.5756,0.0,0.0,True
15/9-F-15,2396.1852,0.0,0.0,True
15/9-F-15,2396.6424,0.0,0.0,True
15/9-F-15,2396.7948,0.0,0.0,True
15/9-F-15,2397.5568,0.0,0.0,True
15/9-F-15,2397.8616,0.0,0.0,True
15/9-F-15,2398.3188,0.0,0.0,True
15/9-F-15,2399.0808,0.0,0.0,True
15/9-F-15,2399.6904,0.0,0.0,True
15/9-F-15,2400.1476,0.0,0.0,True
15/9-F-15,2400.7572,0.0,0.0,True
15/9-F-15,2401.3668,0.0,0.0,True
15/9-F-15,2401.5192,0.0,0.0,True
15/9-F-15,2401.824,0.0,0.0,True
15/9-F-15,2401.9764,0.0,0.0,True
15/9-F-15,2403.6528,0.0,0.0,True
15/9-F-15,2403.9576,0.0,0.0,True
15/9-F-15,2404.11,0.0,0.0,True
15/9-F-15,2404.5672,0.0,0.0,True
15/9-F-15,2405.0244,0.0,0.0,True
15/9-F-15,2406.396,0.0,0.0,True
15/9-F-15,2406.8532,0.0,0.0,True
15/9-F-15,2407.4628,0.0,0.0,True
15/9-F-15,2407.7676,0.0,0.0,True
15/9-F-15,2410.6632,0.0,0.0,True
15/9-F-15,2411.2728,0.0,0.0,True
15/9-F-15,2411.5776,0.0,0.0,True
15/9-F-15,2411.73,0.0,0.0,True
15/9-F-15,2412.3396,0.0,0.0,True
15/9-F-15,2413.254,0.0,0.0,True
15/9-F-15,2413.4064,0.0,0.0,True
15/9-F-15,2413.8636,0.0,0.0,True
15/9-F-15,2414.016,0.0,0.0,True
15/9-F-15,2415.2352,0.0,0.0,True
15/9-F-15,2417.064,0.0,0.0,True
15/9-F-15,2417.9784,0.0,0.0,True
15/9-F-15,2421.3312,0.0,0.0,True
15/9-F-15,2422.7028,0.0,0.0,True
15/9-F-15,2422.8552,0.0,0.0,True
15/9-F-15,2423.4648,0.0,0.0,True
15/9-F-15,2423.6172,0.0,0.0,True
15/9-F-15,2423.7696,0.0,0.0,True
15/9-F-15,2424.0744,0.0,0.0,True
15/9-F-15,2425.9032,0.0,0.0,True
15/9-F-15,2427.2748,0.0,0.0,True
15/9-F-15,2428.3416,0.0,0.0,True
15/9-F-15,2428.6464,0.0,0.0,True
15/9-F-15,2428.9512,0.0,0.0,True
15/9-F-15,2429.5608,0.0,0.0,True
15/9-F-15,2429.7132,0.0,0.0,True
15/9-F-15,2430.78,0.0,0.0,True
15/9-F-15,2431.542,0.0,0.0,True
15/9-F-15,2431.6944,0.0,0.0,True
15/9-F-15,2433.2184,0.0,0.0,True
15/9-F-15,2433.828,0.0,0.0,True
15/9-F-15,2434.2852,0.0,0.0,True
15/9-F-15,2435.3520000000003,0.0,0.0,True
15/9-F-15,2437.1808,0.0,0.0,True
15/9-F-15,2438.2476,0.0,0.0,True
15/9-F-15,2438.7048,0.0,0.0,True
15/9-F-15,2439.0096,0.0,0.0,True
15/9-F-15,2439.4668,0.0,0.0,True
15/9-F-15,2440.3812,0.0,0.0,True
15/9-F-15,2440.5336,0.0,0.0,True
15/9-F-15,2441.9052,0.0,0.0,True
15/9-F-15,2442.8196,0.0,0.0,True
15/9-F-15,2443.4292,0.0,0.0,True
15/9-F-15,2444.8008,0.0,0.0,True
15/9-F-15,2445.258,0.0,0.0,True
15/9-F-15,2446.3248,0.0,0.0,True
15/9-F-15,2446.9344,0.0,0.0,True
15/9-F-15,2447.8488,0.0,0.0,True
15/9-F-15,2448.306,0.0,0.0,True
15/9-F-15,2448.4584,0.0,0.0,True
15/9-F-15,2450.4396,0.0,0.0,True
15/9-F-15,2450.7444,0.0,0.0,True
15/9-F-15,2451.0492,0.0,0.0,True
15/9-F-15,2451.6588,0.0,0.0,True
15/9-F-15,2451.8112,0.0,0.0,True
15/9-F-15,2454.8592,0.0,0.0,True
15/9-F-15,2455.0116,0.0,0.0,True
15/9-F-15,2455.4688,0.0,0.0,True
15/9-F-15,2456.688,0.0,0.0,True
15/9-F-15,2457.6024,0.0,0.0,True
15/9-F-15,2458.212,0.0,0.0,True
15/9-F-15,2458.8216,0.0,0.0,True
15/9-F-15,2459.1264,0.0,0.0,True
15/9-F-15,2459.736,0.0,0.0,True
15/9-F-15,2461.7172,0.0,0.0,True
15/9-F-15,2461.8696,0.0,0.0,True
15/9-F-15,2462.4792,0.0,0.0,True
15/9-F-15,2463.3936,0.0,0.0,True
15/9-F-15,2464.1556,0.0,0.0,True
15/9-F-15,2464.4604,0.0,0.0,True
15/9-F-15,2466.1368,0.0,0.0,True
15/9-F-15,2466.594,0.0,0.0,True
15/9-F-15,2467.356,0.0,0.0,True
15/9-F-15,2468.5752,0.0,0.0,True
15/9-F-15,2468.88,0.0,0.0,True
15/9-F-15,2469.0324,0.0,0.0,True
15/9-F-15,2469.9468,0.0,0.0,True
15/9-F-15,2471.6232,0.0,0.0,True
15/9-F-15,2475.2808,0.0,0.0,True
15/9-F-15,2475.8904,0.0,0.0,True
15/9-F-15,2476.3476,0.0,0.0,True
15/9-F-15,2476.8048,0.0,0.0,True
15/9-F-15,2477.1096,0.0,0.0,True
15/9-F-15,2477.262,0.0,1.0,False
15/9-F-15,2477.4144,0.0,0.0,True
15/9-F-15,2477.5668,0.0,0.0,True
15/9-F-15,2477.8716,0.0,0.0,True
15/9-F-15,2478.6336,0.0,0.0,True
15/9-F-15,2478.786,0.0,0.0,True
15/9-F-15,2478.9384,0.0,0.0,True
15/9-F-15,2479.3956,0.0,0.0,True
15/9-F-15,2479.548,0.0,0.0,True
15/9-F-15,2479.7004,0.0,0.0,True
15/9-F-15,2480.0052,0.0,0.0,True
15/9-F-15,2480.1576,0.0,0.0,True
15/9-F-15,2485.3392,0.0,0.0,True
15/9-F-15,2486.406,0.0,0.0,True
15/9-F-15,2487.6252,0.0,0.0,True
15/9-F-15,2488.0824,0.0,0.0,True
15/9-F-15,2488.2348,0.0,0.0,True
15/9-F-15,2488.5396,0.0,0.0,True
15/9-F-15,2488.8444,0.0,0.0,True
15/9-F-15,2489.3016,0.0,0.0,True
15/9-F-15,2489.7588,0.0,0.0,True
15/9-F-15,2491.4352,0.0,0.0,True
15/9-F-15,2491.8924,0.0,0.0,True
15/9-F-15,2492.3496,0.0,0.0,True
15/9-F-15,2493.1116,0.0,0.0,True
15/9-F-15,2493.5688,0.0,0.0,True
15/9-F-15,2497.074,0.0,0.0,True
15/9-F-15,2497.5312,0.0,0.0,True
15/9-F-15,2497.6836,0.0,0.0,True
15/9-F-15,2499.2076,0.0,0.0,True
15/9-F-15,2499.36,0.0,0.0,True
15/9-F-15,2501.0364,0.0,0.0,True
15/9-F-15,2502.8652,0.0,0.0,True
15/9-F-15,2503.0176,0.0,0.0,True
15/9-F-15,2505.456,0.0,0.0,True
15/9-F-15,2507.5896,0.0,0.0,True
15/9-F-15,2508.8088,0.0,0.0,True
15/9-F-15,2511.2472,0.0,0.0,True
15/9-F-15,2512.1616,0.0,0.0,True
15/9-F-15,2512.314,0.0,0.0,True
15/9-F-15,2512.4664,0.0,0.0,True
15/9-F-15,2512.7712,0.0,0.0,True
15/9-F-15,2513.076,0.0,0.0,True
15/9-F-15,2515.0572,0.0,0.0,True
15/9-F-15,2515.2096,0.0,0.0,True
15/9-F-15,2515.6668,0.0,0.0,True
15/9-F-15,2516.2764,0.0,0.0,True
15/9-F-15,2517.0384,0.0,0.0,True
15/9-F-15,2517.3432,1.0,0.0,False
15/9-F-15,2517.9528,1.0,1.0,True
15/9-F-15,2518.41,1.0,1.0,True
15/9-F-15,2518.5624,1.0,1.0,True
15/9-F-15,2519.4768,1.0,1.0,True
15/9-F-15,2519.6292,1.0,1.0,True
15/9-F-15,2519.9339999999997,1.0,1.0,True
15/9-F-15,2520.3912,1.0,1.0,True
15/9-F-15,2521.458,1.0,1.0,True
15/9-F-15,2521.6104,1.0,1.0,True
15/9-F-15,2522.8296,1.0,1.0,True
15/9-F-15,2523.744,1.0,1.0,True
15/9-F-15,2527.7064,1.0,1.0,True
15/9-F-15,2527.8588,1.0,1.0,True
15/9-F-15,2528.6208,1.0,1.0,True
15/9-F-15,2531.0592,1.0,1.0,True
15/9-F-15,2532.4308,1.0,1.0,True
15/9-F-15,2534.1072,1.0,1.0,True
15/9-F-15,2534.4120000000003,1.0,1.0,True
15/9-F-15,2534.8692,1.0,1.0,True
15/9-F-15,2535.174,1.0,1.0,True
15/9-F-15,2535.4788,1.0,1.0,True
15/9-F-15,2537.1552,1.0,1.0,True
15/9-F-15,2538.0696,1.0,0.0,False
15/9-F-15,2541.27,0.0,0.0,True
15/9-F-15,2542.794,0.0,0.0,True
15/9-F-15,2543.556,0.0,0.0,True
15/9-F-15,2543.7084,0.0,0.0,True
15/9-F-15,2544.0132,0.0,0.0,True
15/9-F-15,2544.1656,0.0,0.0,True
15/9-F-15,2544.6228,0.0,0.0,True
15/9-F-15,2544.9276,0.0,0.0,True
15/9-F-15,2545.6896,0.0,0.0,True
15/9-F-15,2546.4516,0.0,0.0,True
15/9-F-15,2547.2136,0.0,0.0,True
15/9-F-15,2547.8232,0.0,0.0,True
15/9-F-15,2548.2804,0.0,0.0,True
15/9-F-15,2549.0424,0.0,0.0,True
15/9-F-15,2549.3472,0.0,0.0,True
15/9-F-15,2550.5664,0.0,0.0,True
15/9-F-15,2550.8712,0.0,0.0,True
15/9-F-15,2551.176,0.0,0.0,True
15/9-F-15,2551.3284,0.0,0.0,True
15/9-F-15,2553.462,0.0,0.0,True
15/9-F-15,2553.6144,0.0,0.0,True
15/9-F-15,2553.9192,0.0,0.0,True
15/9-F-15,2554.3764,0.0,0.0,True
15/9-F-15,2554.8336,0.0,0.0,True
15/9-F-15,2555.2908,0.0,0.0,True
15/9-F-15,2555.4432,0.0,0.0,True
15/9-F-15,2555.5956,0.0,0.0,True
15/9-F-15,2555.9004,0.0,0.0,True
15/9-F-15,2556.2052,0.0,0.0,True
15/9-F-15,2556.51,0.0,0.0,True
15/9-F-15,2557.272,0.0,0.0,True
15/9-F-15,2559.558,0.0,0.0,True
15/9-F-15,2559.8628,0.0,0.0,True
15/9-F-15,2561.0820000000003,0.0,0.0,True
15/9-F-15,2561.5392,0.0,0.0,True
15/9-F-15,2561.9964,0.0,0.0,True
15/9-F-15,2563.368,0.0,0.0,True
15/9-F-15,2563.8252,0.0,0.0,True
15/9-F-15,2564.2824,0.0,0.0,True
15/9-F-15,2564.4348,0.0,0.0,True
15/9-F-15,2565.1968,0.0,0.0,True
15/9-F-15,2565.8064,0.0,0.0,True
15/9-F-15,2566.2636,0.0,0.0,True
15/9-F-15,2566.5684,0.0,0.0,True
15/9-F-15,2566.8732,0.0,0.0,True
15/9-F-15,2567.0256,0.0,0.0,True
15/9-F-15,2567.4828,0.0,0.0,True
15/9-F-15,2567.7876,0.0,0.0,True
15/9-F-15,2567.94,0.0,0.0,True
15/9-F-15,2568.0924,0.0,0.0,True
15/9-F-15,2568.2448,0.0,0.0,True
15/9-F-15,2568.3972,0.0,0.0,True
15/9-F-15,2569.9212,0.0,0.0,True
15/9-F-15,2570.226,0.0,0.0,True
15/9-F-15,2571.2928,0.0,0.0,True
15/9-F-15,2571.5976,0.0,0.0,True
15/9-F-15,2571.75,0.0,0.0,True
15/9-F-15,2572.0548,0.0,0.0,True
15/9-F-15,2573.5788,0.0,0.0,True
15/9-F-15,2574.6456,0.0,0.0,True
15/9-F-15,2575.1028,0.0,0.0,True
15/9-F-15,2575.2552,0.0,0.0,True
15/9-F-15,2575.4076,0.0,0.0,True
15/9-F-15,2575.8648,0.0,0.0,True
15/9-F-15,2576.4744,0.0,0.0,True
15/9-F-15,2578.9128,0.0,0.0,True
15/9-F-15,2580.2844,0.0,1.0,False
15/9-F-15,2580.4368,0.0,0.0,True
15/9-F-15,2580.7416,0.0,0.0,True
15/9-F-15,2581.0464,0.0,0.0,True
15/9-F-15,2581.5036,0.0,0.0,True
15/9-F-15,2581.656,0.0,0.0,True
15/9-F-15,2582.4179999999997,0.0,0.0,True
15/9-F-15,2584.0944,0.0,0.0,True
15/9-F-15,2584.3992,0.0,0.0,True
15/9-F-15,2584.8564,0.0,0.0,True
15/9-F-15,2585.3136,0.0,0.0,True
15/9-F-15,2586.5328,0.0,0.0,True
15/9-F-15,2586.6852,0.0,0.0,True
15/9-F-15,2588.2092,0.0,0.0,True
15/9-F-15,2588.3616,0.0,0.0,True
15/9-F-15,2589.8856,0.0,0.0,True
15/9-F-15,2590.3428,0.0,0.0,True
15/9-F-15,2590.4952,0.0,0.0,True
15/9-F-15,2590.8,0.0,0.0,True
15/9-F-15,2592.0192,0.0,0.0,True
15/9-F-15,2592.6288,0.0,0.0,True
15/9-F-15,2592.7812,0.0,0.0,True
15/9-F-15,2593.2384,0.0,0.0,True
15/9-F-15,2593.6956,0.0,0.0,True
15/9-F-15,2594.0004,0.0,0.0,True
15/9-F-15,2594.3052,0.0,0.0,True
15/9-F-15,2594.9148,0.0,0.0,True
15/9-F-15,2595.0672,0.0,0.0,True
15/9-F-15,2595.6768,0.0,0.0,True
15/9-F-15,2595.9816,0.0,0.0,True
15/9-F-15,2596.134,0.0,0.0,True
15/9-F-15,2601.1632,0.0,0.0,True
15/9-F-15,2601.9252,0.0,0.0,True
15/9-F-15,2604.3636,0.0,0.0,True
15/9-F-15,2605.1256,0.0,0.0,True
15/9-F-15,2605.4304,0.0,0.0,True
15/9-F-15,2606.802,0.0,0.0,True
15/9-F-15,2607.4116,0.0,0.0,True
15/9-F-15,2607.564,0.0,0.0,True
15/9-F-15,2607.7164,0.0,0.0,True
15/9-F-15,2607.8688,0.0,0.0,True
15/9-F-15,2608.7832,0.0,0.0,True
15/9-F-15,2608.9356,0.0,0.0,True
15/9-F-15,2609.0879999999997,0.0,0.0,True
15/9-F-15,2609.85,0.0,0.0,True
15/9-F-15,2610.612,0.0,0.0,True
15/9-F-15,2611.0692,0.0,0.0,True
15/9-F-15,2611.9836,0.0,0.0,True
15/9-F-15,2613.9648,0.0,0.0,True
15/9-F-15,2614.1172,0.0,0.0,True
15/9-F-15,2614.5744,0.0,0.0,True
15/9-F-15,2614.7268,0.0,0.0,True
15/9-F-15,2615.0316,0.0,0.0,True
15/9-F-15,2615.7936,0.0,0.0,True
15/9-F-15,2616.5556,0.0,0.0,True
15/9-F-15,2619.1464,0.0,0.0,True
15/9-F-15,2619.756,0.0,0.0,True
15/9-F-15,2620.6704,0.0,0.0,True
15/9-F-15,2623.8708,0.0,0.0,True
15/9-F-15,2624.1756,0.0,0.0,True
15/9-F-15,2624.7852,0.0,0.0,True
15/9-F-15,2628.5952,0.0,0.0,True
15/9-F-15,2628.7476,0.0,0.0,True
15/9-F-15,2630.4240000000004,0.0,0.0,True
15/9-F-15,2630.7288,0.0,0.0,True
15/9-F-15,2630.8812,0.0,0.0,True
15/9-F-15,2631.3384,0.0,0.0,True
15/9-F-15,2633.1672,0.0,0.0,True
15/9-F-15,2633.3196,0.0,0.0,True
15/9-F-15,2633.7768,0.0,0.0,True
15/9-F-15,2636.3676,0.0,0.0,True
15/9-F-15,2636.52,0.0,0.0,True
15/9-F-15,2636.8248,0.0,0.0,True
15/9-F-15,2637.8916,0.0,0.0,True
15/9-F-15,2638.0440000000003,0.0,0.0,True
15/9-F-15,2638.5012,0.0,0.0,True
15/9-F-15,2639.5679999999998,0.0,0.0,True
15/9-F-15,2640.0252,0.0,0.0,True
15/9-F-15,2641.8540000000003,0.0,0.0,True
15/9-F-15,2642.616,0.0,0.0,True
15/9-F-15,2643.2256,0.0,0.0,True
15/9-F-15,2643.9876,0.0,0.0,True
15/9-F-15,2645.0544,0.0,0.0,True
15/9-F-15,2645.3592,0.0,0.0,True
15/9-F-15,2646.2736,0.0,0.0,True
15/9-F-15,2647.188,0.0,0.0,True
15/9-F-15,2647.7976,0.0,0.0,True
15/9-F-15,2648.1024,0.0,0.0,True
15/9-F-15,2651.9124,0.0,0.0,True
15/9-F-15,2653.7412,0.0,0.0,True
15/9-F-15,2654.046,0.0,0.0,True
15/9-F-15,2654.3508,0.0,0.0,True
15/9-F-15,2655.1128,0.0,0.0,True
15/9-F-15,2656.3320000000003,0.0,0.0,True
15/9-F-15,2657.2464,0.0,0.0,True
15/9-F-15,2658.4656,0.0,0.0,True
15/9-F-15,2658.7704,0.0,0.0,True
15/9-F-15,2659.2276,0.0,0.0,True
15/9-F-15,2659.6848,0.0,0.0,True
15/9-F-15,2659.9896,0.0,0.0,True
15/9-F-15,2660.7516,0.0,0.0,True
15/9-F-15,2660.9040000000005,0.0,0.0,True
15/9-F-15,2661.8184,0.0,0.0,True
15/9-F-15,2661.9708,0.0,0.0,True
15/9-F-15,2662.428,0.0,0.0,True
15/9-F-15,2662.7328,0.0,0.0,True
15/9-F-15,2663.19,0.0,0.0,True
15/9-F-15,2664.7140000000004,0.0,0.0,True
15/9-F-15,2665.0188,0.0,0.0,True
15/9-F-15,2665.7808,0.0,0.0,True
15/9-F-15,2667.1524,0.0,0.0,True
15/9-F-15,2667.6096,0.0,0.0,True
15/9-F-15,2667.762,0.0,0.0,True
15/9-F-15,2668.0668,0.0,0.0,True
15/9-F-15,2668.6764,0.0,0.0,True
15/9-F-15,2669.4384,0.0,0.0,True
15/9-F-15,2670.048,0.0,0.0,True
15/9-F-15,2671.7244,0.0,0.0,True
15/9-F-15,2671.8768,0.0,0.0,True
15/9-F-15,2674.4676,0.0,0.0,True
15/9-F-15,2678.43,0.0,0.0,True
15/9-F-15,2678.5824,0.0,0.0,True
15/9-F-15,2678.8872,0.0,0.0,True
15/9-F-15,2680.4112,0.0,0.0,True
15/9-F-15,2680.8684,0.0,0.0,True
15/9-F-15,2681.1732,0.0,0.0,True
15/9-F-15,2684.2212,0.0,0.0,True
15/9-F-15,2684.3736,0.0,0.0,True
15/9-F-15,2685.7452,0.0,0.0,True
15/9-F-15,2685.8976,0.0,0.0,True
15/9-F-15,2686.5072,0.0,0.0,True
15/9-F-15,2686.6596,0.0,0.0,True
15/9-F-15,2687.2692,0.0,0.0,True
15/9-F-15,2687.7264,0.0,0.0,True
15/9-F-15,2688.0312,0.0,0.0,True
15/9-F-15,2689.4028,0.0,0.0,True
15/9-F-15,2691.0792,0.0,0.0,True
15/9-F-15,2692.6032,0.0,0.0,True
15/9-F-15,2695.0416,0.0,0.0,True
15/9-F-15,2696.718,0.0,0.0,True
15/9-F-15,2698.6992,0.0,0.0,True
15/9-F-15,2700.8328,0.0,0.0,True
15/9-F-15,2701.1376,0.0,0.0,True
15/9-F-15,2701.7472,0.0,0.0,True
15/9-F-15,2703.2712,0.0,0.0,True
15/9-F-15,2703.5759999999996,0.0,0.0,True
15/9-F-15,2704.6428,0.0,0.0,True
15/9-F-15,2705.7096,0.0,0.0,True
15/9-F-15,2706.1668,0.0,0.0,True
15/9-F-15,2707.386,0.0,0.0,True
15/9-F-15,2707.9956,0.0,0.0,True
15/9-F-15,2708.1479999999997,0.0,0.0,True
15/9-F-15,2708.7576,0.0,0.0,True
15/9-F-15,2711.196,0.0,0.0,True
15/9-F-15,2711.3484,0.0,0.0,True
15/9-F-15,2711.958,0.0,0.0,True
15/9-F-15,2712.5676,0.0,0.0,True
15/9-F-15,2712.8724,0.0,0.0,True
15/9-F-15,2713.7868,0.0,0.0,True
15/9-F-15,2714.8536,0.0,0.0,True
15/9-F-15,2716.2252,0.0,0.0,True
15/9-F-15,2717.292,0.0,0.0,True
15/9-F-15,2717.9016,0.0,0.0,True
15/9-F-15,2719.578,0.0,0.0,True
15/9-F-15,2719.7304,0.0,0.0,True
15/9-F-15,2722.6259999999997,0.0,0.0,True
15/9-F-15,2723.0832,0.0,0.0,True
15/9-F-15,2723.2356,0.0,0.0,True
15/9-F-15,2723.8452,0.0,0.0,True
15/9-F-15,2723.9976,0.0,0.0,True
15/9-F-15,2725.5216,0.0,0.0,True
15/9-F-15,2725.6740000000004,0.0,0.0,True
15/9-F-15,2726.1312,0.0,0.0,True
15/9-F-15,2726.7408,0.0,0.0,True
