DEPTH,GR,ILD,NPHI,RHOB,WELL
4178.5,18.3116,7.791,0.074,2.5879,15/9-F-4
4179.0,24.6412,6.4105,0.0932,2.5802,15/9-F-4
4179.5,32.2459,3.7267,0.0998,2.5814,15/9-F-4
4180.0,34.9261,3.3775,0.1054,2.5861,15/9-F-4
4180.5,34.4264,2.9377,0.1025,2.5888,15/9-F-4
4181.0,31.0341,3.8878,0.1014,2.5926,15/9-F-4
4181.5,28.2185,4.0859,0.1071,2.5854,15/9-F-4
4182.0,28.9057,2.9664,0.1093,2.5752,15/9-F-4
4182.5,31.1895,2.8488,0.1026,2.5701,15/9-F-4
4183.0,31.4764,2.7749,0.0964,2.5682,15/9-F-4
4183.5,28.9022,3.48,0.0915,2.5741,15/9-F-4
4184.0,26.2432,3.7025,0.0906,2.5713,15/9-F-4
4184.5,26.3625,3.589,0.0947,2.5665,15/9-F-4
4185.0,28.5709,2.8064,0.1051,2.5609,15/9-F-4
4185.5,32.014,2.5749,0.1052,2.554,15/9-F-4
4186.0,34.1278,2.5856,0.1105,2.553,15/9-F-4
4186.5,34.4998,2.8636,0.1178,2.5515,15/9-F-4
4187.0,34.5381,2.5531,0.1214,2.5546,15/9-F-4
4187.5,33.4507,2.3634,0.1082,2.5541,15/9-F-4
4188.0,31.7081,2.8409,0.1102,2.5551,15/9-F-4
4188.5,28.7756,2.9782,0.1102,2.5686,15/9-F-4
4189.0,27.209,2.9614,0.1014,2.5761,15/9-F-4
4189.5,26.6486,3.116,0.0918,2.5803,15/9-F-4
4190.0,25.5956,3.6251,0.0877,2.5745,15/9-F-4
4190.5,24.5316,3.8362,0.0847,2.5714,15/9-F-4
4191.0,25.6824,3.5736,0.1005,2.5653,15/9-F-4
4191.5,28.8896,2.7721,0.1095,2.5607,15/9-F-4
4192.0,31.5649,2.5626,0.1067,2.5556,15/9-F-4
4192.5,31.7033,2.9721,0.1146,2.5578,15/9-F-4
4193.0,30.8954,2.3765,0.1178,2.5574,15/9-F-4
4193.5,29.3675,2.2885,0.1166,2.561,15/9-F-4
4194.0,29.3635,2.6807,0.1202,2.5562,15/9-F-4
4194.5,29.7195,2.2484,0.1188,2.5483,15/9-F-4
4195.0,30.0189,2.5495,0.1172,2.5471,15/9-F-4
4195.5,28.5113,2.4498,0.1147,2.5472,15/9-F-4
4196.0,25.8314,2.8788,0.1098,2.5523,15/9-F-4
4196.5,23.7636,3.0476,0.1065,2.5526,15/9-F-4
4197.0,22.3641,3.0788,0.1036,2.5627,15/9-F-4
4197.5,21.373,3.1188,0.0999,2.5629,15/9-F-4
4198.0,21.0812,3.2449,0.0993,2.5646,15/9-F-4
4198.5,21.5814,3.1468,0.1044,2.5571,15/9-F-4
4199.0,24.1894,2.7941,0.112,2.5555,15/9-F-4
4199.5,27.3285,2.5343,0.1224,2.5531,15/9-F-4
4200.0,31.2283,2.4898,0.1311,2.5532,15/9-F-4
4200.5,33.0483,2.1884,0.1313,2.5582,15/9-F-4
4201.0,33.6661,2.3825,0.1354,2.5682,15/9-F-4
4201.5,31.7921,2.5675,0.1296,2.5702,15/9-F-4
4202.0,30.5007,2.4028,0.1136,2.5705,15/9-F-4
4202.5,29.0266,2.8127,0.1085,2.5579,15/9-F-4
4203.0,26.7336,3.1826,0.1053,2.5532,15/9-F-4
4203.5,24.0149,3.238,0.1044,2.552,15/9-F-4
4204.0,21.1734,3.3301,0.1012,2.556,15/9-F-4
4204.5,20.4496,3.3789,0.1013,2.5603,15/9-F-4
4205.0,20.3411,3.4473,0.0975,2.5642,15/9-F-4
4205.5,20.0968,3.4117,0.0989,2.5716,15/9-F-4
4206.0,20.0342,3.4095,0.0982,2.5728,15/9-F-4
4206.5,20.2396,3.3996,0.0967,2.5732,15/9-F-4
4207.0,21.9567,3.0906,0.1023,2.5654,15/9-F-4
4207.5,23.8579,2.7702,0.1217,2.5618,15/9-F-4
4208.0,26.4859,2.731,0.1143,2.5599,15/9-F-4
4208.5,29.6794,2.4396,0.1182,2.563,15/9-F-4
4209.0,31.5899,2.275,0.1186,2.5718,15/9-F-4
4209.5,32.0869,2.6621,0.1122,2.584,15/9-F-4
4210.0,30.4759,2.7995,0.1002,2.6007,15/9-F-4
4210.5,27.9242,3.4705,0.0848,2.5979,15/9-F-4
4211.0,25.0377,4.5966,0.0832,2.5933,15/9-F-4
4211.5,23.1185,3.8742,0.0851,2.5835,15/9-F-4
4212.0,24.7584,4.182,0.0919,2.5815,15/9-F-4
4212.5,28.8411,3.7798,0.1068,2.5752,15/9-F-4
4213.0,33.8915,3.1824,0.1075,2.5649,15/9-F-4
4213.5,36.839,3.1267,0.116,2.5702,15/9-F-4
4214.0,36.2283,3.2849,0.1064,2.5632,15/9-F-4
4214.5,34.7413,3.8264,0.1059,2.5698,15/9-F-4
4215.0,33.4343,3.6291,0.1182,2.5649,15/9-F-4
4215.5,34.6187,2.8103,0.1175,2.5648,15/9-F-4
4216.0,36.026,3.2351,0.1184,2.5636,15/9-F-4
4216.5,37.2934,3.1756,0.1137,2.57,15/9-F-4
4217.0,36.8185,3.6453,0.1145,2.5901,15/9-F-4
4217.5,34.5228,4.3058,0.1075,2.5964,15/9-F-4
4218.0,31.1222,3.9549,0.096,2.5961,15/9-F-4
4218.5,27.581,5.4342,0.0888,2.598,15/9-F-4
4219.0,26.8033,6.1523,0.0891,2.5923,15/9-F-4
4219.5,28.1651,6.6125,0.0915,2.5925,15/9-F-4
4220.0,30.8284,6.2898,0.0923,2.5805,15/9-F-4
4220.5,32.1304,5.7808,0.0944,2.5937,15/9-F-4
4221.0,33.6545,5.5255,0.0998,2.5995,15/9-F-4
4221.5,33.4807,5.4875,0.0996,2.6175,15/9-F-4
4222.0,33.0287,4.5798,0.0868,2.6121,15/9-F-4
4222.5,29.0121,6.2654,0.0861,2.6028,15/9-F-4
4223.0,25.9728,6.7296,0.0903,2.5881,15/9-F-4
4223.5,22.5986,4.2208,0.0845,2.5858,15/9-F-4
4224.0,22.3651,4.4693,0.082,2.5894,15/9-F-4
4224.5,22.6305,4.9336,0.0863,2.5949,15/9-F-4
4225.0,25.7763,4.3723,0.0986,2.5995,15/9-F-4
4225.5,29.5727,4.2389,0.1089,2.6,15/9-F-4
4226.0,33.9321,3.0879,0.1144,2.5896,15/9-F-4
4226.5,35.3037,2.7699,0.1174,2.5718,15/9-F-4
4227.0,35.1344,3.1265,0.1224,2.564,15/9-F-4
4227.5,33.8835,3.2053,0.1233,2.5573,15/9-F-4
4228.0,33.2634,3.6289,0.1203,2.5596,15/9-F-4
4228.5,34.4195,2.844,0.1288,2.5471,15/9-F-4
4229.0,37.7837,2.4941,0.1419,2.543,15/9-F-4
4229.5,44.7015,2.2455,0.1547,2.5358,15/9-F-4
4230.0,49.7567,1.759,0.1522,2.5396,15/9-F-4
4230.5,50.0094,2.1612,0.1488,2.5404,15/9-F-4
4231.0,44.5036,2.5214,0.1441,2.5468,15/9-F-4
4231.5,37.9592,2.4339,0.1344,2.5495,15/9-F-4
4232.0,33.4737,2.5725,0.1232,2.5569,15/9-F-4
4232.5,30.5044,2.9774,0.1106,2.5594,15/9-F-4
4233.0,28.8671,3.6084,0.1105,2.5629,15/9-F-4
4233.5,26.4255,3.6223,0.1002,2.5597,15/9-F-4
4234.0,24.0118,3.9427,0.0932,2.5606,15/9-F-4
4234.5,21.6301,4.2178,0.0912,2.5676,15/9-F-4
4235.0,22.1319,4.5154,0.0941,2.5773,15/9-F-4
4235.5,23.3896,4.5414,0.0897,2.5818,15/9-F-4
4236.0,23.8515,4.5935,0.0853,2.5777,15/9-F-4
4236.5,23.1849,4.9955,0.0865,2.5738,15/9-F-4
4237.0,23.1434,4.92,0.0879,2.5732,15/9-F-4
4237.5,23.4963,4.6691,0.0882,2.5669,15/9-F-4
4238.0,24.0584,4.3299,0.0898,2.5608,15/9-F-4
4238.5,23.7452,4.8223,0.0936,2.5596,15/9-F-4
4239.0,24.236,4.5496,0.0959,2.5667,15/9-F-4
4239.5,25.7291,4.3827,0.1019,2.5778,15/9-F-4
4240.0,28.6252,4.2708,0.103,2.5851,15/9-F-4
4240.5,29.3297,4.0408,0.0842,2.5904,15/9-F-4
4241.0,25.6668,5.1462,0.0722,2.5913,15/9-F-4
4241.5,20.7003,6.165,0.0657,2.5976,15/9-F-4
4242.0,17.1422,6.4547,0.0635,2.6017,15/9-F-4
4242.5,18.265,5.7744,0.0671,2.5973,15/9-F-4
4243.0,20.0407,5.1208,0.0757,2.5865,15/9-F-4
4243.5,23.475,4.5053,0.0892,2.5788,15/9-F-4
4244.0,25.9271,3.673,0.1073,2.5663,15/9-F-4
4244.5,28.8569,3.1327,0.1147,2.5585,15/9-F-4
4245.0,32.1585,2.5131,0.1231,2.5521,15/9-F-4
4245.5,34.8999,2.3482,0.1277,2.5577,15/9-F-4
4246.0,36.8711,2.4233,0.1327,2.5574,15/9-F-4
4246.5,37.6806,2.4632,0.1356,2.556,15/9-F-4
4247.0,37.8329,2.2098,0.1319,2.5541,15/9-F-4
4247.5,37.1272,2.4047,0.1292,2.5575,15/9-F-4
4248.0,35.8923,2.4557,0.1298,2.5595,15/9-F-4
4248.5,34.8831,2.4818,0.1167,2.5579,15/9-F-4
4249.0,32.5571,2.7827,0.1071,2.5561,15/9-F-4
4249.5,29.1371,3.0821,0.1049,2.5557,15/9-F-4
4250.0,26.5386,3.1224,0.1071,2.5566,15/9-F-4
4250.5,26.149,3.0989,0.1042,2.5603,15/9-F-4
4251.0,27.2761,3.0321,0.1067,2.5597,15/9-F-4
4251.5,29.9593,2.8352,0.1172,2.5552,15/9-F-4
4252.0,32.2512,2.559,0.1211,2.553,15/9-F-4
4252.5,33.943,2.4342,0.1191,2.5477,15/9-F-4
4253.0,34.0454,2.455,0.1283,2.5477,15/9-F-4
4253.5,36.8383,2.8054,0.1391,2.5381,15/9-F-4
4254.0,40.778,2.0059,0.1455,2.5304,15/9-F-4
4254.5,42.4739,1.4757,0.1523,2.5221,15/9-F-4
4255.0,42.1151,1.5491,0.1532,2.521,15/9-F-4
4255.5,40.8275,1.825,0.1623,2.5264,15/9-F-4
4256.0,40.3042,1.8801,0.1587,2.534,15/9-F-4
4256.5,39.7316,1.8308,0.1527,2.5389,15/9-F-4
4257.0,37.6829,1.9235,0.1466,2.5421,15/9-F-4
4257.5,36.5328,2.1287,0.1407,2.5449,15/9-F-4
4258.0,33.9161,2.4836,0.132,2.5493,15/9-F-4
4258.5,34.4552,2.6605,0.1322,2.5491,15/9-F-4
4259.0,36.9377,2.6054,0.1482,2.5458,15/9-F-4
4259.5,42.1799,2.3545,0.1537,2.5422,15/9-F-4
4260.0,45.0151,2.0964,0.1514,2.5411,15/9-F-4
4260.5,44.4695,2.1278,0.1444,2.543,15/9-F-4
4261.0,40.5166,2.4622,0.1284,2.547,15/9-F-4
4261.5,34.2167,2.855,0.1241,2.5506,15/9-F-4
4262.0,29.9235,2.7827,0.1219,2.5518,15/9-F-4
4262.5,28.2617,2.8149,0.1173,2.5521,15/9-F-4
4263.0,30.8177,2.7445,0.1132,2.5534,15/9-F-4
4263.5,33.1944,2.6002,0.1149,2.5499,15/9-F-4
4264.0,34.4402,2.5833,0.1196,2.5464,15/9-F-4
4264.5,35.6868,2.6151,0.1283,2.5389,15/9-F-4
4265.0,36.2143,2.3246,0.1322,2.5402,15/9-F-4
4265.5,37.607,2.2413,0.1346,2.5376,15/9-F-4
4266.0,37.5564,2.3434,0.1401,2.5382,15/9-F-4
4266.5,39.0945,2.3211,0.1429,2.5377,15/9-F-4
4267.0,40.0468,2.3675,0.144,2.5372,15/9-F-4
4267.5,40.7024,2.3751,0.1455,2.5416,15/9-F-4
4268.0,40.7698,2.2729,0.14,2.5398,15/9-F-4
4268.5,39.1441,2.4551,0.1384,2.5438,15/9-F-4
4269.0,38.5533,2.4866,0.1407,2.5431,15/9-F-4
4269.5,37.8079,2.4681,0.138,2.5458,15/9-F-4
4270.0,36.9127,2.5138,0.1323,2.5482,15/9-F-4
4270.5,34.4409,2.6283,0.1275,2.5522,15/9-F-4
4271.0,32.0865,2.8455,0.1214,2.5559,15/9-F-4
4271.5,31.9088,3.0795,0.1204,2.5559,15/9-F-4
4272.0,32.0674,3.1805,0.1195,2.557,15/9-F-4
4272.5,32.5866,2.9061,0.1169,2.5562,15/9-F-4
4273.0,32.6043,3.1227,0.1188,2.5574,15/9-F-4
4273.5,34.5398,3.0666,0.1186,2.5581,15/9-F-4
4274.0,35.2402,2.9076,0.1225,2.5605,15/9-F-4
4274.5,35.6202,2.9532,0.1199,2.561,15/9-F-4
4275.0,35.1971,2.9002,0.1253,2.5592,15/9-F-4
4275.5,34.2626,2.8699,0.1243,2.5566,15/9-F-4
4276.0,34.5162,2.9647,0.1219,2.5585,15/9-F-4
4276.5,35.2259,2.7838,0.1262,2.5597,15/9-F-4
4277.0,36.4747,2.7683,0.1224,2.5609,15/9-F-4
4277.5,37.2804,2.8054,0.1225,2.5588,15/9-F-4
4278.0,37.1524,2.6805,0.1263,2.563,15/9-F-4
4278.5,36.8059,2.7285,0.1201,2.564,15/9-F-4
4279.0,36.6892,2.7624,0.1254,2.5688,15/9-F-4
4279.5,37.4385,2.9777,0.1269,2.5668,15/9-F-4
4280.0,38.4133,2.9286,0.1269,2.5672,15/9-F-4
4280.5,38.7516,2.932,0.1256,2.5665,15/9-F-4
4281.0,38.4008,2.742,0.1234,2.5685,15/9-F-4
4281.5,38.7894,2.8661,0.1223,2.5735,15/9-F-4
4282.0,37.2566,2.9089,0.1205,2.5713,15/9-F-4
4282.5,35.7852,2.9334,0.1191,2.5689,15/9-F-4
4283.0,34.7371,3.0801,0.1154,2.5691,15/9-F-4
4283.5,35.587,3.1773,0.114,2.5714,15/9-F-4
4284.0,35.7066,3.246,0.1088,2.5772,15/9-F-4
4284.5,35.3859,3.2436,0.1075,2.5723,15/9-F-4
4285.0,34.4978,3.3444,0.1114,2.571,15/9-F-4
4285.5,34.9829,3.1096,0.1109,2.5626,15/9-F-4
4286.0,35.3591,3.0588,0.1202,2.5596,15/9-F-4
4286.5,37.9788,2.8709,0.121,2.5555,15/9-F-4
4287.0,39.871,2.7881,0.1281,2.5515,15/9-F-4
4287.5,42.2829,2.6209,0.1392,2.5499,15/9-F-4
4288.0,44.0586,2.361,0.1402,2.5478,15/9-F-4
4288.5,46.5337,2.1605,0.1391,2.5566,15/9-F-4
4289.0,48.4018,2.3714,0.1451,2.5541,15/9-F-4
4289.5,50.2684,2.3251,0.154,2.5482,15/9-F-4
4290.0,51.7133,2.2731,0.1539,2.5438,15/9-F-4
4290.5,51.9379,2.1543,0.1584,2.5412,15/9-F-4
4291.0,50.3627,1.8059,0.1572,2.5497,15/9-F-4
4291.5,48.3949,2.0568,0.1564,2.5452,15/9-F-4
4292.0,47.1529,1.9465,0.163,2.5445,15/9-F-4
4292.5,47.967,1.9566,0.1626,2.5337,15/9-F-4
4293.0,48.4833,1.7848,0.1707,2.5311,15/9-F-4
4293.5,49.9506,1.6263,0.173,2.5283,15/9-F-4
4294.0,51.0362,1.5465,0.1772,2.5286,15/9-F-4
4294.5,52.7511,1.7563,0.187,2.5276,15/9-F-4
4295.0,54.618,1.7155,0.1879,2.5331,15/9-F-4
4295.5,55.3309,1.5004,0.1939,2.5438,15/9-F-4
4296.0,52.3034,1.6323,0.1698,2.5565,15/9-F-4
4296.5,45.2965,1.8048,0.1402,2.5663,15/9-F-4
4297.0,37.1895,3.4223,0.1181,2.5712,15/9-F-4
4297.5,32.4227,3.4663,0.1104,2.5755,15/9-F-4
4298.0,31.2731,3.5955,0.1041,2.58,15/9-F-4
4298.5,32.1196,3.5409,0.1024,2.5828,15/9-F-4
4299.0,33.492,3.9523,0.098,2.587,15/9-F-4
4299.5,34.1011,4.3473,0.0954,2.59,15/9-F-4
4300.0,33.2199,4.5694,0.0927,2.5939,15/9-F-4
4300.5,31.605,4.949,0.088,2.5956,15/9-F-4
4301.0,29.8076,4.9319,0.0847,2.5965,15/9-F-4
4301.5,29.5587,4.9989,0.0826,2.5983,15/9-F-4
4302.0,28.7564,5.356,0.077,2.6022,15/9-F-4
4302.5,29.3658,5.1185,0.0806,2.6006,15/9-F-4
4303.0,29.6175,4.6544,0.0862,2.5989,15/9-F-4
4303.5,31.6997,4.6071,0.0906,2.5946,15/9-F-4
4304.0,33.2648,4.4093,0.0956,2.5889,15/9-F-4
4304.5,35.7592,4.0953,0.1023,2.584,15/9-F-4
4305.0,38.5371,3.6675,0.1086,2.5773,15/9-F-4
4305.5,39.6635,3.7475,0.111,2.5776,15/9-F-4
4306.0,38.4075,3.5949,0.1109,2.5783,15/9-F-4
4306.5,34.2482,4.1757,0.102,2.5809,15/9-F-4
4307.0,30.5134,4.8014,0.09,2.5879,15/9-F-4
4307.5,26.7546,5.3493,0.0805,2.593,15/9-F-4
4308.0,25.0454,5.8244,0.0741,2.601,15/9-F-4
4308.5,23.277,6.2812,0.0682,2.6039,15/9-F-4
4309.0,22.4191,6.8293,0.0664,2.6056,15/9-F-4
4309.5,21.0323,7.1486,0.0677,2.6029,15/9-F-4
4310.0,20.704,7.0867,0.0695,2.6,15/9-F-4
4310.5,21.346,6.9538,0.0671,2.6025,15/9-F-4
4311.0,21.6266,7.003,0.0654,2.6073,15/9-F-4
4311.5,22.0224,7.4922,0.0652,2.6112,15/9-F-4
4312.0,21.8046,7.5596,0.0664,2.6114,15/9-F-4
4312.5,22.2531,7.4839,0.0634,2.6131,15/9-F-4
4313.0,22.5628,7.5361,0.0634,2.6141,15/9-F-4
4313.5,22.057,7.6718,0.0659,2.6153,15/9-F-4
4314.0,22.3644,7.4425,0.0651,2.6118,15/9-F-4
4314.5,22.088,7.2486,0.0636,2.6096,15/9-F-4
4315.0,21.5819,7.2526,0.0623,2.6084,15/9-F-4
4315.5,20.9814,7.123,0.0634,2.6041,15/9-F-4
4316.0,21.4231,6.8091,0.0665,2.603,15/9-F-4
4316.5,23.5944,6.2287,0.0712,2.5992,15/9-F-4
4317.0,25.2357,6.0172,0.0744,2.6006,15/9-F-4
4317.5,25.5454,6.1497,0.0751,2.604,15/9-F-4
4318.0,24.8345,6.0837,0.0753,2.6014,15/9-F-4
4318.5,24.028,5.7841,0.0725,2.6026,15/9-F-4
4319.0,23.2483,5.3473,0.074,2.5998,15/9-F-4
4319.5,23.4374,5.547,0.0738,2.6027,15/9-F-4
4320.0,24.151,5.3084,0.0782,2.6039,15/9-F-4
4320.5,25.703,5.0838,0.0818,2.6043,15/9-F-4
4321.0,26.73,4.7088,0.0803,2.6065,15/9-F-4
4321.5,26.9234,4.5737,0.0839,2.6028,15/9-F-4
4322.0,27.9891,4.8755,0.0858,2.604,15/9-F-4
4322.5,28.3422,4.3172,0.0859,2.6003,15/9-F-4
4323.0,27.2592,4.5469,0.0823,2.6031,15/9-F-4
4323.5,26.2823,4.9081,0.0792,2.6006,15/9-F-4
4324.0,25.9121,4.7671,0.0817,2.6046,15/9-F-4
4324.5,26.9563,4.4575,0.0831,2.606,15/9-F-4
4325.0,26.7376,4.4424,0.0805,2.6087,15/9-F-4
4325.5,26.4177,4.7227,0.0773,2.6076,15/9-F-4
4326.0,26.54,4.5754,0.0794,2.6042,15/9-F-4
4326.5,27.1117,4.7015,0.0851,2.6045,15/9-F-4
4327.0,27.1079,4.3025,0.0849,2.6063,15/9-F-4
4327.5,27.7334,4.0142,0.0814,2.6066,15/9-F-4
4328.0,27.4086,4.2677,0.0876,2.6049,15/9-F-4
4328.5,28.8026,4.296,0.0867,2.5947,15/9-F-4
4329.0,29.262,4.0038,0.0886,2.5899,15/9-F-4
4329.5,31.0173,3.567,0.0964,2.5852,15/9-F-4
4330.0,31.0825,3.6009,0.1021,2.5856,15/9-F-4
4330.5,30.0577,3.5347,0.099,2.5857,15/9-F-4
4331.0,27.9478,3.7733,0.101,2.591,15/9-F-4
4331.5,26.2749,3.5914,0.0926,2.5984,15/9-F-4
4332.0,24.9881,3.8915,0.0903,2.6035,15/9-F-4
4332.5,23.6241,4.2626,0.0877,2.6002,15/9-F-4
4333.0,22.3301,4.3878,0.0848,2.5923,15/9-F-4
4333.5,22.7819,4.3831,0.0856,2.5876,15/9-F-4
4334.0,24.9393,4.4244,0.0858,2.5915,15/9-F-4
4334.5,27.3175,4.1123,0.084,2.599,15/9-F-4
4335.0,27.8977,3.9762,0.0847,2.6035,15/9-F-4
4335.5,27.0479,4.9204,0.0833,2.6009,15/9-F-4
4336.0,25.5133,4.5107,0.0885,2.5971,15/9-F-4
4336.5,25.9938,4.0205,0.0921,2.5931,15/9-F-4
4337.0,26.7769,4.2928,0.0902,2.5944,15/9-F-4
4337.5,27.6214,4.4856,0.0878,2.5958,15/9-F-4
4338.0,26.4407,4.6848,0.0828,2.6009,15/9-F-4
4338.5,24.5374,4.8696,0.0779,2.5994,15/9-F-4
4339.0,22.519,4.9326,0.0818,2.5995,15/9-F-4
4339.5,21.2739,5.1094,0.0782,2.5984,15/9-F-4
4340.0,22.0399,4.979,0.0754,2.5989,15/9-F-4
4340.5,22.4138,4.9783,0.0747,2.5984,15/9-F-4
4341.0,24.0264,5.0044,0.0808,2.5988,15/9-F-4
4341.5,25.9111,4.9092,0.0845,2.5994,15/9-F-4
4342.0,30.0751,4.7391,0.0939,2.5976,15/9-F-4
4342.5,31.9069,3.9472,0.0932,2.5946,15/9-F-4
4343.0,32.5303,4.1462,0.0891,2.5909,15/9-F-4
4343.5,30.6613,4.6166,0.0889,2.5934,15/9-F-4
4344.0,29.319,4.6809,0.0833,2.5995,15/9-F-4
4344.5,27.6833,4.5379,0.0819,2.6062,15/9-F-4
4345.0,27.5655,4.5847,0.082,2.6074,15/9-F-4
4345.5,27.9462,4.2737,0.0812,2.6052,15/9-F-4
4346.0,29.699,3.8643,0.0894,2.5942,15/9-F-4
4346.5,33.775,3.9064,0.0991,2.5887,15/9-F-4
4347.0,38.3164,3.4101,0.1088,2.5759,15/9-F-4
4347.5,42.2703,3.4334,0.1174,2.5777,15/9-F-4
4348.0,43.5368,3.3087,0.1262,2.5879,15/9-F-4
4348.5,42.6657,2.8119,0.1257,2.6028,15/9-F-4
4349.0,40.3985,2.811,0.098,2.6058,15/9-F-4
4349.5,35.8589,3.4508,0.0927,2.6012,15/9-F-4
4350.0,31.5573,4.2714,0.0927,2.597,15/9-F-4
4350.5,28.8066,4.048,0.0931,2.5955,15/9-F-4
4351.0,29.6772,3.5513,0.0889,2.5904,15/9-F-4
4351.5,32.784,3.3159,0.0926,2.602,15/9-F-4
4352.0,34.9932,3.1784,0.1089,2.5946,15/9-F-4
4352.5,38.378,3.0936,0.1209,2.5804,15/9-F-4
4353.0,41.3885,2.2258,0.131,2.5564,15/9-F-4
4353.5,44.3337,2.2918,0.1428,2.5569,15/9-F-4
4354.0,43.5897,2.137,0.1541,2.5662,15/9-F-4
4354.5,41.8214,2.0965,0.1413,2.5716,15/9-F-4
4355.0,39.1782,2.388,0.1317,2.5704,15/9-F-4
4355.5,36.4055,2.8747,0.1331,2.5724,15/9-F-4
4356.0,34.3487,2.802,0.1236,2.5716,15/9-F-4
4356.5,34.3548,2.6707,0.1228,2.581,15/9-F-4
4357.0,35.0254,2.8438,0.1167,2.5836,15/9-F-4
4357.5,35.3144,3.1642,0.1124,2.5956,15/9-F-4
4358.0,33.9878,3.1246,0.1035,2.5923,15/9-F-4
4358.5,32.6938,3.4405,0.1035,2.5927,15/9-F-4
4359.0,32.4054,3.6569,0.1085,2.5888,15/9-F-4
4359.5,32.9595,3.204,0.1117,2.5866,15/9-F-4
4360.0,33.036,2.8205,0.1109,2.5863,15/9-F-4
4360.5,32.9973,2.8099,0.1137,2.5783,15/9-F-4
4361.0,33.4173,3.0221,0.1179,2.5698,15/9-F-4
4361.5,35.5331,2.68,0.1223,2.561,15/9-F-4
4362.0,37.9652,2.7973,0.1294,2.5573,15/9-F-4
4362.5,39.1109,2.5887,0.1276,2.5596,15/9-F-4
4363.0,38.8906,2.3688,0.1216,2.563,15/9-F-4
4363.5,37.6157,2.5818,0.1237,2.5615,15/9-F-4
4364.0,37.4733,2.6613,0.1286,2.5562,15/9-F-4
4364.5,38.5382,2.6623,0.1315,2.5555,15/9-F-4
4365.0,39.3562,2.3445,0.1374,2.5585,15/9-F-4
4365.5,39.8138,2.2634,0.1381,2.5599,15/9-F-4
4366.0,39.453,2.3788,0.1354,2.5638,15/9-F-4
4366.5,36.8246,2.4644,0.1373,2.5717,15/9-F-4
4367.0,34.5883,2.7848,0.1221,2.5861,15/9-F-4
4367.5,33.4338,2.8691,0.1218,2.5878,15/9-F-4
4368.0,34.6488,2.9987,0.1227,2.5874,15/9-F-4
4368.5,36.0523,2.9782,0.1183,2.5806,15/9-F-4
4369.0,35.8615,2.9236,0.1245,2.5717,15/9-F-4
4369.5,35.7155,2.8729,0.1217,2.5687,15/9-F-4
4370.0,35.1607,2.8198,0.1242,2.5637,15/9-F-4
4370.5,34.3606,2.8978,0.1171,2.5746,15/9-F-4
4371.0,33.5257,2.9448,0.1169,2.5719,15/9-F-4
4371.5,33.6331,2.9526,0.121,2.5695,15/9-F-4
4372.0,34.2113,2.9188,0.122,2.5588,15/9-F-4
4372.5,34.5536,2.897,0.1203,2.5647,15/9-F-4
4373.0,33.87,2.7727,0.1244,2.5689,15/9-F-4
4373.5,34.973,2.8372,0.1229,2.573,15/9-F-4
4374.0,36.8391,2.4975,0.1211,2.5642,15/9-F-4
4374.5,37.7713,2.7041,0.1401,2.5561,15/9-F-4
4375.0,39.6634,2.2814,0.1577,2.5405,15/9-F-4
4375.5,42.9642,1.3649,0.1699,2.5279,15/9-F-4
4376.0,47.8528,1.4607,0.1815,2.5327,15/9-F-4
4376.5,52.8199,1.4816,0.1861,2.5523,15/9-F-4
4377.0,53.7953,1.5638,0.1441,2.5818,15/9-F-4
4377.5,47.6376,2.2374,0.116,2.6101,15/9-F-4
4378.0,35.7264,3.3238,0.0897,2.6297,15/9-F-4
4378.5,25.3104,4.3553,0.0748,2.64,15/9-F-4
4379.0,19.8554,6.0526,0.0664,2.6349,15/9-F-4
4379.5,18.3976,6.095,0.0616,2.6328,15/9-F-4
4380.0,19.3785,5.7691,0.0578,2.6285,15/9-F-4
4380.5,23.8482,5.4163,0.068,2.6113,15/9-F-4
4381.0,31.7612,4.9425,0.0935,2.5794,15/9-F-4
4381.5,41.3329,2.7566,0.1209,2.5541,15/9-F-4
4382.0,48.286,2.0982,0.1399,2.5422,15/9-F-4
4382.5,49.2664,2.1874,0.1548,2.5462,15/9-F-4
4383.0,47.431,2.2298,0.1466,2.5477,15/9-F-4
4383.5,44.4246,2.6789,0.1474,2.5602,15/9-F-4
4384.0,42.1534,1.9045,0.1356,2.5686,15/9-F-4
4384.5,38.1258,2.3771,0.1232,2.5754,15/9-F-4
4385.0,36.1899,3.2271,0.1288,2.5681,15/9-F-4
4385.5,38.8646,2.9071,0.1373,2.5565,15/9-F-4
4386.0,45.1473,2.0377,0.1465,2.5446,15/9-F-4
4386.5,49.4702,1.6961,0.1585,2.5392,15/9-F-4
4387.0,49.2283,2.0733,0.1678,2.5376,15/9-F-4
4387.5,45.9624,1.9838,0.1644,2.5444,15/9-F-4
4388.0,44.643,1.8745,0.15,2.5508,15/9-F-4
4388.5,41.9456,2.2009,0.1415,2.5518,15/9-F-4
4389.0,40.3027,2.6487,0.141,2.5404,15/9-F-4
4389.5,38.2059,2.6712,0.1507,2.5284,15/9-F-4
4390.0,39.911,1.6647,0.1527,2.5206,15/9-F-4
4390.5,42.9052,1.6637,0.1565,2.5191,15/9-F-4
4391.0,45.0701,1.9263,0.1606,2.5189,15/9-F-4
4391.5,46.4347,2.0225,0.1583,2.5134,15/9-F-4
4392.0,46.3365,1.9065,0.164,2.5131,15/9-F-4
