DEPTH,GR,NPHI,RHOB,ILD,WELL,SW,PHIE,VSH,PERM
FEET,GAPI,V/V,G/C3,OHMM,,V/V,V/V,V/V,MD
16424,20.2735,0.069169,2.6397,6.2086,15/9-F-10,1.56571,0.0420207,0.0680364,0.00735849
16424.5,15.6323,0.063098,2.6203,6.4758,15/9-F-10,1.39871,0.049568,0.0373,0.0145018
16425,13.4,0.0615,2.61,6.3,15/9-F-10,1.30049,0.0546222,0.0225166,0.0217742
16425.5,13.4956,0.06418,2.6,5.8557,15/9-F-10,1.22044,0.0589129,0.0231497,0.0306402
16426,15.19,0.069589,2.5997,5.5615,15/9-F-10,1.1911,0.0588322,0.0343709,0.0311636
16426.5,19,0.085115,2.5902,4.6566,15/9-F-10,1.14811,0.0639071,0.0596026,0.0476814
16427,22.78,0.0974,2.58,4.19,15/9-F-10,1.10436,0.0672127,0.0846358,0.0631454
16427.5,25.7129,0.107439,2.57,3.5477,15/9-F-10,1.25084,0.0705093,0.104059,0.0817618
16428,25.9275,0.103068,2.5697,3.3784,15/9-F-10,1.28294,0.067426,0.10548,0.0670721
16428.5,25.8418,0.108878,2.5602,3.3212,15/9-F-10,1.09455,0.0732722,0.104913,0.097386
16429,25.2333,0.116659,2.56,3.0614,15/9-F-10,1.04831,0.0791697,0.100883,0.136736
16429.5,26.0083,0.119903,2.5701,2.9002,15/9-F-10,1.1561,0.0775333,0.106015,0.125903
16430,26.7103,0.11083,2.5803,2.9285,15/9-F-10,1.40158,0.0686836,0.110664,0.0737409
16430.5,24.0528,0.108163,2.5898,3.2524,15/9-F-10,1.21446,0.0695652,0.0930649,0.0750949
16431,21.3414,0.09947,2.5801,3.3691,15/9-F-10,1.18346,0.0709967,0.0751086,0.0791391
16431.5,18.587,0.095218,2.5899,3.552,15/9-F-10,1.16139,0.0710552,0.0568675,0.0763901
16432,20.7175,0.097464,2.58,3.8047,15/9-F-10,1.16593,0.070851,0.0709768,0.077715
16432.5,21.8795,0.09594,2.58,4.0048,15/9-F-10,1.21171,0.0678627,0.0786722,0.0650894
16433,22.1573,0.091349,2.5998,4.1188,15/9-F-10,1.25889,0.0604461,0.0805119,0.0388209
16433.5,20.9187,0.086784,2.61,4.2107,15/9-F-10,1.29864,0.0576959,0.0723093,0.0309275
16434,18.8296,0.083902,2.6098,4.3512,15/9-F-10,1.29868,0.0595407,0.0584742,0.0345937
16434.5,19.7631,0.08876,2.6003,4.4083,15/9-F-10,1.20547,0.0628735,0.0646563,0.0447881
16435,20.7767,0.084164,2.6,4.4001,15/9-F-10,1.23873,0.0582184,0.0713689,0.0321429
16435.5,22.87,0.0905,2.6,4.22,15/9-F-10,1.21699,0.0586258,0.0852318,0.0341803
16436,25.4557,0.096435,2.5802,4.0593,15/9-F-10,1.17949,0.0618273,0.102356,0.0450924
16436.5,26.8559,0.092911,2.5897,4.0212,15/9-F-10,1.28997,0.0551431,0.111628,0.0275119
16437,26.2112,0.083255,2.59,4.1282,15/9-F-10,1.3866,0.0511814,0.107359,0.0194829
16437.5,21.83,0.085,2.6,4.15,15/9-F-10,1.33094,0.0568997,0.0783444,0.0294345
16438,18.4852,0.082889,2.6,4.5942,15/9-F-10,1.20199,0.061433,0.0561934,0.0396317
16438.5,16.9792,0.082158,2.6,4.8416,15/9-F-10,1.18575,0.0636063,0.0462199,0.045379
16439,17.5888,0.080824,2.6,4.5749,15/9-F-10,1.21192,0.0616781,0.050257,0.0398452
16439.5,19.69,0.0893,2.59,4.51,15/9-F-10,1.15297,0.0654268,0.0641722,0.053519
16440,22.2892,0.092604,2.6,4.3201,15/9-F-10,1.24909,0.0609661,0.0813854,0.0404232
16440.5,26.0045,0.08564,2.6,4.3231,15/9-F-10,1.37643,0.0498478,0.10599,0.0172473
16441,28.5858,0.090498,2.6,4.085,15/9-F-10,1.41722,0.0484909,0.123085,0.0158327
16441.5,31.2858,0.104525,2.5901,3.8313,15/9-F-10,1.22787,0.0548169,0.140966,0.0286481
16442,34.8685,0.116481,2.58,3.6336,15/9-F-10,1.17798,0.0581746,0.164692,0.0395918
16442.5,39.4017,0.124455,2.5797,3.0297,15/9-F-10,1.33193,0.0553648,0.194713,0.0340917
16443,40.6114,0.141791,2.5702,2.6392,15/9-F-10,1.19162,0.0657101,0.202725,0.0751843
16443.5,38.904,0.122261,2.57,2.6796,15/9-F-10,1.38191,0.0568251,0.191417,0.0380174
16444,33.7361,0.11202,2.58,2.6646,15/9-F-10,1.41246,0.0573272,0.157193,0.0364054
16444.5,30.6861,0.102183,2.58,3.2332,15/9-F-10,1.37698,0.0563224,0.136994,0.0320654
16445,27.1333,0.105708,2.58,3.3665,15/9-F-10,1.23969,0.0648585,0.113466,0.0573404
16445.5,25.0712,0.098281,2.58,3.558,15/9-F-10,1.24046,0.0637483,0.0998093,0.0514566
16446,23.848,0.099244,2.6,3.6004,15/9-F-10,1.25127,0.0623893,0.0917086,0.0458718
16446.5,23.498,0.089154,2.6,3.6704,15/9-F-10,1.37824,0.0566591,0.0893907,0.0295835
16447,24.3552,0.106013,2.6,3.6895,15/9-F-10,1.19683,0.0655936,0.0950675,0.0578954
16447.5,26.4717,0.113111,2.5803,3.5223,15/9-F-10,1.10207,0.0704664,0.109084,0.0824605
16448,28.58,0.1106,2.58,3.07,15/9-F-10,1.29111,0.0653951,0.123046,0.0608136
16448.5,29.9463,0.107838,2.57,3.0396,15/9-F-10,1.29454,0.0633381,0.132095,0.0537711
16449,30.8321,0.109934,2.57,3.0206,15/9-F-10,1.28643,0.0631252,0.137961,0.0536856
16449.5,32.8477,0.118954,2.5602,2.9314,15/9-F-10,1.1973,0.0673698,0.151309,0.0742324
16450,36.81,0.1285,2.55,2.79,15/9-F-10,1.11619,0.0686256,0.17755,0.0858952
16450.5,41.1182,0.13661,2.5498,2.6258,15/9-F-10,1.21043,0.0662274,0.206081,0.0785449
16451,45.3454,0.143742,2.5403,2.3667,15/9-F-10,1.19647,0.0653713,0.234076,0.0795921
16451.5,46.4694,0.154601,2.5498,2.2619,15/9-F-10,1.14946,0.0678957,0.241519,0.0962499
16452,47,0.1483,2.55,2.26,15/9-F-10,1.23368,0.0632041,0.245033,0.0703877
16452.5,41.3089,0.104331,2.5701,2.6985,15/9-F-10,1.65491,0.0437779,0.207344,0.0122315
16453,33.5987,0.10654,2.58,3.3355,15/9-F-10,1.24291,0.0540026,0.156283,0.0277634
16453.5,25.5882,0.104444,2.58,3.526,15/9-F-10,1.16201,0.0667515,0.103233,0.0637847
16454,23.7788,0.112258,2.5701,3.0227,15/9-F-10,1.16719,0.0767735,0.0912503,0.116563
16454.5,27.4567,0.107687,2.5602,2.948,15/9-F-10,1.23335,0.0698618,0.115607,0.0804988
16455,29.9683,0.115938,2.58,2.7597,15/9-F-10,1.29637,0.0662723,0.13224,0.0659471
16455.5,31.4256,0.121176,2.58,2.7502,15/9-F-10,1.28714,0.0669344,0.141891,0.0705243
16456,32.0651,0.127946,2.5899,2.8095,15/9-F-10,1.23263,0.0676245,0.146126,0.07459
16456.5,35.4279,0.138178,2.5798,2.589,15/9-F-10,1.16919,0.070117,0.168397,0.0925493
16457,37.7501,0.147676,2.5598,2.4575,15/9-F-10,1.14943,0.0762225,0.183775,0.13988
16457.5,41.9888,0.142437,2.5503,2.3527,15/9-F-10,1.29399,0.0681778,0.211846,0.0908182
16458,43.9006,0.130527,2.5698,2.3896,15/9-F-10,1.54402,0.0533807,0.224507,0.0311942
16458.5,44.4146,0.120707,2.57,2.6519,15/9-F-10,1.43373,0.046536,0.227911,0.0169713
16459,39.5854,0.121782,2.57,3.0096,15/9-F-10,1.27738,0.0553173,0.19593,0.0340634
16459.5,35.0801,0.1114,2.57,2.9906,15/9-F-10,1.37187,0.0566708,0.166093,0.0353088
16460,31.2401,0.110804,2.57,3.3649,15/9-F-10,1.22331,0.0629649,0.140663,0.0534094
16460.5,29.16,0.1017,2.58,3.46,15/9-F-10,1.30206,0.0587275,0.126887,0.0378135
16461,29.7896,0.105474,2.5898,3.3621,15/9-F-10,1.31854,0.058092,0.131057,0.0363529
16461.5,30.8564,0.104045,2.5803,3.4764,15/9-F-10,1.27148,0.057189,0.138122,0.0344362
16462,30.4078,0.105771,2.5898,3.6473,15/9-F-10,1.23603,0.0572043,0.135151,0.0342413
16462.5,31.24,0.1167,2.57,3.41,15/9-F-10,1.13925,0.0666813,0.140662,0.069134
16463,33.8601,0.116622,2.57,3.2106,15/9-F-10,1.21953,0.0620755,0.158014,0.0521832
16463.5,37.0249,0.117889,2.5703,3.2497,15/9-F-10,1.24556,0.057262,0.178973,0.0381668
16464,39.7205,0.114365,2.5798,3.2402,15/9-F-10,1.35337,0.048289,0.196825,0.0185224
16464.5,39.87,0.1198,2.58,3.18,15/9-F-10,1.32856,0.0515532,0.197815,0.0249229
16465,39.918,0.125069,2.58,3.1576,15/9-F-10,1.24161,0.054794,0.198132,0.0328166
16465.5,38.2573,0.115507,2.58,2.9792,15/9-F-10,1.40828,0.0516152,0.187134,0.0244041
16466,37.1238,0.119222,2.58,2.9506,15/9-F-10,1.34485,0.0559795,0.179628,0.0345231
16466.5,38.6218,0.124174,2.5601,2.95,15/9-F-10,1.24392,0.0605726,0.189548,0.0504416
16467,39.5206,0.128286,2.57,2.8472,15/9-F-10,1.22742,0.0595393,0.195501,0.0473768
16467.5,41.3978,0.127182,2.5703,2.5882,15/9-F-10,1.36331,0.0555294,0.207932,0.0357133
16468,40.169,0.134136,2.5798,2.5216,15/9-F-10,1.29681,0.059881,0.199795,0.0491357
16468.5,37.531,0.134201,2.58,2.4208,15/9-F-10,1.30722,0.0643013,0.182324,0.0648375
16469,35.289,0.126307,2.5801,2.5024,15/9-F-10,1.39602,0.0634215,0.167477,0.0587859
16469.5,33.9206,0.114793,2.59,2.8063,15/9-F-10,1.40248,0.0567195,0.158415,0.0348015
16470,33.5205,0.114508,2.59,3.073,15/9-F-10,1.34897,0.0572304,0.155765,0.0360075
16470.5,33.6287,0.114005,2.59,3.1493,15/9-F-10,1.30074,0.0567353,0.156481,0.0346858
16471,33.9821,0.113468,2.58,3.1501,15/9-F-10,1.32872,0.0578183,0.158822,0.0379768
16471.5,32.4806,0.107458,2.58,3.1676,15/9-F-10,1.40604,0.0565965,0.148878,0.0336954
16472,31.0804,0.105458,2.58,3.0533,15/9-F-10,1.38732,0.0577742,0.139605,0.036175
16472.5,30.9315,0.116451,2.58,3.0105,15/9-F-10,1.22673,0.0649369,0.138619,0.061069
16473,33.76,0.1222,2.57,2.8,15/9-F-10,1.2482,0.0657202,0.157351,0.0673523
16473.5,36.4935,0.144335,2.55,2.4776,15/9-F-10,1.16715,0.0786806,0.175454,0.158116
16474,39.4082,0.14624,2.55,2.3442,15/9-F-10,1.17062,0.0748791,0.194756,0.132669
16474.5,42.5209,0.145808,2.5402,2.1727,15/9-F-10,1.19436,0.0715482,0.21537,0.113858
16475,43.38,0.1497,2.56,2.11,15/9-F-10,1.31065,0.067934,0.22106,0.0914919
16475.5,39.7237,0.140107,2.5502,2.1646,15/9-F-10,1.38112,0.0706716,0.196846,0.102803
16476,33.6536,0.134469,2.56,2.4542,15/9-F-10,1.22038,0.0754385,0.156646,0.125069
16476.5,29.0054,0.13666,2.56,2.5875,15/9-F-10,1.00862,0.0844973,0.125864,0.193926
16477,27.81,0.1264,2.56,2.48,15/9-F-10,1.20272,0.0805824,0.117947,0.153848
16477.5,28.6263,0.118569,2.5601,2.4221,15/9-F-10,1.31338,0.0744777,0.123353,0.109262
16478,29.8284,0.116432,2.5703,2.5797,15/9-F-10,1.31974,0.0688889,0.131314,0.0783333
16478.5,29.7712,0.121004,2.5798,2.5702,15/9-F-10,1.32266,0.0696738,0.130935,0.0823584
16479,30.138,0.11931,2.58,2.5998,15/9-F-10,1.31704,0.0680065,0.133364,0.0742682
16479.5,30.5444,0.113749,2.5699,2.7521,15/9-F-10,1.31289,0.0660715,0.136056,0.0656285
16480,31.885,0.118462,2.56,2.9465,15/9-F-10,1.18417,0.068784,0.144934,0.0802961
16480.5,32.0755,0.124654,2.56,2.8131,15/9-F-10,1.16609,0.072275,0.146195,0.100631
16481,31.8915,0.123312,2.5898,2.7207,15/9-F-10,1.302,0.0652741,0.144977,0.0634422
16481.5,30.7648,0.117365,2.59,2.7526,15/9-F-10,1.42615,0.0636376,0.137515,0.0556173
16482,27.588,0.112894,2.5898,3.0745,15/9-F-10,1.28515,0.0663949,0.116477,0.064146
16482.5,25.3878,0.108418,2.5803,3.265,15/9-F-10,1.14939,0.0694829,0.101906,0.0761739
16483,25.0332,0.105134,2.58,3.2997,15/9-F-10,1.15497,0.0681411,0.0995576,0.0694111
16483.5,28.3714,0.108534,2.5799,3.2903,15/9-F-10,1.18413,0.0644963,0.121665,0.0569622
16484,32.415,0.114836,2.57,3.3392,15/9-F-10,1.16699,0.063472,0.148444,0.0563889
16484.5,35.0344,0.111788,2.57,3.3011,15/9-F-10,1.29466,0.0569109,0.165791,0.0359609
16485,35.4652,0.119889,2.5799,3.3099,15/9-F-10,1.19409,0.059282,0.168644,0.0435091
16485.5,34.99,0.123,2.6,3.3,15/9-F-10,1.23724,0.0577275,0.165497,0.0383147
16486,31.4212,0.125598,2.6203,3.744,15/9-F-10,1.21213,0.0606304,0.141862,0.0451848
16486.5,28.7637,0.092832,2.6394,4.506,15/9-F-10,1.41446,0.0424531,0.124263,0.0087266
16487,24.5177,0.073006,2.64,5.327,15/9-F-10,1.50407,0.0370599,0.0961437,0.00444501
16487.5,22.38,0.0683,2.64,5.35,15/9-F-10,1.59652,0.0376716,0.0819867,0.00463839
16488,21.5403,0.072608,2.63,5.9797,15/9-F-10,1.37738,0.0437331,0.0764258,0.00896812
16488.5,21.5579,0.073064,2.63,5.9618,15/9-F-10,1.37396,0.0440056,0.0765424,0.00922465
16489,21.4912,0.071921,2.63,6.0189,15/9-F-10,1.38499,0.0433607,0.0761007,0.00862353
16489.5,21.12,0.0742,2.64,5.96,15/9-F-10,1.37626,0.0437572,0.0736424,0.00893645
16490,22.8265,0.071315,2.64,6.0891,15/9-F-10,1.45041,0.0389089,0.0849437,0.00539914
16490.5,24.0954,0.07243,2.64,6.0175,15/9-F-10,1.48314,0.0374187,0.093347,0.00461336
16491,25.667,0.073478,2.64,5.9318,15/9-F-10,1.47844,0.0353472,0.103755,0.00365381
16491.5,26.7643,0.072903,2.64,5.7012,15/9-F-10,1.58803,0.0330006,0.111022,0.00272625
16492,29.2336,0.075676,2.6499,5.3772,15/9-F-10,1.73958,0.029037,0.127375,0.00159085
16492.5,32.4252,0.083005,2.64,5.103,15/9-F-10,1.66365,0.0298617,0.148511,0.00189521
16493,35.2923,0.094625,2.64,4.4553,15/9-F-10,1.57868,0.0324996,0.167499,0.00290188
16493.5,43.9011,0.126346,2.6102,3.6662,15/9-F-10,1.27811,0.0427742,0.224511,0.0115124
16494,56.0404,0.17057,2.6098,2.9633,15/9-F-10,1.1114,0.0474096,0.304903,0.0227672
16494.5,69.9359,0.179947,2.5893,2.1228,15/9-F-10,1.45396,0.0348732,0.396926,0.00759406
16495,78.6512,0.21157,2.5608,1.818,15/9-F-10,1.37298,0.0439784,0.454644,0.0263764
16495.5,83.5694,0.247521,2.5501,1.7111,15/9-F-10,1.19808,0.0569168,0.487215,0.095216
16496,85.6757,0.284734,2.54,1.7199,15/9-F-10,0.959633,0.0746898,0.501164,0.371149
16496.5,84.888,0.27286,2.5402,1.6998,15/9-F-10,0.999823,0.0699965,0.495947,0.250061
16497,85.7452,0.290005,2.5497,1.6903,15/9-F-10,0.998282,0.0745574,0.501624,0.34087
16497.5,84.9609,0.322172,2.55,1.5913,15/9-F-10,0.900282,0.0918372,0.49643,1.04883
16498,86.79,0.3134,2.56,1.44,15/9-F-10,1.00076,0.0816959,0.508543,0.527144
16498.5,85.074,0.317375,2.5498,1.4411,15/9-F-10,0.957013,0.0892955,0.497179,0.820482
16499,86.9218,0.283371,2.5403,1.4982,15/9-F-10,1.04941,0.0719189,0.509416,0.298104
16499.5,86.8226,0.277675,2.54,1.4508,15/9-F-10,1.07987,0.069328,0.508759,0.252058
16500,87.67,0.3321,2.52,1.41,15/9-F-10,0.85674,0.100796,0.514371,1.89314
16500.5,88.6454,0.334008,2.5097,1.3274,15/9-F-10,0.880448,0.103048,0.52083,2.03373
16501,92.1361,0.323313,2.49,1.1709,15/9-F-10,1.02482,0.0974163,0.543948,1.35149
16501.5,94.8698,0.358651,2.49,1.1995,15/9-F-10,0.84685,0.111017,0.562052,3.67956
16502,94.68,0.3515,2.48,1.22,15/9-F-10,0.851725,0.11046,0.560795,3.53583
16502.5,93.9011,0.314476,2.4797,0.9308,15/9-F-10,1.37074,0.0929052,0.555636,1.15001
16503,94.0809,0.387363,2.4597,0.9938,15/9-F-10,0.833429,0.132952,0.556827,8.35106
16503.5,97.5766,0.410318,2.4502,1.1272,15/9-F-10,0.770551,0.126007,0.579977,8.54327
16504,99.709,0.380562,2.4699,0.8415,15/9-F-10,1.05816,0.120049,0.594099,4.36792
16504.5,98.1098,0.316291,2.5003,0.835,15/9-F-10,1.47181,0.081301,0.583509,0.718158
16505,87.4362,0.25923,2.5305,1.3075,15/9-F-10,1.22251,0.0616767,0.512823,0.151416
16505.5,70.1484,0.237513,2.5496,1.5933,15/9-F-10,0.9542,0.0735542,0.398334,0.240849
16506,54.3045,0.222517,2.5599,1.7885,15/9-F-10,0.919201,0.0887883,0.293407,0.438977
16506.5,47.0295,0.212607,2.55,1.9504,15/9-F-10,0.923475,0.0980689,0.245228,0.596223
16507,46.9876,0.201143,2.5502,2.0031,15/9-F-10,1.07733,0.0921953,0.244951,0.384803
16507.5,47.7305,0.202952,2.5597,2.1365,15/9-F-10,0.985411,0.0894886,0.249871,0.351113
16508,44.7523,0.196174,2.5897,2.2093,15/9-F-10,0.990409,0.0831532,0.230148,0.237144
16508.5,41.716,0.184881,2.6101,2.562,15/9-F-10,1.05449,0.0771741,0.21004,0.15791
16509,39.0768,0.162596,2.6198,2.9432,15/9-F-10,1.17363,0.0678096,0.192562,0.0844484
16509.5,37.9719,0.157643,2.6103,3.0956,15/9-F-10,1.11804,0.0693276,0.185244,0.0916269
16510,39.6568,0.163223,2.5903,3.0704,15/9-F-10,1.02726,0.0743276,0.196403,0.128854
16510.5,42.46,0.1732,2.59,2.95,15/9-F-10,1.03376,0.0750743,0.214967,0.141233
16511,47.0266,0.181328,2.5798,2.5728,15/9-F-10,1.07457,0.0744409,0.245209,0.147062
16511.5,51.7415,0.215523,2.5703,2.1823,15/9-F-10,0.971651,0.086674,0.276434,0.336141
16512,54.3992,0.244841,2.5602,1.8846,15/9-F-10,0.94001,0.0997675,0.294034,0.71059
16512.5,54.01,0.257,2.55,1.37,15/9-F-10,1.18005,0.10924,0.291457,0.937528
16513,50.7928,0.253144,2.5403,1.3711,15/9-F-10,0.988122,0.11512,0.270151,1.14575
16513.5,46.6105,0.249796,2.5606,1.4367,15/9-F-10,0.961246,0.114711,0.242454,1.10594
16514,45.0389,0.252844,2.5796,1.3319,15/9-F-10,1.0312,0.113635,0.232046,0.953075
16514.5,46.51,0.3258,2.6,1.26,15/9-F-10,0.91816,0.1422,0.241788,3.18152
16515,51.8291,0.336807,2.5799,1.3427,15/9-F-10,0.948683,0.14472,0.277014,3.54718
16515.5,56.9848,0.299195,2.57,1.5447,15/9-F-10,0.910761,0.120124,0.311158,1.83354
16516,58.5374,0.260904,2.57,1.7066,15/9-F-10,0.938804,0.0984747,0.32144,0.727168
16516.5,58.4307,0.29372,2.6098,1.9089,15/9-F-10,0.851829,0.104077,0.320733,1.1306
16517,53.8134,0.262433,2.6303,1.9023,15/9-F-10,1.02422,0.0904938,0.290155,0.400366
16517.5,52.2508,0.219197,2.659,2.1245,15/9-F-10,1.19654,0.0645475,0.279807,0.0850272
16518,51.5173,0.222912,2.6209,2.2959,15/9-F-10,1.02916,0.0774598,0.274949,0.190593
16518.5,55.4184,0.228258,2.6299,2.181,15/9-F-10,1.10998,0.0714768,0.300784,0.142732
16519,57.677,0.241223,2.58,2.3768,15/9-F-10,0.869007,0.0874046,0.315742,0.487998
16519.5,59.8906,0.219786,2.5793,1.9798,15/9-F-10,1.12792,0.0734203,0.330401,0.175608
16520,64.1483,0.24036,2.5508,1.9703,15/9-F-10,0.993742,0.084319,0.358598,0.36129
16520.5,67.5644,0.254454,2.55,1.7721,15/9-F-10,1.01651,0.0860919,0.381221,0.420978
16521,72.4728,0.260404,2.54,1.7099,15/9-F-10,1.00575,0.083837,0.413727,0.416161
16521.5,71.1044,0.260732,2.54,1.7018,15/9-F-10,1.03925,0.0862086,0.404665,0.457566
16522,69.8852,0.238444,2.54,1.7875,15/9-F-10,1.08472,0.076955,0.396591,0.267203
16522.5,66.9097,0.211357,2.5499,1.8887,15/9-F-10,1.14356,0.0653687,0.376885,0.120235
16523,65.39,0.207,2.55,2.03,15/9-F-10,1.12054,0.0655313,0.366821,0.117752
16523.5,63.5497,0.212708,2.5503,2.1532,15/9-F-10,1.03434,0.0713842,0.354634,0.16657
16524,58.6348,0.20223,2.5694,2.3246,15/9-F-10,1.10063,0.0691165,0.322085,0.130547
16524.5,52.4678,0.182614,2.5897,2.4382,15/9-F-10,1.18531,0.063961,0.281244,0.0819321
16525,47.27,0.1896,2.63,2.65,15/9-F-10,1.06161,0.0657047,0.246821,0.0842145
16525.5,49.6978,0.208288,2.6198,2.5463,15/9-F-10,1.0739,0.0735368,0.262899,0.145954
16526,55.9158,0.237502,2.6085,2.3221,15/9-F-10,1.02092,0.080818,0.304078,0.250418
16526.5,62.45,0.212166,2.5609,2.3888,15/9-F-10,0.974275,0.0701972,0.347351,0.159117
16527,69.46,0.2134,2.54,2.12,15/9-F-10,1.12008,0.0647735,0.393775,0.121905
16527.5,73.5563,0.222105,2.5401,2.0089,15/9-F-10,1.13532,0.0626626,0.420903,0.115089
16528,76.9393,0.229911,2.5505,1.9316,15/9-F-10,1.16483,0.0585997,0.443307,0.0921079
16528.5,75.5296,0.230292,2.5696,1.9888,15/9-F-10,1.17358,0.0561928,0.433971,0.0737707
16529,71.4318,0.227117,2.57,1.9204,15/9-F-10,1.16875,0.0610381,0.406833,0.0974656
16529.5,67.4819,0.240105,2.6004,2.1623,15/9-F-10,1.00546,0.0657815,0.380675,0.125208
16530,61.0535,0.20338,2.6408,2.3825,15/9-F-10,1.32073,0.0480639,0.338103,0.0267058
16530.5,56.6148,0.198808,2.6693,2.4778,15/9-F-10,1.32764,0.0456886,0.308707,0.0194899
16531,51.1929,0.207628,2.67,2.8371,15/9-F-10,1.01329,0.0579433,0.272801,0.0513108
16531.5,50.2818,0.221684,2.69,2.6674,15/9-F-10,1.17946,0.0606887,0.266767,0.0621585
16532,49.2513,0.195219,2.6898,2.3589,15/9-F-10,1.50859,0.0502095,0.259942,0.026002
16532.5,48.4607,0.208745,2.6803,3.159,15/9-F-10,0.915314,0.0600689,0.254707,0.0685691
16533,45.5808,0.250256,2.6404,2.5864,15/9-F-10,0.956482,0.0950377,0.235634,0.470517
16533.5,43.2545,0.231244,2.6502,2.0625,15/9-F-10,1.14733,0.0868971,0.220228,0.276433
16534,42.293,0.2211,2.6898,2.5242,15/9-F-10,0.944756,0.0730579,0.213861,0.139593
16534.5,45.7696,0.235388,2.6803,2.248,15/9-F-10,1.10702,0.0768385,0.236885,0.16593
16535,49.7279,0.227315,2.6603,1.8552,15/9-F-10,1.27264,0.0720328,0.263099,0.133066
16535.5,53.47,0.2245,2.65,2.43,15/9-F-10,1.05759,0.0674875,0.287881,0.106267
16536,50.806,0.209533,2.68,2.4684,15/9-F-10,1.3056,0.0568525,0.270238,0.0467748
16536.5,46.7769,0.211343,2.68,2.3827,15/9-F-10,1.24081,0.0639911,0.243556,0.0741283
16537,40.3819,0.199395,2.6603,3.2361,15/9-F-10,0.879795,0.0735179,0.201205,0.160374
16537.5,39.45,0.2211,2.6,2.81,15/9-F-10,0.782934,0.101377,0.195033,0.846673
16538,43.0563,0.21606,2.5698,2.2505,15/9-F-10,0.884795,0.101041,0.218916,0.69369
16538.5,49.0676,0.213999,2.56,2.2812,15/9-F-10,0.915785,0.0928848,0.258726,0.492273
16539,51.8489,0.226667,2.56,2.3193,15/9-F-10,0.892619,0.0948067,0.277145,0.597505
16539.5,52.59,0.2101,2.56,2.21,15/9-F-10,0.952798,0.0852304,0.282053,0.329221
16540,54.7015,0.218511,2.57,2.1799,15/9-F-10,0.95519,0.0835013,0.296036,0.3107
16540.5,56.3684,0.248724,2.57,2.1656,15/9-F-10,0.872075,0.0959066,0.307076,0.717526
16541,59.083,0.242628,2.57,2.0132,15/9-F-10,0.932506,0.0885056,0.325053,0.460814
16541.5,60.2242,0.25185,2.57,1.9304,15/9-F-10,0.973091,0.0912542,0.332611,0.496675
16542,61.3633,0.266997,2.5699,1.8506,15/9-F-10,0.912626,0.0969758,0.340154,0.759477
16542.5,61.6625,0.25736,2.56,1.9117,15/9-F-10,0.929021,0.0943697,0.342136,0.652263
16543,61.3767,0.255836,2.56,1.9784,15/9-F-10,0.946058,0.09407,0.340243,0.616491
16543.5,60.6062,0.242606,2.5501,2.1586,15/9-F-10,0.874548,0.091338,0.33514,0.622165
16544,61.7121,0.253733,2.54,2.1206,15/9-F-10,0.87305,0.0978509,0.342464,0.870209
16544.5,63.2633,0.25753,2.5398,2.198,15/9-F-10,0.841298,0.0973107,0.352737,0.943326
16545,65.5208,0.2461,2.5303,2.1122,15/9-F-10,0.907508,0.0904342,0.367687,0.610848
16545.5,68.0237,0.250153,2.53,2.1001,15/9-F-10,0.88607,0.0885248,0.384263,0.613855
16546,68.2719,0.248094,2.5301,2.1521,15/9-F-10,0.891851,0.0870544,0.385907,0.564944
16546.5,66.7142,0.246378,2.5404,2.5522,15/9-F-10,0.818424,0.0859669,0.375591,0.613191
16547,64.0567,0.221518,2.5594,2.657,15/9-F-10,0.891642,0.0727416,0.357991,0.230441
16547.5,59.4216,0.236981,2.56,2.8672,15/9-F-10,0.764354,0.087798,0.327295,0.665952
16548,58.11,0.2311,2.56,2.81,15/9-F-10,0.82115,0.0869594,0.318609,0.538626
16548.5,56.1723,0.22412,2.55,2.6511,15/9-F-10,0.856787,0.0891791,0.305777,0.533876
16549,59.0203,0.20888,2.55,2.7082,15/9-F-10,0.911947,0.0767938,0.324638,0.254071
16549.5,58.8935,0.207613,2.55,2.651,15/9-F-10,0.928436,0.0763438,0.323798,0.238137
16550,56.95,0.2085,2.56,2.58,15/9-F-10,0.927739,0.0773964,0.310927,0.244264
16550.5,52.8766,0.221646,2.5702,2.551,15/9-F-10,0.878425,0.0879518,0.283951,0.448545
16551,50.1788,0.205649,2.5797,2.6094,15/9-F-10,0.964354,0.0817867,0.266085,0.255451
16551.5,49.1882,0.194505,2.5702,2.5903,15/9-F-10,1.00188,0.0801395,0.259525,0.212956
16552,48.9,0.1938,2.57,2.54,15/9-F-10,0.985918,0.080292,0.257616,0.21983
16552.5,46.6316,0.200439,2.5601,2.4505,15/9-F-10,0.916268,0.0898705,0.242593,0.406046
16553,47.5263,0.210799,2.57,2.4889,15/9-F-10,0.911155,0.0911449,0.248519,0.4444
16553.5,48.7836,0.214228,2.57,2.4508,15/9-F-10,0.910609,0.0908528,0.256845,0.448434
16554,53.2562,0.220367,2.5998,2.4401,15/9-F-10,0.975832,0.0789724,0.286465,0.225455
16554.5,55.8774,0.175854,2.6102,2.433,15/9-F-10,1.26069,0.050246,0.303824,0.0294795
16555,54.422,0.15281,2.6298,2.7248,15/9-F-10,1.43646,0.0365,0.294185,0.00680667
16555.5,43.4492,0.145571,2.6202,3.2867,15/9-F-10,1.31896,0.0520437,0.221518,0.0276158
16556,30.2642,0.097387,2.6398,3.3298,15/9-F-10,1.68108,0.0426013,0.1342,0.00906913
