DEPTH,GR,NPHI,RHOB,ILD,WELL,PERM,SW,PHIE,VSH,HC,FORMATION,Facies
METERS,GAPI,V/V,G/C3,OHMM,,MD,V/V,V/V,V/V,,,
3056.2296,42.6657,0.1257,2.6028,2.8119,15/9-F-4,0.00992224,1,0.039481,0.30246,0,Grid Fm,
3056.382,40.3985,0.098,2.6058,2.811,15/9-F-4,0.00171257,1,0.0270748,0.281468,0,Grid Fm,
3056.5344,35.8589,0.0927,2.6012,3.4508,15/9-F-4,0.00413043,1,0.0337679,0.239434,0,Grid Fm,
3056.6868,31.5573,0.0927,2.597,4.2714,15/9-F-4,0.0104004,1,0.0424112,0.199605,0,Grid Fm,
3056.8392,28.8066,0.0931,2.5955,4.048,15/9-F-4,0.0165194,1,0.0476629,0.174135,0,Grid Fm,
3056.9916,29.6772,0.0889,2.5904,3.5513,15/9-F-4,0.014232,1,0.0459096,0.182196,0,Grid Fm,
3057.144,32.784,0.0926,2.602,3.3159,15/9-F-4,0.00709725,1,0.0387116,0.210963,0,Grid Fm,
3057.2964,34.9932,0.1089,2.5946,3.1784,15/9-F-4,0.0149188,1,0.0451305,0.231419,0,Grid Fm,
3057.4488,38.378,0.1209,2.5804,3.0936,15/9-F-4,0.0239483,1,0.0492164,0.262759,0,Grid Fm,
3057.6012,41.3885,0.131,2.5564,2.2258,15/9-F-4,0.0486338,1,0.0566291,0.290634,0,Grid Fm,
3057.7536,44.3337,0.1428,2.5569,2.2918,15/9-F-4,0.0534126,1,0.0568223,0.317905,0,Grid Fm,
3057.906,43.5897,0.1541,2.5662,2.137,15/9-F-4,0.0814353,1,0.0626848,0.311016,0,Grid Fm,
3058.0584,41.8214,0.1413,2.5716,2.0965,15/9-F-4,0.0514572,1,0.0571995,0.294643,0,Grid Fm,
3058.2108,39.1782,0.1317,2.5704,2.388,15/9-F-4,0.0457545,1,0.056577,0.270169,0,Grid Fm,
3058.3632,36.4055,0.1331,2.5724,2.8747,15/9-F-4,0.0661021,1,0.0623476,0.244495,0,Grid Fm,
3058.5156,34.3487,0.1236,2.5716,2.802,15/9-F-4,0.0552892,1,0.0605879,0.225451,0,Grid Fm,
3058.668,34.3548,0.1228,2.581,2.6707,15/9-F-4,0.0457903,1,0.0581005,0.225507,0,Grid Fm,
3058.8204,35.0254,0.1167,2.5836,2.8438,15/9-F-4,0.0291694,1,0.0523727,0.231717,0,Grid Fm,
3058.9728,35.3144,0.1124,2.5956,3.1642,15/9-F-4,0.0174361,1,0.0466411,0.234393,0,Grid Fm,
3059.1252,33.9878,0.1035,2.5923,3.1246,15/9-F-4,0.0141079,1,0.0448126,0.222109,0,Grid Fm,
3059.2776,32.6938,0.1035,2.5927,3.4405,15/9-F-4,0.0166687,1,0.0468218,0.210128,0,Grid Fm,
3059.43,32.4054,0.1085,2.5888,3.6569,15/9-F-4,0.0246529,1,0.0511528,0.207457,0,Grid Fm,
3059.5824,32.9595,0.1117,2.5866,3.204,15/9-F-4,0.0283001,1,0.0525934,0.212588,0,Grid Fm,
3059.7348,33.036,0.1109,2.5863,2.8205,15/9-F-4,0.0268785,1,0.0519737,0.213296,0,Grid Fm,
3059.8872,32.9973,0.1137,2.5783,2.8099,15/9-F-4,0.0361961,1,0.0555387,0.212938,0,Grid Fm,
3060.0396,33.4173,0.1179,2.5698,3.0221,15/9-F-4,0.0498103,1,0.0594911,0.216827,0,Grid Fm,
3060.192,35.5331,0.1223,2.561,2.68,15/9-F-4,0.0580924,1,0.0608705,0.236418,0,Grid Fm,
3060.3444,37.9652,0.1294,2.5573,2.7973,15/9-F-4,0.0633403,1,0.0612316,0.258937,0,Grid Fm,
3060.4968,39.1109,0.1276,2.5596,2.5887,15/9-F-4,0.0503219,1,0.0578079,0.269545,0,Grid Fm,
3060.6492,38.8906,0.1216,2.563,2.3688,15/9-F-4,0.0380089,1,0.0543805,0.267506,0,Grid Fm,
3060.8016,37.6157,0.1237,2.5615,2.5818,15/9-F-4,0.0488562,1,0.0579107,0.255701,0,Grid Fm,
3060.954,37.4733,0.1286,2.5562,2.6613,15/9-F-4,0.0664192,1,0.0620496,0.254382,0,Grid Fm,
3061.1064,38.5382,0.1315,2.5555,2.6623,15/9-F-4,0.0670362,1,0.0618104,0.264243,0,Grid Fm,
3061.2588,39.3562,0.1374,2.5585,2.3445,15/9-F-4,0.0712171,1,0.0623596,0.271817,0,Grid Fm,
3061.4112,39.8138,0.1381,2.5599,2.2634,15/9-F-4,0.0682337,1,0.0616094,0.276054,0,Grid Fm,
3061.5636,39.453,0.1354,2.5638,2.3788,15/9-F-4,0.0590169,1,0.0597765,0.272713,0,Grid Fm,
3061.716,36.8246,0.1373,2.5717,2.4644,15/9-F-4,0.0763736,1,0.0642341,0.248376,0,Grid Fm,
3061.8684,34.5883,0.1221,2.5861,2.7848,15/9-F-4,0.0394933,1,0.0561516,0.227669,0,Grid Fm,
3062.0208,33.4338,0.1218,2.5878,2.8691,15/9-F-4,0.0438374,1,0.0578212,0.21698,0,Grid Fm,
3062.1732,34.6488,0.1227,2.5874,2.9987,15/9-F-4,0.0395021,1,0.0561363,0.22823,0,Grid Fm,
3062.3256,36.0523,0.1183,2.5806,2.9782,15/9-F-4,0.0289168,1,0.051983,0.241225,0,Grid Fm,
3062.478,35.8615,0.1245,2.5717,2.9236,15/9-F-4,0.0478184,1,0.0581907,0.239458,0,Grid Fm,
3062.6304,35.7155,0.1217,2.5687,2.8729,15/9-F-4,0.0461027,1,0.0577657,0.238106,0,Grid Fm,
3062.7828,35.1607,0.1242,2.5637,2.8198,15/9-F-4,0.0599169,1,0.0614131,0.232969,0,Grid Fm,
3062.9352,34.3606,0.1171,2.5746,2.8978,15/9-F-4,0.0388637,1,0.0560193,0.225561,0,Grid Fm,
3063.0876,33.5257,0.1169,2.5719,2.9448,15/9-F-4,0.0451883,1,0.0581843,0.217831,0,Grid Fm,
3063.24,33.6331,0.121,2.5695,2.9526,15/9-F-4,0.0550894,1,0.0607689,0.218825,0,Grid Fm,
3063.3924,34.2113,0.122,2.5588,2.9188,15/9-F-4,0.0686822,1,0.0636264,0.224179,0,Grid Fm,
3063.5448,34.5536,0.1203,2.5647,2.897,15/9-F-4,0.0546726,1,0.0603713,0.227348,0,Grid Fm,
3063.6972,33.87,0.1244,2.5689,2.7727,15/9-F-4,0.0632838,1,0.0625924,0.221019,0,Grid Fm,
3063.8496,34.973,0.1229,2.573,2.8372,15/9-F-4,0.0484277,1,0.0586344,0.231231,0,Grid Fm,
3064.002,36.8391,0.1211,2.5642,2.4975,15/9-F-4,0.0451412,1,0.0571455,0.24851,0,Grid Fm,
3064.1544,37.7713,0.1401,2.5561,2.7041,15/9-F-4,0.098357,1,0.0675951,0.257142,0,Grid Fm,
3064.3068,39.6634,0.1577,2.5405,2.2814,15/9-F-4,0.197255,1,0.0780673,0.274661,0,Grid Fm,
3064.4592,42.9642,0.1699,2.5279,1.3649,15/9-F-4,0.268005,1,0.0819862,0.305224,0,Grid Fm,
3064.6116,47.8528,0.1815,2.5327,1.4607,15/9-F-4,0.25032,1,0.0783698,0.350489,0,Grid Fm,
3064.764,52.8199,0.1861,2.5523,1.4816,15/9-F-4,0.143578,1,0.0670389,0.396481,0,Grid Fm,
3064.9164,53.7953,0.1441,2.5818,1.5638,15/9-F-4,0.00673207,1,0.0337362,0.405512,0,Grid Fm,
3065.0688,47.6376,0.116,2.6101,2.2374,15/9-F-4,0.000833686,1,0.0220895,0.348496,0,Grid Fm,
3065.2212,35.7264,0.0897,2.6297,3.3238,15/9-F-4,0.000911056,1,0.0241511,0.238207,0,Grid Fm,
3065.3736,25.3104,0.0748,2.64,4.3553,15/9-F-4,0.00313723,1,0.0335182,0.141763,0,Grid Fm,
3065.526,19.8554,0.0664,2.6349,6.0526,15/9-F-4,0.00590089,1,0.039563,0.0912537,0,Grid Fm,
3065.6784,18.3976,0.0616,2.6328,6.095,15/9-F-4,0.00569017,1,0.0395026,0.0777556,0,Grid Fm,
3065.8308,19.3785,0.0578,2.6285,5.7691,15/9-F-4,0.00414339,1,0.0366522,0.086838,0,Grid Fm,
3065.9832,23.8482,0.068,2.6113,5.4163,15/9-F-4,0.00621181,1,0.0392851,0.128224,0,Grid Fm,
3066.1356,31.7612,0.0935,2.5794,4.9425,15/9-F-4,0.018336,1,0.0480559,0.201493,0,Grid Fm,
3066.288,41.3329,0.1209,2.5541,2.7566,15/9-F-4,0.0356797,1,0.0528795,0.290119,0,Grid Fm,
3066.4404,48.286,0.1399,2.5422,2.0982,15/9-F-4,0.0469345,1,0.0538762,0.3545,0,Grid Fm,
3066.5928,49.2664,0.1548,2.5462,2.1874,15/9-F-4,0.0650549,1,0.0575667,0.363578,0,Grid Fm,
3066.7452,47.431,0.1466,2.5477,2.2298,15/9-F-4,0.0566706,1,0.0564861,0.346583,0,Grid Fm,
3066.8976,44.4246,0.1474,2.5602,2.6789,15/9-F-4,0.0607529,1,0.0584397,0.318746,0,Grid Fm,
3067.05,42.1534,0.1356,2.5686,1.9045,15/9-F-4,0.038846,1,0.053631,0.297717,0,Grid Fm,
3067.2024,38.1258,0.1232,2.5754,2.3771,15/9-F-4,0.0312278,1,0.0522799,0.260424,0,Grid Fm,
3067.3548,36.1899,0.1288,2.5681,3.2271,15/9-F-4,0.0597435,1,0.0610335,0.242499,0,Grid Fm,
3067.5072,38.8646,0.1373,2.5565,2.9071,15/9-F-4,0.0773008,1,0.0636821,0.267265,0,Grid Fm,
3067.6596,45.1473,0.1465,2.5446,2.0377,15/9-F-4,0.0762708,1,0.0612006,0.325438,0,Grid Fm,
3067.812,49.4702,0.1585,2.5392,1.6961,15/9-F-4,0.0860271,1,0.0611739,0.365465,0,Grid Fm,
3067.9644,49.2283,0.1678,2.5376,2.0733,15/9-F-4,0.126588,1,0.0667614,0.363225,0,Grid Fm,
3068.1168,45.9624,0.1644,2.5444,1.9838,15/9-F-4,0.136447,1,0.0692977,0.332985,0,Grid Fm,
3068.2692,44.643,0.15,2.5508,1.8745,15/9-F-4,0.0779857,1,0.0616927,0.320769,0,Grid Fm,
3068.4216,41.9456,0.1415,2.5518,2.2009,15/9-F-4,0.0733125,1,0.0618358,0.295793,0,Grid Fm,
3068.574,40.3027,0.141,2.5404,2.6487,15/9-F-4,0.108418,1,0.0680966,0.280581,0,Grid Fm,
3068.7264,38.2059,0.1507,2.5284,2.6712,15/9-F-4,0.208152,1,0.0796557,0.261166,0,Grid Fm,
3068.8788,39.911,0.1527,2.5206,1.6647,15/9-F-4,0.226715,1,0.0804066,0.276954,0,Grid Fm,
3069.0312,42.9052,0.1565,2.5191,1.6637,15/9-F-4,0.210215,1,0.0777056,0.304678,0,Grid Fm,
3069.1836,45.0701,0.1606,2.5189,1.9263,15/9-F-4,0.20202,1,0.0760271,0.324723,0,Grid Fm,
3069.336,46.4347,0.1583,2.5134,2.0225,15/9-F-4,0.193752,1,0.0746947,0.337358,0,Grid Fm,
3069.4884,46.3365,0.164,2.5131,1.9065,15/9-F-4,0.226768,1,0.0773998,0.336449,0,Grid Fm,
3069.6408,46.5361,0.1618,2.5115,1.8254,15/9-F-4,0.218659,1,0.0766809,0.338297,0,Grid Fm,
3069.7932,46.1453,0.157,2.5191,2.0687,15/9-F-4,0.169941,1,0.0726798,0.334679,0,Grid Fm,
3069.9456,45.5036,0.1603,2.5206,2.1428,15/9-F-4,0.188012,1,0.0746247,0.328737,0,Grid Fm,
3070.098,45.5562,0.157,2.5239,2.1324,15/9-F-4,0.160415,1,0.0720148,0.329224,0,Grid Fm,
3070.2504,45.5762,0.1655,2.5245,1.956,15/9-F-4,0.197061,1,0.0753747,0.329409,0,Grid Fm,
3070.4028,46.2456,0.1616,2.5198,1.9208,15/9-F-4,0.187651,1,0.0742526,0.335607,0,Grid Fm,
3070.5552,46.2763,0.1659,2.5184,1.9987,15/9-F-4,0.214754,1,0.0764978,0.335892,0,Grid Fm,
3070.7076,46.9886,0.1611,2.5222,2.0486,15/9-F-4,0.16709,1,0.0720281,0.342487,0,Grid Fm,
3070.86,46.3217,0.1619,2.5289,2.1444,15/9-F-4,0.155418,1,0.0711734,0.336312,0,Grid Fm,
3071.0124,45.4587,0.1542,2.5304,2.1437,15/9-F-4,0.130096,1,0.0687802,0.328321,0,Grid Fm,
3071.1648,43.6359,0.1536,2.5321,2.0285,15/9-F-4,0.141888,1,0.0708969,0.311444,0,Grid Fm,
3071.3172,43.3858,0.1523,2.5356,2.1094,15/9-F-4,0.129421,1,0.0695664,0.309128,0,Grid Fm,
3071.4696,41.8005,0.1509,2.5436,2.2198,15/9-F-4,0.121949,1,0.0692977,0.294449,0,Grid Fm,
3071.622,41.382,0.1446,2.5396,2.2489,15/9-F-4,0.112007,1,0.0681661,0.290574,0,Grid Fm,
3071.7744,41.3607,0.1545,2.5417,2.2116,15/9-F-4,0.149836,1,0.0727285,0.290377,0,Grid Fm,
3071.9268,43.1963,0.1583,2.54,2.2374,15/9-F-4,0.149587,1,0.0719226,0.307373,0,Grid Fm,
3072.0792,43.0295,0.1521,2.5471,2.1573,15/9-F-4,0.107462,1,0.0668921,0.305829,0,Grid Fm,
3072.2316,40.9143,0.148,2.5488,2.0274,15/9-F-4,0.109782,1,0.0680467,0.286243,0,Grid Fm,
3072.384,38.6721,0.1493,2.5504,2.5082,15/9-F-4,0.139555,1,0.0726943,0.265482,0,Grid Fm,
3072.5364,37.5215,0.1357,2.5591,2.4231,15/9-F-4,0.080322,1,0.0647092,0.254829,0,Grid Fm,
3072.6888,37.6056,0.1323,2.5604,2.6174,15/9-F-4,0.0670585,1,0.0621364,0.255607,0,Grid Fm,
3072.8412,38.6817,0.1324,2.5642,2.6451,15/9-F-4,0.0558057,1,0.0592949,0.265571,0,Grid Fm,
3072.9936,40.2333,0.1337,2.5569,2.6428,15/9-F-4,0.0591515,1,0.059542,0.279938,0,Grid Fm,
3073.146,42.1461,0.1362,2.5531,2.5467,15/9-F-4,0.0586392,1,0.0587729,0.297649,0,Grid Fm,
3073.2984,43.3276,0.1393,2.5499,2.522,15/9-F-4,0.0628108,1,0.0592624,0.308589,0,Grid Fm,
3073.4508,45.3599,0.1471,2.5495,2.6006,15/9-F-4,0.0674794,1,0.0594802,0.327406,0,Grid Fm,
3073.6032,46.7406,0.144,2.5551,2.337,15/9-F-4,0.045467,1,0.054021,0.340191,0,Grid Fm,
3073.7556,47.9428,0.1525,2.5508,2.2134,15/9-F-4,0.0607732,1,0.057185,0.351322,0,Grid Fm,
3073.908,46.9417,0.1553,2.5472,2.1548,15/9-F-4,0.0810589,1,0.0613505,0.342053,0,Grid Fm,
3074.0604,46.3525,0.1524,2.544,2.1855,15/9-F-4,0.0835546,1,0.0619925,0.336597,0,Grid Fm,
3074.2128,45.7508,0.149,2.551,2.3381,15/9-F-4,0.066595,1,0.059164,0.331026,0,Grid Fm,
3074.3652,46.1514,0.1494,2.5486,2.2693,15/9-F-4,0.0690202,1,0.059489,0.334735,0,Grid Fm,
3074.5176,45.7534,0.1485,2.548,1.9934,15/9-F-4,0.070658,1,0.0599468,0.33105,0,Grid Fm,
3074.67,43.9712,0.1523,2.5417,2.1296,15/9-F-4,0.107827,1,0.0665675,0.314548,0,Grid Fm,
3074.8224,44.891,0.149,2.5429,2.2115,15/9-F-4,0.0879417,1,0.0632667,0.323065,0,Grid Fm,
3074.9748,45.3996,0.1532,2.5333,2.4783,15/9-F-4,0.119122,1,0.0674708,0.327774,0,Grid Fm,
3075.1272,46.9058,0.1509,2.5328,2.3355,15/9-F-4,0.0992747,1,0.0641918,0.34172,0,Grid Fm,
3075.2796,45.5514,0.1529,2.5347,2.2093,15/9-F-4,0.113023,1,0.0666254,0.32918,0,Grid Fm,
3075.432,44.4813,0.1517,2.5457,2.1446,15/9-F-4,0.0928129,1,0.0641885,0.319271,0,Grid Fm,
3075.5844,43.4719,0.1528,2.5508,2.2759,15/9-F-4,0.0998513,1,0.0656362,0.309925,0,Grid Fm,
3075.7368,41.8632,0.1477,2.5545,2.2525,15/9-F-4,0.0901692,1,0.0647772,0.29503,0,Grid Fm,
3075.8892,41.4477,0.1444,2.5521,2.3998,15/9-F-4,0.084977,1,0.0640839,0.291182,0,Grid Fm,
3076.0416,41.439,0.1415,2.55,2.6981,15/9-F-4,0.0801412,1,0.0632581,0.291102,0,Grid Fm,
3076.194,41.5898,0.1472,2.5461,2.566,15/9-F-4,0.103328,1,0.0668746,0.292498,0,Grid Fm,
3076.3464,41.9924,0.1445,2.5467,2.3065,15/9-F-4,0.0903355,1,0.0647548,0.296226,0,Grid Fm,
3076.4988,42.6958,0.1501,2.5481,2.4262,15/9-F-4,0.100861,1,0.0660867,0.302739,0,Grid Fm,
3076.6512,44.1386,0.1475,2.5498,2.4265,15/9-F-4,0.0760204,1,0.0615308,0.316098,0,Grid Fm,
3076.8036,44.6135,0.1513,2.5462,2.394,15/9-F-4,0.089325,1,0.0635935,0.320495,0,Grid Fm,
3076.956,45.2807,0.1482,2.547,2.4064,15/9-F-4,0.0749751,1,0.0609184,0.326673,0,Grid Fm,
3077.1084,45.798,0.1462,2.5475,2.584,15/9-F-4,0.0660754,1,0.059044,0.331463,0,Grid Fm,
3077.2608,44.5069,0.1454,2.5509,2.2527,15/9-F-4,0.066841,1,0.0596635,0.319508,0,Grid Fm,
3077.4132,42.648,0.141,2.5509,2.5744,15/9-F-4,0.0691133,1,0.0607794,0.302296,0,Grid Fm,
3077.5656,40.5111,0.1439,2.5488,2.6944,15/9-F-4,0.0966893,1,0.0663068,0.28251,0,Grid Fm,
3077.718,39.2638,0.139,2.5477,2.5547,15/9-F-4,0.0947312,1,0.0664761,0.270961,0,Grid Fm,
3077.8704,38.7891,0.1454,2.5456,2.6233,15/9-F-4,0.127793,1,0.071239,0.266566,0,Grid Fm,
3078.0228,37.9696,0.1431,2.5449,2.6698,15/9-F-4,0.127746,1,0.0715597,0.258978,0,Grid Fm,
3078.1752,38.304,0.1344,2.546,2.5947,15/9-F-4,0.0933361,1,0.066615,0.262074,0,Grid Fm,
3078.3276,38.4286,0.1361,2.5508,2.53,15/9-F-4,0.0870509,1,0.0655454,0.263228,0,Grid Fm,
3078.48,39.5473,0.1405,2.5564,2.6358,15/9-F-4,0.0825865,1,0.0643766,0.273586,0,Grid Fm,
3078.6324,41.4479,0.1407,2.5565,2.5421,15/9-F-4,0.0671272,1,0.0608124,0.291184,0,Grid Fm,
3078.7848,43.6577,0.1491,2.5513,2.5698,15/9-F-4,0.0829621,1,0.0629185,0.311645,0,Grid Fm,
3078.9372,46.2815,0.1491,2.5472,2.5798,15/9-F-4,0.0699383,1,0.0596159,0.33594,0,Grid Fm,
3079.0896,47.7715,0.1527,2.5495,2.399,15/9-F-4,0.064368,1,0.0579829,0.349736,0,Grid Fm,
3079.242,47.1306,0.1524,2.5487,2.325,15/9-F-4,0.0691874,1,0.0591591,0.343802,0,Grid Fm,
3079.3944,45.8028,0.1564,2.5494,2.4244,15/9-F-4,0.0929984,1,0.0637013,0.331507,0,Grid Fm,
3079.5468,45.0373,0.1506,2.54,2.5149,15/9-F-4,0.0975924,1,0.0646901,0.324419,0,Grid Fm,
3079.6992,44.1786,0.1517,2.5383,2.3711,15/9-F-4,0.112555,1,0.0671217,0.316469,0,Grid Fm,
3079.8516,43.7955,0.1446,2.5346,2.4769,15/9-F-4,0.10265,1,0.0659131,0.312921,0,Grid Fm,
3080.004,43.7659,0.1475,2.533,2.4336,15/9-F-4,0.116159,1,0.0677611,0.312647,0,Grid Fm,
3080.1564,45.2629,0.157,2.5256,2.413,15/9-F-4,0.158134,1,0.0719151,0.326508,0,Grid Fm,
3080.3088,47.0465,0.1581,2.5111,2.4132,15/9-F-4,0.193496,1,0.0743883,0.343023,0,Grid Fm,
3080.4612,47.4183,0.1453,2.5093,2.2536,15/9-F-4,0.136262,1,0.068651,0.346466,0,Grid Fm,
3080.6136,48.2153,0.1683,2.5141,2.102,15/9-F-4,0.218451,1,0.0758588,0.353845,0,Grid Fm,
3080.766,50.5115,0.1716,2.5222,1.8804,15/9-F-4,0.17129,1,0.070807,0.375106,0,Grid Fm,
3080.9184,52.0545,0.1638,2.5296,1.8727,15/9-F-4,0.102245,1,0.0624905,0.389394,0,Grid Fm,
3081.0708,52.1435,0.1641,2.5327,2.0368,15/9-F-4,0.0949484,1,0.0614339,0.390218,0,Grid Fm,
3081.2232,49.6907,0.1736,2.5356,2.0988,15/9-F-4,0.156512,1,0.0697754,0.367506,0,Grid Fm,
3081.3756,49.6902,0.1756,2.5341,2.3452,15/9-F-4,0.172416,1,0.0712925,0.367502,0,Grid Fm,
3081.528,50.8716,0.1765,2.5337,2.3442,15/9-F-4,0.161396,1,0.0697111,0.378441,0,Grid Fm,
3081.6804,53.006,0.1581,2.5405,1.9964,15/9-F-4,0.0583372,1,0.0548093,0.398204,0,Grid Fm,
3081.8328,51.8335,0.1619,2.5429,2.3477,15/9-F-4,0.0701994,1,0.0575664,0.387347,0,Grid Fm,
3081.9852,50.3436,0.1583,2.5371,2.7585,15/9-F-4,0.0831887,1,0.0603743,0.373552,0,Grid Fm,
3082.1376,50.7406,0.1845,2.5416,1.9567,15/9-F-4,0.19262,1,0.0725683,0.377228,0,Grid Fm,
3082.29,52.6503,0.1798,2.5175,1.9306,15/9-F-4,0.202125,1,0.0724161,0.39491,0,Grid Fm,
3082.4424,58.235,0.1998,2.5297,1.7002,15/9-F-4,0.211452,1,0.0702986,0.44662,0,Grid Fm,
3082.5948,61.6762,0.2047,2.5132,1.5123,15/9-F-4,0.246692,1,0.0708559,0.478483,0,Grid Fm,
3082.7472,64.5913,0.2092,2.5252,1.2901,15/9-F-4,0.186408,1,0.0650243,0.505475,0,Grid Fm,
3082.8996,65.1921,0.211,2.5161,1.4893,15/9-F-4,0.221307,1,0.0672132,0.511038,0,Grid Fm,
3083.052,63.2002,0.1972,2.5086,1.4232,15/9-F-4,0.187501,1,0.0658572,0.492594,0,Grid Fm,
3083.2044,62.0851,0.1939,2.5061,2.0292,15/9-F-4,0.196106,1,0.0671154,0.482269,0,Grid Fm,
3083.3568,60.473,0.1905,2.4918,2.0939,15/9-F-4,0.273054,1,0.0731567,0.467343,0,Grid Fm,
3083.5092,61.4966,0.1851,2.4939,1.6485,15/9-F-4,0.209606,1,0.0684333,0.47682,0,Grid Fm,
3083.6616,61.2627,0.1961,2.4818,1.7007,15/9-F-4,0.368232,1,0.0777046,0.474655,0,Grid Fm,
3083.814,62.9641,0.1988,2.4804,1.4799,15/9-F-4,0.366867,1,0.076597,0.490408,0,Grid Fm,
3083.9664,64.7461,0.2178,2.4792,1.491,15/9-F-4,0.534353,1,0.0820638,0.506908,0,Grid Fm,
3084.1188,71.054,0.2191,2.4858,1.5789,15/9-F-4,0.34298,1,0.0703115,0.565315,0,Grid Fm,
3084.2712,75.1956,0.2193,2.4845,1.6009,15/9-F-4,0.274709,1,0.064236,0.603663,0,Grid Fm,
3084.4236,80.0666,0.2241,2.492,1.4581,15/9-F-4,0.186499,1,0.0558577,0.648765,0,Grid Fm,
3084.576,80.1605,0.2254,2.4959,1.5688,15/9-F-4,0.173551,1,0.0549111,0.649634,0,Grid Fm,
3084.7284,78.9335,0.2203,2.527,2.0204,15/9-F-4,0.0629944,1,0.0444646,0.638273,0,Grid Fm,
3084.8808,71.6,0.211,2.5503,1.6554,15/9-F-4,0.0574752,1,0.0470296,0.57037,0,Grid Fm,
3085.0332,61.5697,0.1773,2.587,1.0009,15/9-F-4,0.0150815,1,0.038109,0.477497,0,Grid Fm,
3085.1856,46.5572,0.1385,2.5943,1.8345,15/9-F-4,0.0141039,1,0.0416957,0.338493,0,Grid Fm,
3085.338,34.6613,0.1193,2.5911,4.0834,15/9-F-4,0.0311225,1,0.0532359,0.228345,0,Grid Fm,
3085.4904,26.0861,0.1019,2.5865,3.9349,15/9-F-4,0.0431471,1,0.0597912,0.148945,0,Grid Fm,
3085.6428,23.8154,0.096,2.5914,4.139,15/9-F-4,0.0400587,1,0.0594538,0.12792,0,Grid Fm,
3085.7952,25.16,0.0918,2.6032,4.3915,15/9-F-4,0.0220717,1,0.0517463,0.14037,0,Grid Fm,
3085.9476,27.9981,0.0909,2.6136,4.3788,15/9-F-4,0.0108197,1,0.0435595,0.166649,0,Grid Fm,
3086.1,30.2684,0.0932,2.612,5.0908,15/9-F-4,0.00850505,1,0.0408245,0.18767,0,Grid Fm,
3086.2524,30.7303,0.0953,2.6139,5.0558,15/9-F-4,0.00876145,1,0.0409985,0.191947,0,Grid Fm,
3086.4048,31.0089,0.0983,2.6089,5.0107,15/9-F-4,0.0113436,1,0.0433589,0.194527,0,Grid Fm,
3086.5572,30.6252,0.1036,2.6,4.5722,15/9-F-4,0.0200362,1,0.0492982,0.190974,0,Grid Fm,
3086.7096,31.3036,0.0992,2.6032,4.6456,15/9-F-4,0.0127154,1,0.0444059,0.197256,0,Grid Fm,
3086.862,34.329,0.0972,2.6017,4.5517,15/9-F-4,0.00705798,1,0.0383508,0.225268,0,Grid Fm,
3087.0144,34.5348,0.1004,2.615,4.5427,15/9-F-4,0.00576047,1,0.0366179,0.227174,0,Grid Fm,
3087.1668,32.6819,0.0959,2.6101,4.412,15/9-F-4,0.0065843,1,0.0380918,0.210018,0,Grid Fm,
3087.3192,27.6232,0.0934,2.6188,5.274,15/9-F-4,0.0124475,1,0.0450205,0.163178,0,Grid Fm,
3087.4716,25.9342,0.0828,2.6205,5.0405,15/9-F-4,0.00785998,1,0.0409841,0.147539,0,Grid Fm,
3087.624,25.6194,0.0855,2.6197,5.4501,15/9-F-4,0.0103122,1,0.0435995,0.144624,0,Grid Fm,
3087.7764,28.6497,0.098,2.6071,5.2118,15/9-F-4,0.0172833,1,0.0481817,0.172682,0,Grid Fm,
3087.9288,28.9083,0.0997,2.5938,4.4335,15/9-F-4,0.0230774,1,0.0513127,0.175077,0,Grid Fm,
3088.0812,27.773,0.0777,2.5868,4.944,15/9-F-4,0.0123582,1,0.0449155,0.164565,0,Grid Fm,
3088.2336,22.8615,-0.7576,2.5916,5.1978,15/9-F-4,6.45E-06,1,0.00857544,0.119088,0,Grid Fm,
3088.386,21.1017,-1.593,2.5986,5.3657,15/9-F-4,3.71E-06,1,0.00764672,0.102794,0,Grid Fm,
3088.5384,20.0546,-2.4283,2.6076,5.3904,15/9-F-4,1.44E-06,1,0.00622031,0.0930981,0,Grid Fm,
3088.6908,19.6934,0.0931,2.607,5.5307,15/9-F-4,0.045846,1,0.0624412,0.0897537,0,Grid Fm,
3088.8432,17.8868,0.0855,2.605,5.7616,15/9-F-4,0.0415511,1,0.0615875,0.0730259,0,Grid Fm,
3088.9956,17.4572,0.0856,2.5985,5.7702,15/9-F-4,0.0482613,1,0.0637922,0.0690481,0,Grid Fm,
3089.148,18.1256,0.0914,2.6092,5.8441,15/9-F-4,0.0493873,1,0.0639302,0.075237,0,Grid Fm,
3089.3004,20.8569,0.0908,2.6209,5.9996,15/9-F-4,0.0287725,1,0.0560031,0.100527,0,Grid Fm,
3089.4528,23.6316,0.0952,2.6162,5.7702,15/9-F-4,0.0266736,1,0.0543636,0.126219,0,Grid Fm,
3089.6052,26.0114,0.1023,2.6039,5.2167,15/9-F-4,0.0338498,1,0.0566725,0.148254,0,Grid Fm,
3089.7576,28.886,0.1137,2.5679,4.8266,15/9-F-4,0.0702502,1,0.0657218,0.17487,0,Grid Fm,
3089.91,32.4808,0.1293,2.5375,4.4102,15/9-F-4,0.154284,0.995721,0.0767117,0.208156,0,Grid Fm,
3090.0624,38.3295,0.1438,2.5052,3.6096,15/9-F-4,0.274847,0.991407,0.0843483,0.26231,0,Grid Fm,
3090.2148,44.4308,0.1528,2.4965,2.7299,15/9-F-4,0.267788,1,0.0812554,0.318804,0,Grid Fm,
