MD_ft,Deviation,Azimuth,TVD_ft,WellName,DL,CF,North,East,Res
478.6745407,0.0,0.0,478.6745407,15/9-F-12,1e-06,1.0000000000000835,0.0,0.0,0.0
570.8661417,0.0020943951023931952,2.9009117497397754,570.8661417,15/9-F-12,0.0020953951023706353,1.0000003658902135,-0.09376002442028634,0.023012320104041594,0.09654278355145747
669.2913386,0.0013962634015954637,2.788861611761739,669.2913386,15/9-F-12,0.000724923372123613,1.000000043792827,-0.25834287732465777,0.07131860779042076,0.26800631724186474
767.7165354,0.002617993877991494,1.976934443733977,767.7165354,15/9-F-12,0.0019433844736286253,1.00000031472872,-0.37372550520934505,0.21341421891571705,0.43036772890097813
866.1417323,0.004363323129985824,1.6432274907526614,866.1417323,15/9-F-12,0.0020762094810561674,1.000000359220639,-0.4401644414470191,0.5459386920124782,0.7012801087658639
964.5669291,0.005934119456780721,1.4620623143956497,964.5669291,15/9-F-12,0.0018216824458455085,1.0000002765440028,-0.42401272289376235,1.050412665637256,1.132763681138722
1062.992126,0.006283185307179586,1.422617873300578,1062.992126,15/9-F-12,0.00042508652533941317,1.0000000150582131,-0.34667072562316076,1.6465411509408718,1.682640292440954
1161.417323,0.008028514559173916,1.3850932943827,1161.417323,15/9-F-12,0.001766558119224202,1.0000002600607134,-0.22806969309226488,2.340669486132391,2.3517545425104363
1259.84252,0.011344640137963142,1.1679743354346053,1259.84252,15/9-F-12,0.003909109324539682,1.0000012734299217,0.06373847142730521,3.242578415311995,3.2432047996059605
1358.267717,0.019024088846738195,0.6782349473249965,1358.234908,15/9-F-12,0.010475146880120398,1.000009144158851,1.0115815422172778,4.343559895566367,4.459799298502926
1456.692913,0.050789081233034994,0.4839798015780276,1456.594488,15/9-F-12,0.03233285515756398,1.000087126901929,3.952263189586081,6.0935966822513805,7.263078193555552
1555.11811,0.08464846872172498,0.4539601384437251,1554.790026,15/9-F-12,0.033917465799285014,1.0000958772368667,9.903664441326399,9.081023515180789,13.436798630985708
1653.543307,0.11327186845443199,0.4876449930072157,1652.755906,15/9-F-12,0.02881319892486102,1.0000691891134457,18.55776458618365,13.512242905772002,22.955856219727416
1751.968504,0.13421581947836395,0.5309291584566751,1750.426509,15/9-F-12,0.021610802235580467,1.0000389207154747,29.151040865413368,19.45312529404869,35.04578815268615
1850.393701,0.1213003830136059,0.5590289594137837,1848.031496,15/9-F-12,0.013402233849723444,1.0000149685915458,39.87831676722706,25.945836051727145,47.57590310872098
1948.818898,0.09669124056048586,0.5246459731494955,1945.866142,15/9-F-12,0.024889148836439928,1.0000516256755403,49.03917109461491,31.484186143405044,58.2760180413821
2047.244094,0.08552113334772216,0.3101450080793923,2043.897638,15/9-F-12,0.022423129755786007,1.0000419018358155,57.15455447350662,35.1470765527467,67.09664736236581
2145.669291,0.08866272600131195,0.0066322511575784525,2141.961942,15/9-F-12,0.0264833857530225,1.0000584515763653,65.51558865009979,36.45897530973957,74.97699138272543
2244.094488,0.10384709049366261,5.8410934076494225,2239.927822,15/9-F-12,0.04525899497382089,1.000170733024809,74.48558132339294,34.304968237407685,82.0056868202037
2342.519685,0.11152653920243766,5.588195199035445,2337.795276,15/9-F-12,0.02816083357675415,1.000066091286904,83.30388512397103,28.614613146941625,88.08140190923898
2440.944882,0.11868238913561441,5.301263070007577,2435.564304,15/9-F-12,0.0335989186097839,1.000094084565414,90.74780152409235,20.260877255751268,92.98207692146201
2539.370079,0.1473057888683214,5.030038904247657,2533.136483,15/9-F-12,0.045719727784711464,1.0001742275444867,96.24123229314004,8.551572125055854,96.62041284900502
2637.795276,0.19442967867216832,4.85986930217821,2630.11811,15/9-F-12,0.05513913480227716,1.0002534374023608,99.8953854865633,-7.7193063667096755,100.19319204562856
2736.220472,0.2293362637120549,4.751484355629363,2726.345144,15/9-F-12,0.04164299989253664,1.0001445366847326,101.73011829133578,-28.30629380774932,105.5948068642573
2834.645669,0.2584832622203602,4.647113666360101,2821.883202,15/9-F-12,0.038498961269020686,1.0001235324778786,101.34679659562966,-52.04089998503389,113.9272945849599
2929.790026,0.26162485487395,4.608367356965828,2913.812336,15/9-F-12,0.010446801803172992,1.000009094738249,99.27595059321511,-76.41341780516422,125.27858870075555
2962.598425,0.2532472744643772,4.59248486077268,2945.538058,15/9-F-12,0.009303199960337457,1.0000072125232158,98.34374790808843,-84.71404220222938,129.79969837734888
2995.406824,0.2457423586808016,4.573635304851141,2977.329396,15/9-F-12,0.008831639541272227,1.0000064998721134,97.30015167665042,-92.74704082304342,134.4222195090174
3028.215223,0.24102996970041693,4.555483880630399,3009.186352,15/9-F-12,0.006430542608484475,1.0000034460041032,96.13631054122219,-100.56709707705204,139.12559512535253
3061.023622,0.2405063709248186,4.547455366071226,3041.043307,15/9-F-12,0.0019856959087329214,1.0000003285824832,94.88288796400028,-108.2890912718745,143.97669852055017
3093.832021,0.24190263432641407,4.547106300220826,3072.900262,15/9-F-12,0.0013997508791922908,1.0000001632752422,93.59479907866914,-116.0195330747922,149.0654838299908
3126.64042,0.24364796357840843,4.547978964846823,3104.757218,15/9-F-12,0.0017588919064281247,1.0000002578084746,92.30053944018805,-123.79966895016831,154.42068389021264
3159.448819,0.24661502330679877,4.561941598862778,3136.581365,15/9-F-12,0.004504868426735143,1.0000016911567273,91.05260754786845,-131.6631419709165,160.08048068056226
3192.257218,0.25185101106278174,4.594230190024674,3168.372703,15/9-F-12,0.00953169032777343,1.0000075711621617,89.97048665410162,-139.6819799930007,166.1497637781677
3225.065617,0.2565634000431664,4.62302812268258,3200.131234,15/9-F-12,0.008640798258296117,1.0000062219960006,89.11709865377806,-147.88749180525124,172.66316197995295
3257.874016,0.26022859147235455,4.639085151800928,3231.824147,15/9-F-12,0.005502592486210673,1.000002523217979,88.43648415940356,-156.24308883182846,179.53527379929292
3290.682415,0.26249751949994715,4.65060432486409,3263.51706,15/9-F-12,0.0037436578531830408,1.000001167916147,87.86452151772698,-164.70124603476054,186.67264016706315
3323.490814,0.26406831582674206,4.668581216159632,3295.209974,15/9-F-12,0.004936097233487968,1.000002030426272,87.41417423483999,-173.227473560108,194.0334905452584
3356.299213,0.2642428487519415,4.679053191671597,3326.870079,15/9-F-12,0.0027407255546224216,1.0000006259651841,87.08386587157202,-181.78707446160573,201.56919441335108
3389.107612,0.2630211182755455,4.688128903781969,3358.562992,15/9-F-12,0.00266293921488948,1.0000005909375242,86.83760664287549,-190.33294255161942,209.20659393962904
3421.91601,0.2537708732399755,4.69982260977033,3390.288714,15/9-F-12,0.00972174313944286,1.000007876098578,86.68239293359179,-198.71487283129323,216.79815019748358
3454.724409,0.2483603525587931,4.70610579507751,3422.047244,15/9-F-12,0.005632170482259209,1.0000026434537472,86.60530499341473,-206.86525717880883,224.2625993799615
3487.532808,0.24696408915719764,4.706280328002709,3453.871391,15/9-F-12,0.0013979187526710686,1.0000001628481017,86.55547213578137,-214.9076933968476,231.68333223993798
3520.341207,0.24818581963359368,4.698775412219135,3485.66273,15/9-F-12,0.0022089182117615057,1.0000004066101706,86.47611954559169,-222.9470624864964,239.13074232105998
3553.149606,0.2509783464367846,4.6762606648684075,3517.454068,15/9-F-12,0.006223707688327335,1.0000032278906188,86.27410787645196,-231.04769097602878,246.62979786561104
3585.958005,0.25464353786597266,4.639434217651327,3549.245407,15/9-F-12,0.009914011668019496,1.0000081907161174,85.82575085796698,-239.2403451408632,254.1692393926794
3618.766404,0.25603980126756815,4.59859351315466,3580.971129,15/9-F-12,0.010409748289217974,1.0000090303361424,85.0528149083096,-247.48917107749506,261.6961427389651
3651.574803,0.25865779514555964,4.554611216004402,3612.69685,15/9-F-12,0.011496365978327127,1.000011014014794,83.92179221545938,-255.76058117640255,269.17715744904126
3684.383202,0.2642428487519415,4.513246912732137,3644.389764,15/9-F-12,0.012062594493445248,1.0000121256919292,82.41491369270405,-264.1042327051828,276.6645328403502
3717.191601,0.2741912254883092,4.474849669188261,3676.01706,15/9-F-12,0.014256675952526398,1.0000169380783726,80.52210723862378,-272.62114180258493,284.264131947549
3750.0,0.2867575961026683,4.44133934754997,3707.545932,15/9-F-12,0.015618591565522826,1.0000203288627774,78.23458705594362,-281.4087625759711,292.08139664544416
3782.808399,0.3068288825006031,4.402942104006096,3738.910761,15/9-F-12,0.02299672564199034,1.0000440731133267,75.48332866008435,-290.59893525244365,300.24235889604296
3815.616798,0.3284709652253328,4.372747907946593,3770.07874,15/9-F-12,0.023606337821381353,1.0000464408534058,72.21131975865792,-300.3083530895057,308.86822697813767
